Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
516,5,0.3084,3.084,43.65,0.05436,0.993907,"P43351 Q8TB03 Q02548 Q9UJ78 Q7Z419"
517,10,0.3042,13.69,68.94,0.1334,0.962169,"P34897 Q9H4E7 Q15018 Q9NXR7 Q9NWV8 P46736 Q9H1X3 Q8WZA2 Q8N5S3 Q96MD7"
518,5,0.3241,3.241,93.20,0.03045,0.989214,"Q7L273 Q86VF2 Q9NQ69 Q9H2G9 P15172"
519,6,0.3177,4.765,66.89,0.05696,0.995880,"P41212 Q93009 Q9H3H9 Q96EI5 Q9H568 P51784"
520,4,0.3541,2.124,41.76,0.04094,0.984809,"Q9BYJ9 Q7Z739 B1ATL7 P08311"
521,4,0.3928,2.357,16.56,0.08757,0.843839,"Q8NCW5 Q13158 P62324 P62253"
522,5,0.3325,3.325,86.48,0.03332,0.989214,"Q9Y2M5 P61586 P57737 Q92737 Q0P5N6"
523,5,0.3104,3.104,37.85,0.06092,0.996692,"Q8ND76 Q9NRW4 P01112 P69892 Q9NYY1"
524,5,0.3109,3.109,32.32,0.06844,0.989214,"P21589 P09923 P36404 Q9Y6I4 P84095"
525,5,0.3008,3.008,79.59,0.03248,0.996692,"P25311 Q9NRC1 Q13201 Q86XP0 Q14409"
526,4,0.3361,2.017,54.70,0.03116,0.984809,"Q9HD20 Q86WB7 P25025 A8K4G0"
527,4,0.3055,1.833,52.06,0.02962,0.992931,"Q9NUM3 Q6ZP29 Q9UDX5 O75602"
528,4,0.3175,1.905,37.17,0.04047,0.992931,"O43847 Q9UNN5 P04554 Q8N0W7"
529,4,0.3087,1.852,11.32,0.08748,0.969699,"Q53FE4 P16219 P29279 Q6ZMV9"
530,4,0.3051,1.831,28.34,0.04796,0.969699,"O14556 Q9HCJ1 Q9NZS2 P40933"
531,15,0.2302,24.17,175.4,0.1053,0.974393,"Q96A65 O60645 Q9UJT2 Q9NV70 Q9UPT5 Q96EV8 Q86VI1 O00471 Q8TAG9 P27930 Q9Y2D4 Q96KP1 Q5T230 Q86UV6 Q13753"
532,4,0.3113,1.868,50.54,0.03092,0.992931,"Q92542 Q8N490 Q9C091 Q17R31"
533,6,0.3014,4.521,86.44,0.04391,0.998474,"O43172 Q8IY37 P36871 Q96G03 Q01415 P09960"
534,6,0.3001,4.502,80.03,0.04664,0.984681,"Q92506 P30520 P53367 P09417 Q8N4T8 P22102"
535,4,0.3342,2.005,58.45,0.02929,0.992931,"P35499 Q86TM6 Q702N8 Q9NPF2"
536,5,0.3035,3.035,74.24,0.03478,0.996692,"Q9HBX9 O43427 Q12767 O00548 Q8WU67"
537,7,0.3281,6.890,32.83,0.1282,0.600851,"O15442 Q96BW1 P10589 Q9NWZ5 Q9HA47 Q9BZX2 Q2TAA2"
538,4,0.3119,1.871,44.23,0.03459,0.984809,"Q7Z7C7 Q96BY2 Q9H0C1 O60422"
539,6,0.3031,4.546,72.90,0.05082,0.998474,"O14980 Q9NZL9 Q96AH0 Q14376 Q13630 Q00266"
540,3,0.4261,1.278,16.95,0.05277,0.808633,"Q9H6X5 O60391 Q8TCU5"
541,4,0.3741,2.244,48.85,0.03798,0.992931,"Q9UBR4 Q5PSV4 Q6PRD7 O60486"
542,4,0.3370,2.022,48.28,0.03468,0.943824,"P32121 Q14678 Q9Y2T6 P36575"
543,4,0.3458,2.075,72.54,0.02511,0.992931,"Q14241 O60447 O00444 Q53QV2"
544,11,0.3077,16.92,168.3,0.08168,0.999947,"Q52LJ0 Q99816 Q15102 O75146 P23381 Q9Y224 P49591 O95456 Q14258 P68402 Q6P1N9"
545,5,0.3036,3.036,31.46,0.06823,0.996692,"P20382 P43251 Q969E3 P24385 P01008"
546,5,0.3244,3.244,41.13,0.05967,0.928164,"Q8N0U8 P49585 Q9H8S9 Q9Y5K3 Q8N9X5"
547,4,0.3588,2.153,61.03,0.03024,0.992931,"Q9HBM0 Q68DC2 P01031 Q8TD55"
548,4,0.3052,1.831,54.46,0.02848,0.992931,"P17081 Q9BYG5 Q96NE9 Q9UMF0"
549,5,0.3036,3.036,52.48,0.04634,0.993907,"Q8N9W6 Q96LM5 Q96HR8 Q7Z4W3 Q99954"
550,4,0.3227,1.936,66.27,0.02541,0.992931,"Q6P5Z2 Q69YQ0 Q14134 O43313"
551,15,0.3073,32.27,421.5,0.06670,0.999976,"P61236 Q3LI59 Q5TA45 A1KXE4 Q5BKX5 Q8WU58 Q99932 Q8N5J4 Q9ULV5 P0CG20 P09234 O95231 Q6PEX3 Q53HV7 Q9NQB0"
552,5,0.3040,3.040,65.96,0.03849,0.989214,"Q99996 Q99909 O60225 Q9NUQ8 Q7RTT5"
553,4,0.3382,2.029,83.93,0.02160,0.992931,"Q9Y295 P36915 Q9Y2X3 Q12894"
554,4,0.3766,2.259,63.33,0.03071,0.992931,"Q96D71 Q68J44 O75558 Q9BTT6"
555,6,0.3172,4.758,43.01,0.07960,0.989880,"Q8TDL5 Q9UGM3 Q9BPW5 Q6B0K9 P69892 P98088"
556,8,0.3201,8.964,92.68,0.07620,0.984338,"O95433 P49327 P11310 Q06210 Q14376 O94808 Q5T2E6 Q8N8A8"
557,4,0.3411,2.046,28.79,0.05269,0.992931,"A6H8Y1 P13533 P02686 O15194"
558,6,0.3331,4.997,16.64,0.1486,0.655540,"Q9HAW8 Q9HAW7 O60656 P11511 Q9HAW9 Q8NET4"
559,4,0.3307,1.984,29.67,0.05004,0.992931,"Q9Y5I4 Q9HBU6 P61165 P16233"
560,11,0.3012,16.56,202.7,0.06866,0.999681,"Q03936 Q9NYW8 Q14767 Q14592 O75467 Q6AW86 P58317 Q9HBT8 A6NFI3 Q14929 P00797"
561,5,0.3567,3.567,88.37,0.03499,0.996692,"Q9NUQ2 Q96PE5 Q8WUD6 Q86VV8 P55290"
562,4,0.3238,1.943,45.58,0.03499,0.984809,"P10827 Q8TAP6 Q9P1Z0 Q8TEB7"
563,4,0.3227,1.936,48.34,0.03322,0.969699,"Q14651 O60404 P24387 Q6ZV77"
564,4,0.3401,2.041,30.31,0.05057,0.992931,"Q13115 Q16665 Q8IV50 Q6ZS30"
565,5,0.3216,3.216,79.19,0.03481,0.969949,"Q6ZNG0 Q8IVS8 P56282 Q14240 Q6UXY1"
566,4,0.3257,1.954,48.56,0.03340,0.992931,"O75409 Q15475 Q32NB8 O95677"
567,26,0.3417,111.1,255.8,0.2651,0.388332,"O95602 Q9BT43 P19388 Q9BUI4 P61218 Q9HCN4 Q9UHW5 P62875 O75575 P53803 P52434 Q9Y2Y1 P0DPB6 P0DPB5 Q9Y535 Q9H9Y6 O14802 Q9NVU0 Q9NW08 P05423 Q9NYV6 O15318 Q9H1D9 Q9P1U0 Q3B726 Q9H063"
568,4,0.3784,2.271,12.81,0.09838,0.764757,"P05813 P26998 P43320 Q8IU54"
569,4,0.3492,2.095,52.54,0.03345,0.992931,"Q99788 Q7Z6M1 Q9BUV8 Q11203"
570,10,0.3023,13.60,193.1,0.06001,0.999909,"O14523 Q9UN71 Q8NEN9 Q6NUM9 Q9Y5E6 Q9NRJ7 Q9Y5G0 Q9Y5E2 P57727 Q9Y5G2"
571,5,0.3151,3.151,39.79,0.05952,0.996692,"Q5T013 Q03154 O95865 Q9BY49 O00764"
572,4,0.3054,1.832,46.08,0.03277,0.984809,"O14798 Q8WWH4 P31641 Q9BSA9"
573,6,0.3171,4.757,119.7,0.03486,0.998474,"Q9HC98 O75093 Q3SY46 Q9P2F9 Q9Y2K5 Q6P1L6"
574,6,0.3079,4.618,84.37,0.04573,0.913257,"Q9NXR5 P78337 O43711 Q9Y458 Q6UWQ7 A5LHX3"
575,13,0.3060,23.87,209.7,0.09193,0.999571,"Q8N8Y2 Q96NT0 Q13488 Q8N511 O15342 Q93050 Q9HBG4 P61421 Q9Y487 Q15904 P21283 P15313 P35558"
576,4,0.3159,1.895,35.07,0.04215,0.903035,"Q9H3R5 Q15126 Q9UIF3 Q5EE01"
577,5,0.3780,3.780,43.82,0.06562,0.989214,"Q6ICB0 Q96DC9 P0CG48 Q9H305 Q53GA4"
578,25,0.2734,82.01,463.2,0.1378,0.999108,"Q9NYF8 Q6PJT7 Q9Y3X0 Q53F19 Q9BY77 Q8NI27 Q6I9Y2 Q86V81 Q96EV2 Q13838 O75152 Q99873 Q96QD9 Q9Y3Y2 Q96FV9 Q13769 P82979 Q96J01 O00148 Q86W42 Q8N9M1 Q9NYS7 Q86U42 P47712 Q5T1J5"
579,5,0.3110,3.110,55.43,0.04537,0.996692,"Q13428 Q9UPW5 Q5T7N2 Q9H6A0 Q15283"
580,9,0.3056,11.00,108.7,0.07987,0.995964,"Q96EP5 P31483 O00625 Q15365 P48739 P15559 P34949 P55263 Q02763"
581,9,0.3038,10.94,102.3,0.08333,0.953301,"P08238 O75676 Q9HBY8 P07900 Q58FF6 Q58FF7 Q58FG1 Q9BXM7 Q86YV6"
582,23,0.4332,109.6,205.7,0.3034,0.0252764,"Q9UKZ1 Q8N443 Q9C0C2 A5YKK6 Q9NZN8 O75175 Q9BXU3 P60321 O75293 Q9H9A5 Q96PS1 P09237 Q9UIV1 P50616 Q92600 Q96LI5 Q9ULM6 Q5W0B1 Q9UFF9 Q14201 A6NDY0 Q8WY41 Q14106"
583,4,0.3191,1.915,55.90,0.02910,0.992931,"Q969H0 P62877 Q6PIJ6 Q9UK97"
584,4,0.3003,1.802,49.69,0.03029,0.903035,"Q14573 Q9Y6F6 Q14314 Q9UMX3"
585,4,0.3447,2.068,47.05,0.03621,0.992931,"Q9P215 Q8IVF7 Q9BSU3 Q9NX55"
586,8,0.3158,8.843,155.4,0.04906,0.998062,"Q9UHE5 O95214 Q5SR56 Q9Y320 Q9BSR8 Q96NA8 Q9BWQ6 Q4V9L6"
587,5,0.3501,3.501,56.11,0.05030,0.993907,"Q96HT8 Q9Y6K9 O14920 O15111 Q6IQ26"
588,6,0.3290,4.935,48.49,0.07543,0.147276,"Q13952 Q9BPW4 Q8N365 O14901 P27169 Q15166"
589,7,0.3058,6.421,128.7,0.04307,0.996355,"Q8TCV5 P18825 Q9NRQ2 Q2WGJ6 Q16348 Q9BSH5 Q9H5F2"
590,7,0.3000,6.301,89.20,0.05754,0.920068,"Q99816 Q9NZ09 Q9UK41 Q5VVX9 Q96EY5 O60888 Q8NEZ2"
591,4,0.3476,2.085,46.77,0.03668,0.903035,"Q96PK6 Q8NEZ2 P48052 Q9H098"
592,4,0.3394,2.036,59.70,0.02920,0.992931,"Q9Y673 Q9NX18 Q15758 Q92581"
593,4,0.3254,1.952,44.51,0.03585,0.943824,"P21145 Q96JQ5 Q96FX8 P56880"
594,4,0.3340,2.004,34.17,0.04536,0.992931,"P55061 Q9Y6X5 Q9HCJ1 Q96DU3"
595,4,0.3068,1.841,11.15,0.08771,0.843839,"Q99828 Q6UXG2 Q7Z402 Q6UXY8"
596,4,0.3666,2.200,36.74,0.04686,0.969699,"Q8N5M4 Q9UKT7 P48378 Q8NEZ5"
597,12,0.3544,23.39,59.10,0.2196,0.557383,"Q9BW83 Q9H7X7 Q86WT1 Q8WYA0 Q9NQC8 Q9Y366 Q96AJ1 Q8TDR0 Q9P2H3 A0AVF1 Q8N4P2 P48307"
598,4,0.3129,1.877,50.36,0.03116,0.992931,"Q9P2M1 Q96BZ8 O60447 Q9UM82"
599,4,0.3493,2.096,49.95,0.03490,0.992931,"Q96EB6 Q9UBZ4 Q49MI3 Q8NAP3"
600,6,0.3071,4.607,34.94,0.08938,0.998474,"P50613 P51946 O43692 P51948 P18074 Q6ZYL4"
601,4,0.3114,1.869,53.02,0.02971,0.992931,"O60308 Q5U651 Q562F6 P57768"
602,6,0.3005,4.507,83.90,0.04489,0.993467,"Q9UBE8 Q9P2K6 Q9BUE6 Q9UIF3 Q8WWZ1 Q59H18"
603,4,0.3078,1.847,52.72,0.02952,0.992931,"Q9BX40 Q14683 Q96A73 Q6ZS30"
604,19,0.3018,51.60,402.4,0.1049,0.999942,"P36542 Q9Y6C9 P06576 P18859 P48047 P21796 O75947 Q9UII2 P24539 O75964 P30049 P45880 Q9Y277 P25705 P56385 O15258 P25106 P30989 P25092"
605,20,0.3238,61.52,152.6,0.2421,0.652554,"Q96ST3 Q9HAJ7 Q5PSV4 Q9BW11 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
606,7,0.3216,6.754,83.03,0.06508,0.992403,"P23025 O95714 Q96JN8 Q9Y5T5 Q8IXS2 Q9HAE3 Q9GZP0"
607,4,0.3593,2.156,22.70,0.06562,0.903035,"Q5W0B7 P41181 Q8NH19 P04278"
608,5,0.3149,3.149,19.79,0.09559,0.989214,"Q99470 P11464 Q16557 Q00887 Q99999"
609,5,0.3318,3.318,73.43,0.03825,0.993907,"Q7Z4V5 O75475 P51858 Q9Y3E1 Q96ST2"
610,5,0.3072,3.072,33.67,0.06572,0.996692,"Q9UKG4 O95452 Q9BZJ8 O00590 P41143"
611,4,0.3063,1.838,54.66,0.02850,0.903035,"Q6ZMG9 Q70UQ0 Q8IZP9 Q9NQS5"
612,5,0.3359,3.359,24.98,0.08760,0.989214,"Q02218 P10515 P36957 Q9ULD0 Q8N3R3"
613,4,0.3008,1.805,48.82,0.03079,0.992931,"Q9UL52 Q6UXB1 Q9BRN9 P98155"
614,5,0.3029,3.029,32.75,0.06616,0.952654,"O00587 Q8N371 P12319 Q8N8Q8 Q96LT4"
615,4,0.3037,1.822,21.62,0.05795,0.992931,"Q9BXA7 O43281 O15353 Q68G74"
616,4,0.3396,2.037,47.97,0.03512,0.903035,"P41743 Q8N6Y2 Q8NCU7 Q9NRA0"
617,4,0.3367,2.020,54.30,0.03141,0.969699,"Q9UPU9 Q9NQX0 Q8IYX8 Q9H9E1"
618,6,0.3051,4.577,26.23,0.1069,0.885117,"Q9UH77 Q9P2G3 Q9UF56 Q6TDP4 Q9NXS3 O60542"
619,9,0.3292,11.85,44.57,0.1592,0.944019,"P28715 P19447 Q6P1K8 P51948 Q6ZYL4 P32780 Q92759 Q13889 Q13888"
620,12,0.3338,22.03,174.4,0.09994,0.993989,"Q9NTJ5 Q9Y678 P78508 P53618 P53621 P60468 Q9UBF2 P48444 O14579 P35606 P61923 Q9P299"
621,6,0.3024,4.537,74.44,0.04987,0.993467,"Q9UPP1 P07949 Q9Y2M0 Q16695 Q6NXT2 Q16778"
622,17,0.3043,41.38,146.6,0.1864,0.823808,"Q9BXJ1 P08253 Q02809 Q8IYK4 Q8NBJ5 O60568 P02462 Q14031 Q92791 P12110 Q9Y215 O00469 P60827 P08572 Q96P44 Q96K30 Q9Y6Z7"
623,11,0.3003,16.52,124.4,0.1014,0.998436,"O60711 Q14161 Q9NVF7 P05362 P15514 Q15052 Q9Y2X7 Q14155 Q13153 O14907 Q16566"
624,4,0.3111,1.867,34.01,0.04254,0.969699,"O60895 Q3KQZ1 Q96JX3 Q8TBP6"
625,4,0.3059,1.835,28.25,0.04819,0.984809,"O14562 Q9BTV5 Q9H0R4 Q8WVY7"
626,7,0.3062,6.430,52.44,0.08824,0.899332,"Q969H4 O43739 Q15438 Q8IZT6 Q13401 Q8WWN9 Q99418"
627,8,0.3027,8.476,200.8,0.03762,0.988026,"Q8NEQ6 P43119 P04920 O94886 Q8NB49 O60403 Q9UBH6 Q8NGK6"
628,8,0.3134,8.776,136.2,0.05451,0.999679,"Q96F15 Q969F0 O00155 O75425 Q7Z6M3 Q96JW4 Q3SXP7 Q8N6L0"
629,7,0.3124,6.560,124.3,0.04529,0.999299,"Q8WYA0 Q96LB3 A0A1B0GTZ2 O60941 Q8TCX5 Q9NWB7 A5D8V7"
630,4,0.3266,1.960,52.14,0.03156,0.992931,"Q16204 Q9BTA9 O60675 Q6P3S6"
631,10,0.3133,14.10,175.6,0.06724,0.994335,"P15622 Q6NX45 Q9Y2P0 Q9BUH8 P49910 Q14005 Q7Z3I7 P13994 Q68EA5 Q96NJ6"
632,4,0.4264,2.558,14.42,0.1024,0.943824,"Q6P499 Q92838 Q3ZAQ7 P36382"
633,8,0.3015,8.441,210.7,0.03590,0.999530,"Q99679 Q16581 Q9H5K3 O60779 P47871 Q9H228 O75907 P03928"
634,9,0.3179,11.44,68.87,0.1164,0.968155,"Q6ZU65 P17096 P54198 Q9NPG3 Q9Y6J0 Q02078 Q9NVP2 Q06413 Q02080"
635,5,0.3108,3.108,34.14,0.06577,0.798302,"Q8IVF2 O95343 O95848 P59861 Q9NYL4"
636,3,0.4489,1.347,5.994,0.1009,0.904785,"Q16653 Q96CT2 Q8NFY9"
637,5,0.3413,3.413,68.59,0.04162,0.993907,"Q9Y5F3 Q5VY80 O00461 Q9BZM5 Q8TD07"
638,11,0.2816,15.49,115.4,0.1013,0.999189,"Q8WUE5 Q2M3C6 Q9H270 Q8WUH2 Q9H269 Q8N3P4 Q9P253 Q96AX1 P49754 Q96AB3 O15040"
639,4,0.3587,2.152,61.94,0.02986,0.969699,"Q8N2K1 Q8IZF4 Q8IWR1 P30532"
640,4,0.3176,1.906,53.27,0.03016,0.992931,"Q16891 Q8IWX7 Q96HY7 Q8IUC6"
641,12,0.3081,20.33,177.0,0.09184,0.997868,"P28370 Q12830 Q6ZN18 Q16576 Q15910 Q09028 Q8IXM2 Q15022 O75530 Q9Y483 Q1XH10 Q149N8"
642,4,0.3219,1.931,35.33,0.04267,0.992931,"Q9UPZ6 P21964 Q9Y5Y7 O14520"
643,4,0.3697,2.218,35.08,0.04897,0.764757,"Q9Y385 Q9HBJ8 Q96DS6 Q8NFJ6"
644,4,0.3129,1.878,51.03,0.03083,0.992931,"Q63HR2 Q9BXF9 O95201 Q8NA69"
645,5,0.3058,3.058,71.49,0.03617,0.989214,"Q8WUI4 Q8WYK0 O95789 Q8WXI4 P0CE71"
646,5,0.3202,3.202,33.37,0.06877,0.969949,"A7MD48 Q9P127 Q32M78 Q66PJ3 Q9NPI7"
647,28,0.3713,140.3,414.0,0.2299,0.800644,"Q9Y4A5 Q15014 Q9UBU8 Q9NPF5 Q15906 Q9GZN1 O95619 Q9H0E9 Q6PIV2 Q92993 Q9NV56 Q9HAF1 Q96L91 P0C0S5 Q9Y230 Q8WYH8 Q96A08 P12524 Q9NXR8 Q6PJQ5 Q52LR7 Q05BQ5 Q8WYB5 Q9HBJ0 Q86VZ6 Q9H2F5 O14994 Q6ZTU2"
648,4,0.3446,2.068,45.86,0.03697,0.992931,"Q0D2K0 O43736 O95471 Q2T9K0"
649,4,0.3216,1.929,49.58,0.03242,0.992931,"Q06546 Q9NY59 P05109 Q6ZNF0"
650,6,0.3170,4.754,82.89,0.04771,0.953652,"Q8TAT6 P41250 Q92890 Q01518 P11168 Q496J9"
651,6,0.3244,4.866,91.10,0.04507,0.995880,"P59542 Q9BQ95 Q9Y375 Q9NPY3 P21453 Q9NR63"
652,4,0.3069,1.841,50.13,0.03071,0.992931,"Q9BZR6 O75326 P35610 Q3MJ40"
653,4,0.3500,2.100,20.08,0.06957,0.903035,"O76031 Q96CU9 P15586 Q8NFI3"
654,4,0.3145,1.887,39.25,0.03841,0.969699,"Q4G1C9 O43149 O14905 Q5FVE4"
655,6,0.3311,4.966,79.50,0.05148,0.977336,"Q5BJH2 O00155 Q6N075 Q3SXP7 Q8NFU1 Q9HD89"
656,4,0.3013,1.808,39.95,0.03633,0.992931,"Q9NZG7 Q53R12 P40198 P04233"
657,5,0.3212,3.212,42.45,0.05771,0.894962,"Q6PI78 Q96IK0 Q9NXK6 P26951 Q9P2J2"
658,4,0.3759,2.255,20.43,0.07350,0.992931,"Q9Y5Q0 Q9UK23 Q96F25 Q8N967"
659,10,0.3005,13.52,116.4,0.09020,0.987126,"O15305 O14498 P05141 P12236 P12235 Q8WWB7 Q6NUK1 O43772 Q9BSK2 Q8N8R3"
660,5,0.3171,3.171,35.98,0.06452,0.969949,"P05187 P49795 P09923 Q9Y5T5 P10696"
661,4,0.3375,2.025,46.50,0.03582,0.984809,"Q14145 Q4KMZ1 Q9P202 Q86YC2"
662,5,0.3058,3.058,68.47,0.03751,0.996692,"Q8N9Q2 Q9NVV9 Q8N9W6 Q96LM5 Q5M9Q1"
663,8,0.3038,8.507,106.3,0.06505,0.958439,"Q92569 O00329 Q96LK8 O00459 P27986 P42338 O14654 Q9Y4H2"
664,5,0.3141,3.141,77.83,0.03452,0.996692,"Q8ND83 O95359 P55771 Q7Z7L7 Q6IE38"
665,5,0.5291,5.291,31.57,0.1129,0.989214,"P49427 Q712K3 Q2NKJ3 Q96MN5 Q8WW59"
666,6,0.3288,4.931,40.40,0.08602,0.913257,"P11216 Q86XI6 P35573 Q5SY80 O15117 O95803"
667,4,0.3419,2.052,34.31,0.04625,0.992931,"Q86X95 Q7L190 Q96FQ6 Q9HCY8"
668,23,0.3007,76.07,428.8,0.1381,0.999994,"Q08945 Q9Y232 Q9BTT0 Q01831 Q9UEE9 P0C0S5 Q9BTM1 Q8N108 Q96A08 Q8N257 P04908 P58876 P23527 Q6FI13 Q16777 O60299 Q6ZRQ5 Q96RY5 Q3T8J9 Q14865 Q8IW19 Q96HA7 Q9UGN5"
669,4,0.3278,1.967,54.35,0.03058,0.984809,"Q86US8 Q9NZ42 Q70Z53 Q5JVS0"
670,5,0.3010,3.010,13.23,0.1147,0.798302,"Q8WTP9 P02655 P56555 Q86T23 P17861"
671,14,0.3012,27.41,230.7,0.09579,0.988529,"P61024 Q00526 Q9H7P9 O75496 P24941 Q13309 P22674 P46527 Q9UM11 P0CI25 P20248 Q9H211 P33552 O95072"
672,4,0.3511,2.106,20.75,0.06826,0.969699,"Q96C34 Q9NZJ4 Q6UWR7 Q6ZN04"
673,5,0.3580,3.580,29.74,0.08263,0.952654,"Q5T7P8 Q8WXG6 Q6XYQ8 Q9BQG1 Q8N9U0"
674,4,0.3286,1.972,37.96,0.04114,0.943824,"Q96KV6 Q9Y394 Q5T2D2 Q07699"
675,4,0.3648,2.189,22.22,0.06753,0.984809,"P22670 Q9BT40 Q8WTP8 Q13685"
676,4,0.3324,1.995,52.54,0.03190,0.992931,"Q8IWU4 Q9Y6D0 Q96MG2 P60508"
677,4,0.3435,2.061,50.14,0.03424,0.992931,"Q9HCP6 Q9H2A7 P16150 Q7Z6M3"
678,4,0.3150,1.890,9.037,0.09986,0.903035,"A0PK05 Q9BS91 Q3MUY2 Q9Y5L5"
679,4,0.3406,2.044,52.71,0.03257,0.984809,"Q9GZX9 Q9NZD1 Q99650 Q96BW9"
680,5,0.3169,3.169,67.50,0.03928,0.993907,"P21709 Q9H0W8 Q96MA6 Q96Q15 Q7Z3E5"
681,4,0.3212,1.927,39.45,0.03903,0.843839,"Q9Y4H4 Q4VC39 Q8WW14 Q8TDX5"
682,5,0.3106,3.106,38.54,0.06014,0.582982,"Q2TAL8 Q14938 Q8TC94 H3BRN8 O14926"
683,4,0.3016,1.809,41.34,0.03538,0.943824,"Q9Y2Z0 Q8N9N7 Q3SY69 Q8IY45"
684,8,0.3050,8.539,119.9,0.05913,0.999530,"P36969 P13804 Q86X76 Q6IPR1 P38117 Q16836 O15382 Q9UBQ7"
685,4,0.3215,1.929,53.35,0.03049,0.984809,"Q96RT1 P52945 Q86XI6 Q6ZMY9"
686,3,0.3970,1.191,1.183,0.1422,0.191367,"P02144 O00230 Q8IZL2"
687,6,0.3133,4.699,64.64,0.05777,0.810761,"O00151 P16949 P04792 Q9UK76 Q9H910 O76070"
688,5,0.3430,3.430,17.72,0.1101,0.798302,"Q9Y5I2 Q9Y5H5 Q9Y5H8 Q9Y5I1 Q9UN73"
689,7,0.3001,6.303,50.12,0.08949,0.989275,"Q96AP0 Q9H816 Q9BSI4 P54274 Q15554 Q9NUX5 Q53GL7"
690,7,0.3020,6.341,75.62,0.06608,0.997531,"Q8TB96 Q3MIR4 Q8TDY8 P33908 O43556 Q2VWP7 P01588"
691,7,0.3010,6.321,79.47,0.06334,0.985079,"Q16539 O75147 P30047 Q96RR4 Q86TB3 A5YM69 Q32MK0"
692,5,0.3554,3.554,36.93,0.07040,0.798302,"P61086 Q9NZS9 Q96D59 Q8N6D2 Q9BZY9"
693,5,0.3094,3.094,49.42,0.04949,0.952654,"Q9BYQ7 Q6L8H4 Q96LJ7 P22301 Q9H3U7"
694,5,0.3478,3.478,88.62,0.03406,0.996692,"Q5T4B2 Q96A09 Q5JUK2 O60575 O00168"
695,4,0.3276,1.966,49.54,0.03303,0.764757,"Q9BT49 Q96A72 Q969W8 Q9HCL3"
696,4,0.3417,2.050,58.49,0.02992,0.992931,"Q99640 O75844 O75061 Q14549"
697,5,0.3064,3.064,60.64,0.04157,0.996692,"Q8NI51 Q96C57 Q5VW36 Q9BRU2 Q9UKR0"
698,5,0.3106,3.106,59.82,0.04259,0.969949,"A8MV81 P40426 Q96E29 Q9BRV3 Q9UGQ2"
699,5,0.3026,3.026,49.09,0.04872,0.851865,"P78324 Q9NP55 O43447 Q5TFQ8 O00241"
700,3,0.4595,1.378,6.323,0.1006,0.959572,"Q96PJ5 Q96RD9 Q8N387"
701,6,0.3170,4.755,94.15,0.04288,0.995880,"P30740 Q8WVV4 Q9HAK2 Q8IYF1 P01009 Q8N4F0"
702,5,0.3105,3.105,13.99,0.1146,0.928164,"Q9HAU4 O75106 Q3MJ40 Q9HCE7 Q9P2H5"
703,4,0.3327,1.996,24.19,0.05839,0.992931,"Q5SSQ6 P19022 O14907 P26232"
704,5,0.3207,3.207,70.51,0.03831,0.996692,"P24394 Q9Y5F7 O15033 Q6UVM3 Q969Z4"
705,4,0.3179,1.908,35.42,0.04209,0.969699,"Q9ULI3 Q04837 P47929 Q14894"
706,4,0.3147,1.888,50.25,0.03140,0.992931,"Q9NW97 Q14CN2 P60059 Q9BUV8"
707,4,0.3431,2.059,41.59,0.03986,0.903035,"Q01974 O95416 Q2M1V0 Q8N813"
708,5,0.3630,3.630,92.06,0.03434,0.996692,"O94901 O15121 Q92478 Q7RTX0 Q6AZY7"
709,4,0.3332,1.999,56.69,0.02998,0.992931,"Q96C00 Q9NU39 Q12950 Q3SYB3"
710,5,0.3239,3.239,72.97,0.03757,0.894962,"O95007 P54253 O43186 P41225 Q9BUN1"
711,5,0.3164,3.164,41.94,0.05742,0.928164,"Q9H1A3 Q9BWH2 Q9NUB4 Q8N6S4 Q8IVP5"
712,4,0.3438,2.063,33.22,0.04766,0.943824,"Q9HB63 A4D161 Q3LI59 O14669"
713,7,0.3316,6.964,67.90,0.07836,0.937399,"Q8IUD2 Q2PPJ7 Q9NXC2 Q6GYQ0 Q9NYR9 O15403 Q3B7J2"
714,6,0.3227,4.840,56.31,0.06617,0.851023,"Q5T4S7 Q9P0J7 Q6IA86 P04217 Q6MZW2 Q96FA7"
715,11,0.3071,16.89,212.6,0.06717,0.999487,"Q99700 P17844 O43390 O43143 Q92841 Q5VWX1 Q9NXZ2 Q96T37 Q07666 O75525 Q9BUT9"
716,4,0.3699,2.219,46.27,0.03929,0.943824,"O15353 Q9H0A9 P61970 Q9UIL8"
717,5,0.3239,3.239,48.27,0.05266,0.662413,"Q00653 Q9NWT6 Q9NU02 Q8WXD9 Q495B1"
718,5,0.3057,3.057,69.79,0.03689,0.993907,"Q6UVW9 Q8N6K0 A0PK11 Q96JA1 Q0P6H9"
719,6,0.3090,4.635,109.6,0.03672,0.998474,"Q9H816 P13637 Q9ULF5 Q05586 P21453 Q9GZN0"
720,13,0.3028,23.62,207.5,0.09184,0.999990,"P61758 P62879 O15212 O94763 Q9H6T3 Q9UHV9 Q9NUG6 O60925 Q9NQP4 Q9GZS3 Q9NVU0 Q96MX6 Q9BVA0"
