Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
643,4,0.3362,2.017,28.41,0.05249,0.969699,"Q86XS8 Q6UXE8 P49281 Q6UW02"
644,5,0.3353,3.353,56.48,0.04801,0.851865,"Q96HT8 Q9Y3M9 O75956 Q8N972 P17039"
645,23,0.3018,76.35,307.6,0.1776,0.997702,"O00506 Q13033 Q86U28 Q9NVK5 Q9P2B4 Q8WZ74 Q7Z7B0 Q9BRV8 Q9Y6E0 Q5VSL9 P62714 Q9BUL8 Q9H5N1 O43815 Q9NRL3 Q9P289 Q9ULQ0 Q14BN4 Q08AF8 Q9Y3A3 Q9Y6Q9 Q99424 Q6ZS17"
646,4,0.3169,1.901,52.43,0.03050,0.984809,"Q8N5M1 Q86V42 Q8IV03 Q9UH73"
647,4,0.3083,1.850,22.65,0.05690,0.984809,"Q9BUP3 Q8TB40 Q9UKF7 Q7RTW8"
648,7,0.3144,6.602,140.1,0.04107,0.997531,"Q9H2X0 Q9NRQ2 Q2WGJ6 Q16348 Q9BSH5 Q8WXK4 P15976"
649,4,0.3277,1.966,49.85,0.03288,0.992931,"Q8TD16 Q8IV45 Q9Y5N6 Q5T1B0"
650,5,0.3218,3.218,91.53,0.03073,0.969949,"Q9Y673 Q969M3 Q6ZNC8 Q15758 P49810"
651,7,0.3098,6.506,91.44,0.05812,0.989275,"Q5TGU0 P21145 O75841 Q969K7 Q07108 Q9BQT9 A6NDB9"
652,8,0.3463,9.695,138.3,0.05913,0.999679,"P61266 Q9H115 P23763 P63027 Q16623 Q96IK0 P32856 O14662"
653,6,0.3081,4.621,93.16,0.04210,0.997463,"Q3LI70 Q96M29 Q96MA1 Q9NQ32 A8MUP2 Q9NZ08"
654,4,0.3743,2.246,12.66,0.09804,0.943824,"Q9BSG0 P01023 P20742 Q641Q3"
655,6,0.3255,4.882,27.62,0.1097,0.989880,"Q9BUA3 P23760 Q9BPZ2 Q9Y657 Q86U90 Q56A73"
656,5,0.3486,3.486,30.40,0.07943,0.928164,"O43567 Q07444 Q9H6Y7 P56817 P28068"
657,4,0.4942,2.965,26.62,0.07891,0.943824,"Q5MIZ7 Q9NY27 Q6L9W6 Q9NZK7"
658,4,0.3332,1.999,51.09,0.03273,0.903035,"Q96EB6 P17542 Q8NAP3 Q502W6"
659,5,0.3580,3.580,64.95,0.04560,0.969949,"Q08J23 Q03252 O14753 Q86U44 Q9HCE5"
660,5,0.3354,3.354,62.76,0.04406,0.996692,"O60308 Q5U651 Q562F6 Q9UMF0 P57768"
661,4,0.3737,2.242,47.52,0.03881,0.984809,"Q9BV97 A8K8V0 Q969F1 Q8WWM9"
662,6,0.3013,4.520,43.13,0.07578,0.531907,"P0DML3 Q9BUE6 P01241 P53370 P0DML2 P01242"
663,5,0.3021,3.021,14.26,0.1107,0.928164,"Q9HAU4 O75106 Q3MJ40 Q9HCE7 Q9P2H5"
664,14,0.3008,27.37,250.1,0.08962,0.998237,"Q29RF7 Q7Z5K2 Q8N3U4 Q9NTI5 Q92995 Q9UQE7 Q96FF9 Q14683 O60216 O00635 O95072 Q5VST9 Q8WVM7 Q8NDV3"
665,19,0.4883,83.51,163.4,0.2931,0.320208,"Q96ST3 Q9HAJ7 Q5PSV4 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
666,8,0.3017,8.447,93.93,0.07136,0.994959,"Q8NCA5 O95714 Q96JN8 Q9Y5T5 Q96LW4 Q8IXS2 Q9HAE3 Q9GZP0"
667,6,0.3120,4.680,48.17,0.07217,0.995880,"Q8TBE7 P35249 Q9BVC3 Q8WVB6 O60671 P0CG13"
668,5,0.3168,3.168,83.38,0.03281,0.996692,"Q7Z4V5 P51858 Q9Y3E1 Q17RP2 Q8NE71"
669,3,0.3508,1.052,5.972,0.08079,0.500000,"Q07002 P22748 Q8NA56"
670,3,0.5609,1.683,7.472,0.1110,0.959572,"Q96AD5 O75891 Q3SY69"
671,4,0.3043,1.826,37.15,0.03888,0.984809,"Q6PEY2 P04818 Q9Y2B9 Q17R31"
672,4,0.3540,2.124,65.46,0.02810,0.992931,"Q8TCT0 O94782 Q5VXU3 Q6IC83"
673,9,0.3082,11.09,105.6,0.08234,0.999853,"Q8TDL5 P02788 P00738 P01877 Q9UGM3 Q96L92 Q6B0K9 Q9BQ65 Q9HAB8"
674,7,0.3083,6.475,95.30,0.05593,0.996355,"Q9UNF0 P21506 Q9UBN7 Q96MT1 Q96N20 Q9HAE3 P82909"
675,11,0.3052,16.78,150.3,0.08875,0.996452,"P35070 Q14232 P49770 P21579 Q92915 Q13144 P32249 Q9NR50 Q9UI10 Q96NY8 Q9H1Y3"
676,7,0.3014,6.330,91.43,0.05664,0.979543,"Q30KP8 Q9Y219 Q6UXB1 Q8IVH8 Q9Y4K0 P58215 Q9UKP4"
677,4,0.3678,2.207,58.00,0.03235,0.992931,"Q9NQL9 O76013 P08048 P17010"
678,4,0.3227,1.936,22.57,0.05956,0.992931,"P62328 Q8TAS1 Q9BU61 P57771"
679,5,0.3566,3.566,59.06,0.04910,0.582734,"P60371 Q96JC4 Q8IYX0 Q12901 Q6ZNG1"
680,9,0.3024,10.89,122.0,0.07218,0.999457,"Q02410 Q9HAP6 Q7Z628 Q9NUP9 O14936 Q5T2T1 Q96DR7 Q5TGL8 Q2KJY2"
681,5,0.3226,3.226,25.32,0.08369,0.734565,"Q32P51 Q14934 Q8WWM9 Q9Y2S6 Q9NV39"
682,4,0.3318,1.991,46.22,0.03542,0.764757,"Q96JC9 Q8TE85 Q96C11 Q5W0Q7"
683,4,0.3325,1.995,62.52,0.02751,0.992931,"Q9P0T4 Q96LW2 Q16134 Q7L2R6"
684,6,0.3352,5.028,57.27,0.06767,0.977336,"O00165 Q9H477 Q92777 O14994 P17600 Q05923"
685,14,0.3325,30.26,193.6,0.1201,0.974577,"Q9NTJ5 Q9Y678 P78508 P53618 P53621 P60468 Q9UBF2 P48444 O14579 P35606 P31513 Q96HU1 P61923 Q9P299"
686,5,0.3007,3.007,74.68,0.03429,0.993907,"Q9NQS7 Q9UPP1 Q16778 Q9H1J1 Q8N884"
687,4,0.3378,2.027,65.77,0.02674,0.992931,"O95476 Q9Y5M8 Q8WUY1 P40238"
688,5,0.3457,3.457,38.50,0.06655,0.952654,"P27540 Q6PJQ5 Q7L3V2 Q14190 Q8IXF0"
689,6,0.3357,5.036,41.11,0.08660,0.977336,"Q9H0K4 P12883 P13535 Q9Y623 O75112 Q96IW2"
690,6,0.3014,4.522,124.9,0.03197,0.998474,"Q9P0N8 Q99706 Q29983 O95196 O15126 O14763"
691,5,0.3141,3.141,25.11,0.08211,0.993907,"Q8IWL1 P40337 Q8N122 P53671 P20849"
692,4,0.3083,1.850,42.80,0.03514,0.984809,"Q92520 Q6P5X7 P23416 Q9ULY5"
693,4,0.3298,1.979,46.58,0.03499,0.969699,"P40313 Q969F0 Q7Z5B4 Q86UD3"
694,4,0.3446,2.067,44.59,0.03783,0.969699,"P56557 O95214 P21757 Q8TEZ7"
695,5,0.3235,3.235,18.69,0.1013,0.661948,"P28340 P49005 Q9HCU8 O60673 Q68CJ6"
696,4,0.5015,3.009,11.08,0.1362,0.903035,"Q16236 O15525 O60675 Q9Y4A8"
697,4,0.3114,1.869,9.622,0.09587,0.843839,"P20807 Q6ZNE9 Q9BXW4 Q8NHV9"
698,9,0.3232,11.64,185.2,0.05417,0.999794,"Q9Y3S2 O43609 P17027 P60412 Q96EG3 Q8NHX4 Q8N3J9 Q6UXX9 Q13875"
699,4,0.3043,1.826,20.66,0.05990,0.992931,"Q6PGN9 Q96HQ2 P54252 Q96JA3"
700,5,0.3029,3.029,76.97,0.03366,0.996692,"Q9GZM8 P43034 Q9BXI9 Q155Q3 Q6PCE3"
701,4,0.3196,1.917,54.71,0.02967,0.992931,"Q92685 Q99679 Q9Y2T5 P03928"
702,5,0.3036,3.036,43.89,0.05333,0.661948,"Q9BYV9 Q96K62 A1YPR0 Q13105 Q5T655"
703,4,0.3420,2.052,61.98,0.02849,0.992931,"Q8WUA4 P02686 Q9HA38 Q8TDR0"
704,9,0.3549,12.78,99.62,0.09797,0.933340,"P98179 P38159 Q15415 Q92835 Q9Y5E9 O75525 P0DJD3 A6NEQ0 P32754"
705,5,0.3123,3.123,32.69,0.06816,0.894962,"Q9NRQ5 O14948 Q13651 Q99795 Q9HBJ8"
706,4,0.3082,1.849,37.19,0.03932,0.969699,"Q92917 Q9P291 P46439 Q96M32"
707,5,0.3124,3.124,51.86,0.04807,0.981643,"Q13490 Q92844 Q9NYW3 Q5VW38 Q3SXY7"
708,5,0.3164,3.164,32.48,0.06931,0.952654,"Q8WWM7 Q3MHD2 Q4G0X4 Q9BUT9 C9JLW8"
709,6,0.3166,4.749,90.21,0.04441,0.995880,"O15209 Q9NVR5 Q7Z6J8 Q9Y316 Q9Y2U9 Q8WX39"
710,4,0.3647,2.188,49.21,0.03683,0.992931,"O95789 Q8TBR4 Q8NDZ0 Q8NFP7"
711,8,0.3112,8.714,114.4,0.06263,0.973985,"Q9BU76 Q8N9E0 Q96MF2 Q5HYN5 Q8N8X9 P0DMU9 Q9H190 Q96BP2"
712,12,0.3092,20.41,208.4,0.08072,0.997446,"Q96DT6 P48426 P78356 Q8TBX8 Q96B54 O95218 Q8WXG6 Q96C57 Q66PJ3 Q7Z5H3 P51826 Q9Y2E4"
713,14,0.3116,28.36,198.3,0.1114,0.995879,"Q14738 Q9BWN1 Q14140 Q15172 P51959 Q13362 Q6WBX8 P62714 Q9NUC0 P56704 P30154 P63151 Q5FBB7 Q16537"
714,5,0.3031,3.031,42.69,0.05440,0.989214,"Q06546 Q06547 P98182 Q96J77 Q6ZNF0"
715,4,0.3426,2.056,26.37,0.05643,0.992931,"Q8TDP1 Q6IBS0 Q01518 Q5RIA9"
716,4,0.3269,1.961,50.69,0.03234,0.992931,"P78412 Q96RU7 Q8WUN7 Q8NEA6"
717,7,0.3109,6.528,136.6,0.04154,0.998353,"O43251 Q9H0Z9 P31943 P52272 Q9NQ92 Q96B42 Q9Y3I0"
718,15,0.4058,42.61,149.2,0.1921,0.986037,"Q86SQ7 P41252 P54136 Q5VTE0 P07814 P14868 P56192 Q15046 Q9P2J5 A2RTX5 Q12904 O43324 Q6FI81 P49588 P29350"
719,4,0.3528,2.117,40.72,0.04164,0.984809,"Q19T08 Q9BZR6 O75326 P35610"
720,6,0.3113,4.669,68.39,0.05489,0.993467,"Q5VW00 P36776 Q96RQ3 O76031 Q96CU9 O75600"
721,3,0.4610,1.383,16.91,0.05692,0.985452,"Q03692 P62760 Q96NG3"
722,6,0.3628,5.442,48.38,0.08267,0.993467,"Q99643 Q02218 P10515 O75306 P53597 P36957"
723,8,0.3275,9.169,152.6,0.05157,0.999679,"Q9NVV5 Q9NWW5 P07204 Q9BQA9 P43628 Q96PS8 Q13113 P02652"
724,5,0.3108,3.108,21.11,0.09083,0.969949,"Q3KP22 O75800 Q9Y5W9 Q9NRG4 Q99593"
725,3,0.3613,1.084,7.707,0.07328,0.959572,"Q9UMD9 Q9P202 Q9BXL5"
726,6,0.3083,4.624,106.4,0.03758,0.984681,"O00463 Q8IZU1 Q9NVV9 Q9Y4B4 Q15916 Q9H320"
727,6,0.5959,8.938,61.55,0.1084,0.989880,"Q9H3P2 Q8IXH7 P18615 Q8WX92 P38935 Q86Y38"
728,5,0.3222,3.222,28.47,0.07728,0.952654,"Q96AW1 P01563 Q7Z7L7 O75594 O14879"
729,5,0.3614,3.614,14.79,0.1272,0.851865,"O15516 O00327 Q99743 P16499 Q9C0C6"
730,4,0.3612,2.167,42.88,0.04085,0.969699,"O15397 Q6ZN57 Q6PK81 Q96SR6"
731,10,0.3027,13.62,172.4,0.06611,0.999835,"Q9H410 Q8NG31 O43683 P58340 P51587 Q8WYB5 O15350 Q9NXX6 Q9Y468 Q8N945"
732,5,0.3079,3.079,84.09,0.03168,0.996692,"Q6PEW1 Q9NVL8 O75348 Q8ND90 Q6X4W1"
733,5,0.3102,3.102,82.76,0.03236,0.989214,"A6NK89 Q9BQ89 Q2TAY7 O95751 P19429"
734,39,0.2778,205.8,986.6,0.1620,0.999943,"Q9GZN1 Q9Y5B9 Q08945 Q96P70 Q9BTT0 P62805 P84243 Q01831 Q9UEE9 O15355 P0C0S5 Q9BTM1 Q8N108 P0C0S8 Q96A08 Q7Z3K6 Q8N257 P06746 P04908 P58876 Q14207 P23527 P33991 Q14566 Q6FI13 Q16777 Q6PH81 P16104 P49736 O94880 Q6ZRQ5 Q96RY5 Q3T8J9 Q14865 Q8IUE6 Q9P0M6 Q8IW19 Q96HA7 Q9UGN5"
735,4,0.3290,1.974,75.53,0.02309,0.992931,"Q70IA6 Q9NZ42 Q70Z53 Q86UE4"
736,7,0.3084,6.476,108.0,0.05042,0.999299,"Q9Y4A9 Q96FV3 Q6NSJ5 Q16850 O60403 Q5T3U5 Q8WWI5"
737,4,0.3332,1.999,52.31,0.03209,0.903035,"Q96EY9 Q96K76 Q2TB18 Q86XE5"
738,7,0.3239,6.801,117.9,0.04905,0.992403,"Q8IWU4 P17152 Q9Y6D0 Q96FZ5 Q6PI25 O15393 Q5T7V8"
739,5,0.3870,3.870,16.18,0.1288,0.798302,"Q8IXS8 Q8N4E4 Q86TV6 Q96LR7 Q9BYI3"
740,6,0.3449,5.173,95.15,0.04606,0.998474,"P43351 O00311 Q6NT76 Q02548 Q9HCK0 Q9UJ78"
741,4,0.3501,2.101,53.97,0.03279,0.992931,"P21709 Q9UBB4 Q86VP6 Q9P260"
742,4,0.3240,1.944,34.85,0.04340,0.557383,"Q2TAL8 Q8NEQ6 H3BRN8 Q92871"
743,6,0.3006,4.510,98.27,0.03929,0.984681,"Q13310 P06730 P62891 Q92901 O14746 Q9H4A4"
744,4,0.3495,2.097,55.49,0.03197,0.969699,"Q2NL98 Q7Z5V6 A6NJZ7 Q6P5R6"
745,4,0.3221,1.932,41.50,0.03757,0.992931,"Q96MY7 Q9BZW7 Q8WTU0 Q8IWF9"
746,4,0.3457,2.074,60.77,0.02928,0.992931,"Q8IWJ2 Q9NQE9 P18509 Q02818"
747,7,0.3165,6.646,85.70,0.06250,0.899332,"O00151 P16949 P04792 Q9UK76 Q9H910 P32456 O76070"
748,5,0.3138,3.138,31.13,0.07089,0.989214,"Q9NZJ4 Q3SXM5 P21589 Q9Y6I4 P84095"
749,5,0.3283,3.283,63.50,0.04275,0.996692,"Q6PIL6 P08123 Q9NXV6 Q7Z624 Q6ZVK8"
750,4,0.3346,2.008,21.54,0.06364,0.984809,"Q7Z388 Q9BX74 Q9GZZ6 Q86WS5"
751,4,0.3287,1.972,40.86,0.03880,0.843839,"Q8TB96 Q3MIR4 Q96JP9 O43570"
752,3,0.4077,1.223,10.87,0.06761,0.808633,"Q9Y278 Q9Y661 Q96QI5"
753,4,0.3435,2.061,46.88,0.03620,0.992931,"Q16539 P23409 Q9NYD6 P31260"
754,5,0.3001,3.001,65.52,0.03822,0.969949,"Q9NQS3 Q9BYQ7 Q9NQX5 P22301 Q15223"
755,6,0.3005,4.507,109.1,0.03589,0.998474,"Q5VX71 Q5T4B2 Q8WTS1 O60575 Q9Y5Q6 O75051"
756,6,0.3250,4.874,120.6,0.03547,0.998474,"O95980 Q9GZV7 Q7Z4V0 O43463 Q96LC9 Q8WTU2"
757,4,0.3256,1.953,66.80,0.02545,0.992931,"Q9BT49 Q6P9G9 Q96A72 Q9HBF4"
758,5,0.3423,3.423,85.24,0.03469,0.996692,"Q969F0 Q99640 Q9H400 Q9BZ67 Q9BXU9"
759,4,0.3610,2.166,21.13,0.06920,0.984809,"Q8WW12 Q96LW7 Q9H098 Q5H9S7"
760,7,0.3128,6.568,33.94,0.1205,0.738548,"Q8N2I9 Q92519 Q96RU8 Q7L5Y6 P51965 P50549 P41161"
761,6,0.4835,7.252,36.45,0.1302,0.984681,"Q9Y586 P40424 O00470 O60663 Q13394 Q5U5X8"
762,5,0.3382,3.382,48.91,0.05428,0.993907,"P29400 Q99437 Q8TB40 O95718 Q96EP9"
763,7,0.3199,6.718,64.91,0.07846,0.992403,"Q9HAP6 Q8N3R9 Q9NUP9 Q8NI35 Q13368 Q96DR7 Q2KJY2"
764,4,0.3012,1.807,33.69,0.04154,0.992931,"Q8WVV4 O75679 A6NM10 Q92546"
765,4,0.3467,2.080,51.02,0.03405,0.969699,"Q99755 Q16533 Q8N414 Q8TCU6"
766,23,0.3075,77.80,281.6,0.1919,0.999025,"Q9H0C5 Q9BX70 Q6JEL2 Q53RE8 P61201 Q13098 Q9H9Q2 Q9BT78 Q92905 Q8WXC6 Q8WV16 Q13620 Q13617 Q92466 Q9UBW8 Q7L5N1 Q96L50 Q99627 Q9UNS2 O43583 O95704 Q7L5Y6 Q3SXM0"
767,8,0.3034,8.495,123.7,0.05732,0.999679,"P81408 Q96FV3 Q8N6P7 P07099 Q16850 Q9Y5F7 B0FP48 Q9BQ31"
768,4,0.3064,1.838,33.66,0.04226,0.969699,"Q04837 Q7L8S5 P47929 Q14894"
769,4,0.3146,1.887,55.38,0.02892,0.992931,"Q9NW97 P60059 Q0VAQ4 O60669"
770,4,0.3169,1.901,26.42,0.05234,0.992931,"P61626 Q9UGM3 A7E2F4 Q9HAB8"
771,5,0.3401,3.401,104.6,0.02881,0.996692,"Q01974 O15496 Q6P1W5 O95416 P15104"
772,5,0.3043,3.043,35.12,0.06319,0.952654,"Q92478 O43306 Q9GZU1 O75907 Q16478"
773,4,0.3136,1.881,45.91,0.03372,0.992931,"Q86XF0 Q9Y3Q7 O95497 Q99445"
774,4,0.3403,2.042,36.53,0.04384,0.992931,"Q13137 Q6ZNE9 Q9BXW4 Q6UW63"
775,5,0.3175,3.175,79.97,0.03409,0.996692,"Q9NSD9 Q96C00 Q8N8U2 Q9NU39 Q12950"
776,6,0.3050,4.576,79.76,0.04750,0.967224,"P54253 O43186 P41225 Q969S2 P56693 P35680"
777,4,0.3196,1.918,41.65,0.03719,0.992931,"P43304 Q9UBU3 Q5JTB6 Q8N2K0"
778,5,0.3294,3.294,53.50,0.04932,0.996692,"Q9HB63 A4D161 Q3LI59 P51800 Q7L0R7"
779,5,0.3091,3.091,28.58,0.07417,0.989214,"Q13148 P13716 P60983 Q86TU7 Q2VIQ3"
780,5,0.3271,3.271,55.26,0.04773,0.952654,"Q5T4S7 Q9P0J7 Q5SRR4 Q96IZ6 Q6MZW2"
781,5,0.3073,3.073,64.59,0.03956,0.894962,"O43143 Q92890 Q6P3X3 Q5T2E6 Q96I76"
782,4,0.3433,2.060,48.41,0.03523,0.992931,"Q8N3J5 P98170 Q96MS0 Q8NAX2"
783,5,0.3673,3.673,58.72,0.05074,0.989214,"Q9H0A9 P61970 Q9UIL8 Q8NCX0 Q6NTE8"
784,6,0.3019,4.529,59.72,0.05940,0.998474,"Q9UPT9 Q92478 Q6ICH7 O75907 Q6UWM7 Q16842"
785,5,0.3016,3.016,49.45,0.04827,0.989214,"Q9NWT6 Q9BR61 P57058 Q9NU02 Q6J9G0"
786,5,0.3091,3.091,48.89,0.04987,0.989214,"Q9BTN0 A0PK11 Q9P244 Q0P6H9 Q16627"
787,6,0.3407,5.111,39.45,0.09035,0.997463,"P32322 Q53H96 Q9UKK9 P42772 Q96C36 P10275"
788,4,0.3027,1.816,20.59,0.05973,0.992931,"Q6PUV4 Q05586 Q8N6S4 Q9GZN0"
789,4,0.3380,2.028,38.57,0.04173,0.984809,"Q99757 P24844 O95571 Q8N4Y2"
790,6,0.3357,5.036,122.8,0.03602,0.998474,"Q6ZN55 Q96CG3 Q5JTD7 Q8NFN8 Q8IZ73 O43422"
791,5,0.3651,3.651,75.01,0.04118,0.996692,"Q7KZ85 P63272 O43692 Q8IV32 O14730"
792,14,0.3037,27.64,200.6,0.1079,0.999910,"P07954 Q96EP5 Q9UMY4 O60493 P00966 O00625 Q8TDQ7 Q9H0W9 Q9H2H8 Q13126 Q9HC38 P46926 Q9NR45 P14550"
793,22,0.2140,49.43,171.6,0.1865,0.835000,"Q9BXJ1 P08253 Q02809 Q6ISS4 Q8IYK4 Q8NBJ5 O60568 Q6Q6R5 P02751 P02458 P02462 Q14031 Q9Y215 O00469 O95302 Q9UHH9 Q07092 P08572 Q96P44 Q96K30 Q9Y6Z7 Q9UEW3"
794,3,0.5419,1.626,10.60,0.08918,0.959572,"O43516 P42768 Q9Y698"
795,11,0.3117,17.14,196.4,0.07279,0.999189,"P36952 O60741 Q02108 P02794 P42357 P48594 P29508 Q96M60 Q14330 P55851 Q8N884"
796,4,0.3018,1.811,47.72,0.03148,0.984809,"Q24JP5 Q8WZ79 Q9Y6Q9 Q9Y4C4"
797,5,0.3173,3.173,59.37,0.04374,0.798302,"Q6DKK2 Q5JTJ3 P35452 Q9NPB3 Q16774"
798,4,0.6089,3.654,33.33,0.08121,0.992931,"P78364 Q9UN30 Q96GD3 Q5VUG0"
799,4,0.3578,2.147,50.01,0.03569,0.992931,"Q9P267 Q6PL18 Q9GZZ1 Q53H47"
800,4,0.3178,1.907,43.41,0.03577,0.984809,"P10606 Q9NRP2 O14613 Q13825"
801,3,0.5935,1.781,14.76,0.07900,0.808633,"Q9UBG0 Q00604 A6H8M9"
802,23,0.3037,76.84,617.5,0.1038,0.999954,"Q86Y82 Q9UNK0 O75379 Q13190 O95183 O75396 Q16623 Q12981 O95721 Q9P2W9 Q99747 Q9BV40 Q9UFG5 Q9NZ43 Q8WVM8 O43264 A2RRP1 P54920 Q9NYM9 O60499 Q8WU76 Q8NFL0 Q8NFX7"
803,5,0.3143,3.143,30.37,0.07222,0.996692,"P43629 P43631 P43626 P43627 Q14952"
804,4,0.3319,1.991,10.36,0.09783,0.557383,"Q8TF65 Q15306 O14908 Q8TF64"
805,7,0.3002,6.304,115.2,0.04652,0.999299,"Q9NRD1 P16619 Q9BXJ2 Q8NBL1 P35625 O95479 Q7Z4H8"
806,13,0.3055,23.83,108.6,0.1505,0.847470,"P38936 Q00535 P61024 Q00526 Q5MJ68 P22674 P46527 P24864 P33552 O96020 P49918 P24385 P30279"
807,7,0.3118,6.547,88.78,0.05988,0.998917,"Q96D46 Q8NHZ7 Q9BZB8 Q9P2Y4 P49588 Q96K83 Q2M1K9"
808,5,0.3143,3.143,70.95,0.03737,0.996692,"Q9H4L5 Q92794 O00444 Q9NP80 Q9BZF2"
809,5,0.3027,3.027,49.62,0.04832,0.996692,"P55899 Q9NRP7 Q5T2R2 Q99966 O60609"
810,10,0.3094,13.92,173.3,0.06719,0.999343,"P16070 P40939 P55084 Q8N441 P31431 P18827 Q9Y692 Q9BSJ5 P34741 Q13268"
811,5,0.3008,3.008,33.31,0.06494,0.996692,"Q8WTT0 Q9NVE7 P98198 P68363 Q92994"
812,4,0.3767,2.260,67.94,0.02890,0.992931,"O94964 Q7Z6G3 Q92753 Q8TC20"
813,5,0.3748,3.748,41.93,0.06732,0.981643,"Q13619 Q5TAQ9 P06865 Q9UNK4 Q8NA75"
814,5,0.3075,3.075,87.34,0.03062,0.989214,"P62979 O94887 Q96BT1 Q5VT40 Q13253"
815,8,0.3282,9.190,47.76,0.1260,0.966959,"Q5VZM2 Q0VGL1 Q9HB90 Q9UHA4 Q9Y2Q5 Q7L523 Q8NBW4 Q9NQL2"
816,5,0.3008,3.008,77.02,0.03341,0.996692,"Q13404 Q9H0X9 Q13393 Q96NY9 P24298"
817,11,0.3049,16.77,176.0,0.07807,0.999969,"O14678 P47901 Q16281 Q9P2E8 Q9BZC7 O00624 O60266 Q9Y5W7 Q9NP78 Q5T197 Q9NR96"
818,5,0.3383,3.383,84.28,0.03464,0.996692,"O00203 Q9UQ88 Q96PL5 Q6PEV8 Q8IZL8"
819,5,0.3138,3.138,84.88,0.03202,0.993907,"O60704 P32297 P46098 Q9BUV8 O60507"
820,4,0.3344,2.006,42.49,0.03822,0.992931,"Q8N3L3 Q96M91 P13646 Q8IYD9"
821,3,0.6824,2.047,7.985,0.1277,0.808633,"Q92777 O14994 Q05923"
822,4,0.3205,1.923,49.50,0.03236,0.992931,"P25490 Q03923 P22301 Q9NQA5"
823,5,0.3149,3.149,75.29,0.03561,0.969949,"O43681 P49069 Q9Y6Y0 O00264 Q9UJ90"
824,4,0.3303,1.982,53.31,0.03131,0.992931,"P01909 Q9UMF0 P08571 Q92583"
825,5,0.3074,3.074,84.83,0.03140,0.996692,"Q8TA86 Q86X95 O75368 Q96F63 Q53QV2"
826,10,0.3175,14.29,237.9,0.05250,0.999496,"O00203 P53677 Q9Y2T2 Q13367 Q92572 Q96EV8 O14617 Q9Y2J2 Q68CJ9 Q96CF2"
827,4,0.3342,2.005,36.17,0.04342,0.943824,"P27449 Q8IU89 P22794 Q6UXB8"
828,7,0.3202,6.724,50.21,0.09479,0.920068,"Q9UHD4 Q53QW1 A8MV81 P02654 O95563 O60830 P56378"
829,6,0.3104,4.656,116.5,0.03496,0.998474,"P43115 P17480 O94887 Q96BT1 Q9BQI7 Q13253"
830,8,0.3111,8.710,152.5,0.04915,0.994959,"P13984 P35269 Q9UEU5 Q00403 Q5JVS0 Q53QV2 Q9BRU2 P04280"
831,5,0.3299,3.299,74.19,0.03771,0.996692,"O95373 Q9H061 E9PJ23 Q8IVY1 Q8NAP3"
832,5,0.3098,3.098,68.78,0.03784,0.952654,"P08243 O60641 Q9NRR5 A0PJK1 Q13057"
833,6,0.3038,4.556,26.29,0.1063,0.977336,"Q9Y5G6 Q9Y5G7 O94933 Q8IVB5 Q9Y5H3 Q96JQ0"
834,4,0.3516,2.109,48.88,0.03576,0.992931,"Q96HC4 Q08499 Q8TCB7 Q6ZVK8"
835,8,0.3071,8.600,127.0,0.05673,0.999679,"O60828 Q9Y5B6 Q96BM0 Q96IZ7 Q96DB2 Q96DI7 Q9Y5N6 Q49AR2"
836,5,0.3681,3.681,31.45,0.08156,0.996692,"Q5MJ07 P15259 P18669 Q8N0Y7 P07738"
837,7,0.3531,7.415,33.05,0.1362,0.989275,"Q10713 A2RU37 A6NI79 O75439 Q8WV74 P20155 Q5TIA1"
838,4,0.3605,2.163,40.25,0.04291,0.969699,"Q8IWV7 Q9Y234 P24310 P00414"
839,5,0.3218,3.218,24.36,0.08563,0.928164,"Q96NG5 P02787 O15232 P23416 Q8IZM9"
840,5,0.3036,3.036,83.21,0.03154,0.996692,"Q8IWU4 P21854 Q6NSJ0 Q99726 Q99675"
841,6,0.3032,4.548,60.71,0.05887,0.998474,"Q9HBG6 Q96S90 O75386 Q96RY7 Q8NEZ3 Q9BR61"
842,6,0.3055,4.583,98.50,0.03982,0.984681,"P30926 Q9Y5F3 Q9NZJ5 Q9UK28 Q9H1C3 Q9Y5F9"
843,4,0.3191,1.915,51.59,0.03113,0.992931,"O15432 O15162 P30556 P48029"
844,4,0.3162,1.897,44.69,0.03476,0.984809,"Q8IVQ6 Q6ZSA7 O60353 Q8NE00"
845,4,0.3315,1.989,24.72,0.05731,0.969699,"Q14534 Q9Y6C5 P01911 P79483"
846,5,0.3052,3.052,64.90,0.03915,0.996692,"Q9BYQ7 P22301 P98164 P01258 Q9NYY1"
847,4,0.3567,2.140,26.89,0.05780,0.992931,"Q9C0I4 P43629 P57054 Q13336"
848,8,0.3771,10.56,99.79,0.08358,0.840787,"Q9H6J7 Q9BSH3 Q8IUZ0 Q6ZTW0 Q8N5T2 O95922 Q68CL5 Q6NSI8"
849,5,0.3658,3.658,71.95,0.04273,0.969949,"Q969F0 O00155 O75425 Q8N6L0 Q86UD3"
850,3,0.4290,1.287,13.86,0.06086,0.959572,"Q9P267 Q15126 Q5EE01"
