Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
577,4,0.3441,2.064,59.50,0.02968,0.969699,"O14980 Q96AH0 Q9UHL0 Q9NUU7"
578,5,0.3024,3.024,82.44,0.03168,0.993907,"Q8NA61 O75145 P42681 Q8IYY4 P49789"
579,12,0.3030,20.00,241.7,0.07000,0.996370,"Q8IWB6 Q9UBR4 O95863 Q9P2K3 Q14687 Q9NP66 Q9UKL0 Q9P0W2 Q8TEW6 Q9H7Z3 O60880 P05230"
580,7,0.3390,7.118,74.81,0.07421,0.999299,"P14859 Q6ZVD7 P49407 Q9BXJ9 Q86TB3 Q6N069 Q9NX55"
581,4,0.4000,2.400,20.55,0.07754,0.903035,"Q5D1E8 P59910 O00444 Q9UMS6"
582,4,0.3581,2.149,23.19,0.06445,0.984809,"P19075 Q96MH6 Q5W0Z9 Q3SY17"
583,9,0.3001,10.80,191.0,0.04915,0.999457,"Q5VTL8 O60231 P84101 Q8WXH2 Q96C57 Q9NWB6 Q9Y253 Q9BRU2 Q9NRC8"
584,5,0.3009,3.009,22.31,0.08520,0.894962,"Q9NPJ3 P31939 Q96Q11 Q96J88 Q9UQP3"
585,5,0.3054,3.054,83.48,0.03164,0.989214,"Q9NZQ7 Q05D60 O00291 O75146 Q9UI32"
586,11,0.3001,16.50,123.5,0.1019,0.949666,"Q9HAT0 Q9P0M2 O43687 Q8NCT3 P31323 P17612 P24588 Q86UN6 Q15506 O60381 Q96C74"
587,6,0.3089,4.633,134.3,0.03069,0.997463,"Q9NUM3 Q6P474 P43657 Q6P996 Q5HYI7 Q9BZW8"
588,4,0.3190,1.914,25.35,0.05427,0.969699,"Q96BT3 O43157 Q9BU64 Q5EE01"
589,4,0.8036,4.822,12.19,0.1928,0.557383,"Q02078 Q06413 Q02080 Q14814"
590,8,0.3318,9.290,33.55,0.1579,0.864926,"Q9Y5H6 Q9Y5I2 Q9Y5H5 Q9UN74 Q9H158 Q9UN75 Q9Y5I1 Q9UN72"
591,4,0.3340,2.004,60.09,0.02859,0.992931,"O43189 Q8NC74 Q5VVH5 P01258"
592,4,0.3133,1.880,39.47,0.03809,0.992931,"Q8N9W6 Q7Z4W3 Q99954 Q8TF63"
593,4,0.3008,1.805,49.51,0.03043,0.992931,"Q6PUV4 Q9H8J5 Q9UF11 Q8N6S4"
594,3,0.4829,1.449,9.262,0.08668,0.959572,"Q9UMD9 Q9P202 Q9BXL5"
595,5,0.3045,3.045,86.96,0.03045,0.996692,"Q9Y4I1 Q12965 O75368 Q96RU3 O43889"
596,5,0.3125,3.125,80.85,0.03325,0.996692,"A1E959 Q8IWL8 P09234 Q9P2R6 Q9BRR9"
597,3,0.6316,1.895,3.425,0.1674,0.500000,"Q5TYW2 Q5SQ80 Q4UJ75"
598,4,0.3281,1.969,40.56,0.03896,0.969699,"O75556 P01111 Q9NRA1 Q8NCC3"
599,5,0.3590,3.590,56.64,0.05111,0.996692,"P13533 P02686 Q3B7T1 Q8WWF6 Q5XUX0"
600,6,0.3148,4.723,117.3,0.03524,0.997463,"Q8WVV5 Q12770 Q8WWF5 Q6ZMD2 Q9UN42 Q9Y6C5"
601,5,0.3389,3.389,27.04,0.08383,0.952654,"Q9BY71 Q07444 Q8IUC8 Q10472 Q99965"
602,5,0.3347,3.347,53.65,0.04996,0.981643,"Q92982 Q9NPL8 Q6P499 Q8TED1 Q8N130"
603,4,0.3838,2.303,24.59,0.06600,0.992931,"Q9HCJ0 Q8IV63 Q9Y466 Q9BWW7"
604,5,0.3356,3.356,64.56,0.04307,0.952654,"P09067 P09017 P59826 Q03828 Q9BYD5"
605,11,0.3020,16.61,327.8,0.04533,0.999969,"Q8WV44 O95125 Q5T619 Q9ULM2 P15622 Q96EG3 Q7Z4V0 Q9H9D4 Q3KQV3 Q9NQZ6 Q9Y2D8"
606,4,0.3627,2.176,59.68,0.03115,0.903035,"Q8TAP6 Q9P1Z0 Q8TEB7 Q9H5P4"
607,9,0.3110,11.20,185.6,0.05213,0.999604,"Q9ULU4 Q92610 Q8N1G0 Q6P1M3 Q96BD5 Q9UKL0 Q9UQ84 Q9C0J9 Q13233"
608,10,0.3019,13.59,168.3,0.06731,0.973049,"Q6ZRY4 Q13351 Q01085 P09012 Q9BZC1 Q5VZF2 Q15365 Q8TBY0 Q9UKA9 Q8IYX4"
609,4,0.3215,1.929,48.85,0.03282,0.843839,"P57060 Q14651 P02795 Q8WVN8"
610,8,0.3013,8.437,205.6,0.03668,0.999530,"P10827 Q8ND83 Q9P270 Q14008 O75410 O95359 O75679 Q99698"
611,3,0.5562,1.669,12.05,0.08462,0.959572,"P02549 A8MYP8 P58505"
612,4,0.4351,2.610,22.35,0.07920,0.943824,"Q9UKK6 Q6ZW49 Q9BTK6 Q9H4D5"
613,4,0.3034,1.820,52.24,0.02933,0.992931,"O75409 Q13158 Q86W50 Q15628"
614,4,0.3337,2.002,55.59,0.03052,0.969699,"Q8WVP5 Q9Y2K1 Q6NZI2 Q5T2D2"
615,4,0.3125,1.875,56.31,0.02833,0.903035,"O15075 Q5JST6 O00305 Q8IY82"
616,4,0.3502,2.101,19.03,0.07212,0.984809,"P40313 Q9P267 Q96DN6 Q76L83"
617,5,0.3165,3.165,50.04,0.05008,0.952654,"A8MV81 P02654 Q96E29 Q9BRV3 Q9UGQ2"
618,4,0.3515,2.109,24.93,0.06019,0.984809,"Q9BSY9 Q8NI60 Q7Z6W1 Q96HJ3"
619,12,0.3135,20.69,172.8,0.09514,0.999550,"Q92598 Q9HAV7 P25685 P38646 Q9H6A0 Q8WW22 Q14190 Q13217 P31689 P34932 O95757 Q9UDY4"
620,5,0.3106,3.106,14.30,0.1134,0.928164,"Q147X3 Q5VZE5 Q9BRA0 Q9NYS0 Q12851"
621,5,0.3759,3.759,60.55,0.05059,0.969949,"Q96NT3 Q330K2 Q96EF0 Q9Y216 Q96QG7"
622,5,0.3619,3.619,86.25,0.03624,0.996692,"Q3SY46 Q9P2F9 Q6P1L6 P55771 Q8WWU5"
623,4,0.3189,1.913,49.62,0.03214,0.992931,"P20839 P17481 Q8IV63 Q9BWW7"
624,16,0.2784,33.41,184.8,0.1335,0.999787,"Q8N8Y2 Q96NT0 Q13488 Q8N511 Q93050 Q9HBG4 Q9Y487 O95670 O75348 Q9Y5K8 Q15904 P36543 P21283 Q16864 P15313 P51797"
625,4,0.3106,1.864,44.47,0.03430,0.992931,"Q9H3R5 Q4G0X9 Q9UIF3 Q5T8I3"
626,4,0.3305,1.983,64.76,0.02653,0.992931,"Q6WCQ1 Q16666 Q5BKY9 Q7Z4U5"
627,6,0.3004,4.506,118.5,0.03337,0.998474,"Q14978 Q9UQ88 Q9UKX3 Q99698 Q15283 Q8IZL8"
628,15,0.3011,31.61,183.3,0.1291,0.932309,"Q16671 Q8N165 P08238 Q9BXA6 Q96QS6 Q9HBY8 Q8TDR2 P50750 P07900 Q58FF6 Q58FG0 Q13451 P50613 Q58FG1 Q92772"
629,5,0.3004,3.004,76.46,0.03357,0.993907,"O75150 Q92793 Q16763 Q96BJ8 Q86VD1"
630,4,0.3336,2.002,42.72,0.03797,0.903035,"Q9BSG0 P59665 P01344 P18065"
631,5,0.3118,3.118,79.65,0.03361,0.996692,"Q9UFW8 P62877 Q5XUX0 Q6PIJ6 Q8NFZ0"
632,3,0.3446,1.034,14.54,0.04792,0.808633,"P18507 P50416 Q8N1C3"
633,6,0.3017,4.525,133.8,0.03011,0.998474,"Q5T8P6 P56545 Q8IXZ2 P53602 O95997 Q9UPS6"
634,5,0.3165,3.165,58.95,0.04389,0.989214,"Q8IUR6 Q9BSU3 Q14451 Q8WYP3 Q96BQ3"
635,6,0.3513,5.270,65.16,0.06393,0.885117,"Q8N2N9 Q16533 Q5SXM2 Q92966 Q5W0Q7 Q13487"
636,5,0.3529,3.529,37.01,0.06982,0.969949,"P26441 Q96PG8 Q9BXH1 O14561 P17023"
637,4,0.3495,2.097,43.59,0.03906,0.903035,"Q9UGM5 Q9H2K0 Q86V35 Q9UBD0"
638,4,0.3026,1.816,52.20,0.02928,0.992931,"Q8TCV5 Q2I0M5 Q2WGJ6 Q8WXK4"
639,4,0.3591,2.155,20.46,0.07039,0.992931,"Q16236 P13805 O95561 P0C264"
640,4,0.3091,1.855,21.07,0.05997,0.992931,"Q2TAK8 P06870 Q9BZQ4 O94966"
641,7,0.3122,6.557,92.99,0.05775,0.979543,"Q5TGU0 P21145 Q969K7 Q07108 A2RRL7 Q9BQT9 Q8N539"
642,4,0.3340,2.004,31.83,0.04791,0.557383,"P55061 Q96AP7 Q86YW5 Q96DU3"
643,5,0.3394,3.394,48.48,0.05486,0.952654,"P61266 P63027 P32856 Q5T0T0 Q9Y2K9"
644,4,0.3045,1.827,25.55,0.05165,0.992931,"P42830 O95897 P98095 Q5EBL2"
645,16,0.3310,39.72,114.5,0.2133,0.745231,"Q9BW83 Q9H7X7 Q86WT1 Q8WYA0 Q9NQC8 Q9Y366 Q13099 Q9NWB7 Q96AJ1 Q9Y547 Q9UG01 Q8TDR0 Q9P2H3 A0AVF1 Q8N4P2 P48307"
646,5,0.3094,3.094,28.44,0.07450,0.989214,"Q6UWT4 Q6P474 P21731 Q9Y5S8 Q96A54"
647,4,0.3269,1.962,63.36,0.02675,0.992931,"Q13360 Q8N5A5 Q86UD4 Q5TFG8"
648,8,0.3038,8.508,87.06,0.07625,0.984338,"Q5MIZ7 Q8NHU0 Q6IN85 Q15257 Q9NY27 Q96RY5 Q5DJT8 Q9NZK7"
649,12,0.3069,20.25,80.78,0.1620,0.624584,"P15923 Q99081 Q9NQ33 Q7RTU1 Q6QHK4 Q16559 P47928 Q15672 P23409 Q0VG99 P17542 O96004"
650,14,0.3008,27.37,122.9,0.1535,0.879334,"P28715 P19447 Q6P1K8 Q03252 O14753 P50613 P51946 P51948 P18074 Q6ZYL4 P32780 Q92759 Q13889 Q13888"
651,5,0.3160,3.160,60.26,0.04303,0.996692,"Q5U651 Q562F6 O95372 Q9GZU5 P07741"
652,4,0.3324,1.995,25.58,0.05607,0.984809,"P06746 P21953 P12643 P12694"
653,6,0.3310,4.965,59.32,0.06508,0.977336,"Q9BUE6 Q9Y3E2 P53370 Q53S33 Q9H0T7 Q9NVH6"
654,4,0.3159,1.895,47.30,0.03314,0.992931,"Q6NUQ4 O75326 P10966 Q9BXR5"
655,20,0.4513,85.74,195.2,0.2672,0.548442,"Q96ST3 Q9HAJ7 Q5PSV4 Q9BW11 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
656,6,0.3081,4.621,61.20,0.05938,0.995880,"O95714 Q96JN8 Q9Y5T5 Q96LW4 Q8IXS2 Q9GZP0"
657,5,0.3182,3.182,114.3,0.02497,0.996692,"Q96CP7 Q96HE8 Q8IWB9 Q9H2J7 Q96G30"
658,4,0.3860,2.316,26.05,0.06368,0.984809,"Q02094 Q6ICL7 Q86WB7 Q96P66"
659,3,0.5689,1.707,10.98,0.09133,0.985452,"O94900 Q96MA1 Q13588"
660,5,0.3036,3.036,76.81,0.03379,0.981643,"Q9BYR6 Q9NRY6 Q8TF63 Q8WUT4 Q99958"
661,5,0.3252,3.252,79.75,0.03497,0.989214,"Q7Z4V5 O75475 P51858 Q9Y3E1 Q8N123"
662,15,0.3100,32.55,267.8,0.09855,0.999789,"O95295 Q9H2C0 O43790 Q14CN4 Q16352 P07197 P07196 A1L168 P17661 P08779 P02533 Q14532 Q9H7C4 Q9C075 P08729"
663,4,0.3612,2.167,31.61,0.05188,0.992931,"Q969K7 Q96SA4 P09693 Q9BQT9"
664,5,0.3136,3.136,54.65,0.04627,0.952654,"Q07002 Q00536 Q8NA56 Q00537 O94921"
665,7,0.3015,6.332,85.71,0.05971,0.996355,"Q96AB6 Q96LA8 P58340 Q13546 Q6ZMP0 O15350 Q8N945"
666,5,0.3072,3.072,53.81,0.04594,0.952654,"Q6PEY2 Q8N4U5 Q5FWF5 Q9P021 Q5RHP9"
667,5,0.3049,3.049,30.03,0.07077,0.996692,"P06454 O00193 Q6N069 Q9NX55 P82970"
668,4,0.3545,2.127,32.39,0.05002,0.992931,"Q9H3D4 Q9H0C8 O96017 Q8NFZ0"
669,11,0.3012,16.56,166.9,0.08060,0.999969,"Q9UN71 Q96FV3 Q8N6P7 P37287 P07099 Q9P2E8 Q16850 Q8N2G8 Q6NUM9 Q9Y5G0 Q9BQ31"
670,4,0.3235,1.941,39.00,0.03967,0.943824,"Q9HCJ5 P60953 Q9P2E2 Q9P217"
671,7,0.3098,6.506,46.26,0.09744,0.778356,"P02788 Q9GZZ8 A7E2F4 O60755 A0PJE2 Q9HAB8 Q9HA64"
672,12,0.2359,15.57,90.56,0.1196,0.986885,"P29803 P11177 P14174 Q12950 P42229 Q16654 Q15119 Q15120 O00330 P10515 O60603 Q9BS92"
673,15,0.3046,31.99,194.4,0.1248,0.999298,"P06028 Q9ULX7 P35070 Q14232 P49770 Q15762 Q13144 Q92478 Q99571 P32249 Q9HC56 Q9NR50 Q9UI10 Q96NY8 Q9H1Y3"
674,4,0.3141,1.884,24.06,0.05551,0.903035,"P15907 Q9C0D3 Q9UI38 O00358"
675,4,0.3152,1.891,33.37,0.04372,0.992931,"Q9BUH6 P35813 O75688 Q9NR23"
676,6,0.3117,4.675,98.47,0.04060,0.997463,"Q6PF18 A8MTA8 Q96SF7 Q8TDC0 Q13882 Q9BYN7"
677,4,0.3128,1.877,49.08,0.03183,0.984809,"Q8TF50 Q7Z569 Q6TGC4 Q96QD5"
678,14,0.3087,28.09,228.8,0.09861,0.957623,"Q5MIZ7 P0DMV0 P0DMU8 P0DMU7 Q6IN85 Q9Y570 Q15257 Q9NY27 Q9HB65 Q5DJT8 Q14678 P0DMV2 P0DMV1 P62256"
679,5,0.3059,3.059,11.36,0.1253,0.894962,"O14508 Q96HU8 Q53FT3 Q8TCD5 Q9H106"
680,7,0.3181,6.680,119.2,0.04775,0.989275,"Q92633 Q9H8X2 P62341 Q9Y397 O75845 Q8TDU9 Q7Z7B1"
681,6,0.3013,4.520,85.37,0.04436,0.997463,"Q9NQS7 Q9UPP1 P07949 Q16695 Q6NXT2 Q16778"
682,5,0.3026,3.026,47.68,0.04984,0.894962,"P04808 Q9UF33 Q68CR1 P07225 Q9NRA1"
683,7,0.3162,6.640,64.55,0.07794,0.814716,"Q9UN79 P35711 Q9NVF7 P17097 Q9Y5C1 P35712 O00570"
684,4,0.3216,1.929,41.27,0.03768,0.843839,"O60895 Q5FWF4 Q96JX3 Q4G0S4"
685,4,0.3271,1.963,43.84,0.03648,0.984809,"Q96BY2 Q8IZT6 Q13401 Q9BYT9"
686,8,0.3084,8.636,91.57,0.07432,0.966959,"P43378 Q9BSY9 P40426 Q8NI60 Q8IZR5 Q7Z6W1 Q5HYL7 Q9NXI6"
687,4,0.3294,1.976,40.65,0.03904,0.992931,"Q9UNA3 O43505 Q9H3E2 Q9H6Y7"
688,5,0.3326,3.326,32.37,0.07279,0.989214,"Q8IWL1 P40337 Q8N122 P53671 P20849"
689,6,0.3020,4.530,92.14,0.04168,0.995880,"Q92520 Q8N0V5 Q9UNA3 P10321 Q9NY97 Q9ULY5"
690,4,0.3591,2.155,53.11,0.03406,0.984809,"Q16204 Q9ULX9 Q13164 Q9Y2D1"
691,6,0.3055,4.582,71.61,0.05195,0.953652,"Q7Z6R9 Q9H4Y5 P35452 P05549 Q92481 Q92754"
692,4,0.3412,2.047,21.28,0.06534,0.992931,"Q9NNX1 Q9Y5N6 P16220 Q6UUV9"
693,5,0.3020,3.020,75.83,0.03399,0.993907,"P17036 Q9GZM8 O60447 Q8WUT9 Q96NT1"
694,4,0.3165,1.899,46.67,0.03357,0.984809,"Q99679 Q9H228 P03928 Q9H6D3"
695,5,0.3649,3.649,21.09,0.1051,0.952654,"O14576 Q9NP97 P51808 O43237 Q8WU43"
696,4,0.3287,1.972,53.62,0.03102,0.992931,"Q8WUA4 P02686 O15194 Q8NDD1"
697,4,0.3122,1.873,34.73,0.04200,0.992931,"P01130 Q9Y2C2 Q9H2R5 Q9UMR5"
698,5,0.3133,3.133,47.80,0.05142,0.996692,"Q9UPM6 Q96DB2 Q6ZRI8 Q9Y484 Q96BY7"
699,4,0.3440,2.064,13.06,0.08925,0.557725,"O75391 Q9BS40 Q5DX21 Q4G0Z9"
700,4,0.3525,2.115,43.54,0.03942,0.903035,"P21964 O14520 Q99500 Q9UQ84"
701,4,0.3331,1.998,51.86,0.03231,0.984809,"Q92917 Q9P291 Q9P1W9 Q96M32"
702,4,0.3542,2.125,14.78,0.08533,0.969699,"P24158 Q9Y657 P07288 Q56A73"
703,9,0.3096,11.14,171.3,0.05559,0.953301,"Q96K80 P19801 P35548 Q9H0Z9 O75593 Q6ZRY4 Q8TBY0 Q9UKA9 P09086"
704,4,0.3156,1.894,46.91,0.03334,0.969699,"O95789 P61457 P16035 Q9NPB8"
705,5,0.3165,3.165,84.16,0.03252,0.993907,"Q9BU76 Q96LM5 Q5VSY0 Q5TGL8 Q8WYP3"
706,14,0.3009,27.39,310.6,0.07482,0.999892,"Q96DT6 P48426 P78356 Q8N3E9 Q8TBX8 Q96B54 O95218 Q8IXQ4 Q8WXG6 O43900 Q9HC44 Q66PJ3 Q7Z5H3 Q9Y2E4"
707,3,0.4451,1.335,13.49,0.06413,0.808633,"Q5D1E8 P59910 O75674"
708,5,0.3019,3.019,28.03,0.07354,0.989214,"P54687 Q8TBF2 Q9HAS0 O95428 P52888"
709,4,0.3321,1.993,42.55,0.03792,0.903035,"Q06546 P52951 Q3MJ16 Q14549"
710,6,0.3430,5.145,78.45,0.05382,0.989880,"Q8TAT6 P24390 Q92890 Q01518 Q496J9 Q9C0I1"
711,4,0.3515,2.109,51.84,0.03404,0.903035,"Q96RU7 Q8NEA6 Q5T8A7 Q9UM07"
712,4,0.3294,1.977,55.93,0.02999,0.903035,"Q86Y13 P31943 Q9NXZ2 Q86TM3"
713,4,0.3157,1.894,47.09,0.03323,0.992931,"O75326 P35610 Q69YW2 Q86WS5"
714,4,0.3376,2.026,29.26,0.05157,0.992931,"Q5TAQ9 Q5VXJ0 Q9UNK4 Q8N4T0"
715,5,0.3042,3.042,106.2,0.02551,0.996692,"Q15717 Q96QK1 Q9NUQ8 Q92900 Q9BZI7"
716,13,0.3041,23.72,216.5,0.08910,0.999834,"P08574 P07919 O75964 O14949 P47985 Q9H7Z7 P23786 P14927 P31930 P05026 P31040 O14548 P00156"
717,5,0.3220,3.220,71.97,0.03780,0.996692,"Q5BJH2 P49447 P78369 Q8NFU1 Q9H902"
718,4,0.3322,1.993,40.70,0.03932,0.969699,"Q9NZG7 P32942 O14944 P40198"
719,6,0.3100,4.649,88.20,0.04434,0.997463,"Q6PI78 A6NDP7 Q13113 P0DN84 Q96IK0 Q96NB2"
720,3,0.3733,1.120,10.85,0.06233,0.331260,"O15270 A4FU69 Q8N699"
721,4,0.3349,2.009,67.12,0.02605,0.992931,"P33681 P48735 Q9H300 Q5HYK3"
722,4,0.3419,2.051,58.53,0.02991,0.992931,"Q14145 O15304 Q2NKX9 Q86YC2"
723,6,0.3003,4.505,42.09,0.07688,0.989880,"Q9NVV9 A4D2B0 P26441 Q96PG8 Q9BXH1 O14561"
724,20,0.2655,50.45,266.6,0.1413,0.946244,"O00534 Q9Y586 P40424 Q96HB5 P40426 P40425 O14770 P55347 Q96KN3 P09683 O00470 Q7Z6I8 Q8IYS4 Q8TC76 O60663 Q13394 Q5U5X8 Q6ZSZ6 Q502X0 O15266"
725,5,0.3209,3.209,99.66,0.02843,0.952654,"O15397 Q13263 Q9UEG4 Q6PK81 Q14541"
726,5,0.3070,3.070,61.59,0.04112,0.928164,"O75367 A1L162 Q9Y5L5 P26439 O00479"
727,9,0.3393,12.21,86.07,0.1050,0.998660,"Q52LJ0 Q15102 Q92499 Q9Y224 Q9Y3I0 O95456 P68402 Q96M27 Q6RVD6"
728,4,0.3068,1.841,48.89,0.03134,0.992931,"O43683 Q08499 Q9HCL2 Q8WYB5"
729,8,0.3073,8.604,75.24,0.08617,0.984338,"Q8NA72 P41208 Q8IX29 Q12798 O60318 Q9BUY7 Q2NKQ1 A8K8P3"
730,10,0.4994,22.47,123.3,0.1355,0.919014,"Q5T6S3 Q92800 Q6ZN18 Q15910 Q15022 O75530 Q9Y483 Q1XH10 Q92833 A6NHQ4"
731,9,0.3074,11.07,70.48,0.1112,0.982965,"Q9NYF3 P61962 Q9Y463 Q13627 O60299 Q76NI1 P84550 Q711Q0 Q92539"
732,3,0.5187,1.556,22.31,0.05210,0.331260,"Q13813 A1KZ92 Q9NRC6"
733,12,0.3093,20.42,99.63,0.1417,0.921394,"P38936 Q00535 Q00526 P22674 P46527 P24864 P33552 O96020 Q14094 P49918 P24385 P30279"
734,6,0.3244,4.866,59.24,0.06394,0.851023,"Q658P3 Q969N2 Q96QR1 O43292 P04216 Q92643"
735,4,0.3414,2.049,18.58,0.07157,0.903035,"Q9UL52 Q5T7P8 Q6XYQ8 Q9BQG1"
736,5,0.3097,3.097,42.90,0.05532,0.952654,"Q96FV3 Q9Y2U2 Q16850 Q8WWI5 Q9Y5H8"
737,4,0.3256,1.953,55.00,0.03008,0.557725,"Q04323 Q96K76 Q86XE5 P52198"
738,4,0.3054,1.832,43.73,0.03421,0.992931,"Q8IWU4 Q9NUU6 Q02223 Q96MG2"
739,5,0.3061,3.061,70.30,0.03672,0.996692,"Q6NT76 Q5SQQ9 P19544 A6QL64 Q9NX38"
740,6,0.3237,4.856,60.77,0.06256,0.913257,"Q9UQE7 O95347 Q8WVM7 Q8IZX4 Q9C000 Q8NDV3"
741,4,0.3534,2.120,46.08,0.03773,0.984809,"Q9Y4H4 Q8TAV5 A6NFD8 Q4VC39"
742,34,0.2420,135.8,150.2,0.3835,0.000108625,"Q969J2 Q9BRR0 Q9NX65 Q8N0Y2 Q9NWS9 Q6P9G9 Q8NBB4 P10073 Q8TF39 P17028 Q9H4T2 O15535 O14771 Q96IT1 P17040 Q15776 P57086 Q15697 Q9UNY5 Q8NF99 Q3MJ62 Q8TBC5 Q96JS3 Q53GI3 Q96N95 Q9P0L1 P28698 Q9UL58 P17022 P17029 O14709 Q86W11 Q6R2W3 Q9Y2L8"
743,25,0.3043,91.28,503.3,0.1416,0.999999,"Q08945 P62805 P84243 Q01831 Q9HAW4 Q9BRX5 Q96A08 P25205 Q9BVW5 P06746 P04908 Q9BRT9 P33993 P33991 Q14566 Q6FI13 O75419 Q9UNS1 P49736 Q9NVP2 Q14691 Q6ZRQ5 Q8IW19 Q96HA7 Q9UGN5"
744,6,0.3042,4.563,93.04,0.04164,0.810761,"Q13310 P62891 Q92901 Q9UJ42 O14746 Q9H4A4"
745,4,0.3050,1.830,43.36,0.03441,0.992931,"Q2NL98 Q7Z5V6 Q60I27 Q6P5R6"
746,5,0.3123,3.123,58.26,0.04376,0.996692,"Q96GV9 Q96MY7 O95238 Q9H6Q3 Q8IWF9"
747,4,0.3129,1.878,34.28,0.04252,0.992931,"P56748 P08648 Q8TC27 Q9NZK7"
748,4,0.3563,2.138,39.43,0.04313,0.992931,"Q96CK0 Q5VTB9 Q9UKY1 Q9Y6X8"
749,5,0.3079,3.079,39.40,0.05866,0.996692,"Q86X76 Q96AB3 Q14642 P08861 O15382"
750,3,0.4272,1.282,6.677,0.09181,0.985452,"Q8IVL1 Q8IVL0 P52945"
751,6,0.3272,4.908,69.54,0.05677,0.984681,"P16949 P04792 O14558 Q9UK76 Q9H910 Q9NTK5"
752,8,0.3070,8.595,88.95,0.07570,0.984338,"Q3B8N2 Q6DKI2 Q9UP95 O15439 Q9UHW9 Q8NGN2 Q8N5U1 Q6IF42"
753,4,0.3539,2.124,45.60,0.03811,0.992931,"Q14574 Q3MIR4 O14793 Q2VWP7"
754,5,0.3385,3.385,62.85,0.04441,0.993907,"P20036 Q9BRR6 A2RUC4 O14657 Q9BSK2"
755,5,0.3248,3.248,60.14,0.04426,0.996692,"Q92530 P17481 Q9Y3I1 P47736 Q53GL7"
756,5,0.3059,3.059,38.14,0.05975,0.952654,"Q8WXH0 Q8N8V2 Q5XKR4 O43924 O95936"
757,4,0.3643,2.186,53.57,0.03429,0.992931,"Q96A72 A6NLX3 P23759 Q8IYD9"
758,4,0.3223,1.934,57.21,0.02880,0.992931,"Q16512 Q9H7B4 Q9BV99 Q01970"
759,5,0.3122,3.122,48.40,0.05074,0.851865,"Q9H0N5 Q9NP55 P35680 P41970 P20823"
760,7,0.3352,7.038,58.18,0.08884,0.649417,"Q9Y2J4 P46439 Q8IYY4 P21266 Q03013 P28161 Q008S8"
761,6,0.3139,4.709,96.85,0.04147,0.998474,"Q8NHP1 Q96C57 Q9HAU5 Q5JVS0 Q9BRU2 Q9BZI7"
762,5,0.3157,3.157,62.99,0.04147,0.582734,"Q99755 P53611 O60331 Q8N414 Q8TCU6"
763,4,0.3209,1.926,48.94,0.03271,0.992931,"Q9Y5F7 Q643R3 O15033 Q86XS8"
764,5,0.3341,3.341,119.4,0.02517,0.996692,"P51610 Q8NC60 P55075 Q9H0W7 Q2Q1W2"
765,4,0.3152,1.891,48.62,0.03233,0.992931,"O95968 Q68CR1 P26006 Q75T13"
766,7,0.3390,7.119,115.2,0.05222,0.999299,"Q9NVV5 Q9NWW5 P07204 Q9BQA9 P43628 Q96PS8 P16150"
767,4,0.3339,2.004,21.31,0.06398,0.903035,"Q9UKG4 O00590 P41143 Q8NET1"
768,6,0.3052,4.579,63.10,0.05746,0.993467,"O00587 Q8IZK6 Q92478 O75907 P49641 Q96QE4"
769,5,0.3102,3.102,52.36,0.04738,0.989214,"Q86XF0 P05543 O95497 Q99445 P35504"
770,5,0.3374,3.374,59.40,0.04637,0.969949,"Q8IYS8 O43186 P41225 P56693 Q9BUN1"
771,4,0.3292,1.975,57.61,0.02923,0.992931,"Q9BXY8 Q86UV7 P19883 Q96LT7"
772,4,0.3163,1.898,25.50,0.05363,0.903035,"O94915 Q9Y253 Q5TBA9 Q9NRC8"
773,6,0.3110,4.665,64.57,0.05742,0.977336,"Q5T4S7 Q9P0J7 P04217 Q9NUJ1 Q96IZ6 Q6MZW2"
774,5,0.3604,3.604,22.10,0.1010,0.928164,"P15259 P18669 P14598 P07738 P19878"
775,8,0.3252,9.106,70.39,0.09536,0.999679,"Q96B01 Q09019 Q8TBZ3 O75317 P58304 Q8TDY8 Q8TAF3 P62068"
776,6,0.3113,4.670,79.97,0.04832,0.655540,"Q9NWT6 Q9Y575 O60237 Q59H18 Q8WXD9 Q96NS5"
777,5,0.3314,3.314,58.45,0.04618,0.996692,"P48509 A0PK11 Q9P244 Q8IYS0 Q0P6H9"
778,10,0.3326,14.97,165.9,0.07450,0.998899,"Q9H4L4 Q5T6S3 P0C5Y9 Q9NXF1 Q9Y4W2 Q5SY16 Q96BT1 O14836 Q9BV38 Q8IZL8"
779,5,0.3360,3.360,64.92,0.04292,0.734565,"Q9H1A3 Q496H8 Q9ULF5 Q6ZMH5 Q8IVP5"
780,6,0.3054,4.581,86.92,0.04427,0.977336,"Q06455 O75081 Q8WWV3 P14652 Q9BRR9 P26651"
781,4,0.3507,2.104,48.51,0.03590,0.992931,"Q99757 Q96CD2 A0PJX0 Q8N4Y2"
782,13,0.3012,23.49,228.0,0.08468,0.999926,"O95602 P61758 P62879 O15212 O94763 Q9UHV9 Q9NUG6 O60925 Q9NQP4 Q9GZS3 Q9NVU0 O95677 Q9BVA0"
783,14,0.2936,26.72,87.07,0.1884,0.826885,"P28715 P19447 Q6P1K8 P50613 P51946 O43692 P51948 P18074 Q6ZYL4 P32780 Q92759 Q13889 Q13888 O00482"
