Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
571,7,0.3147,6.609,82.88,0.06387,0.994698,"Q99731 Q14507 Q30KP9 P54289 Q8WXG9 O75164 Q6UWL2"
572,6,0.3046,4.569,98.18,0.03982,0.998474,"Q92824 Q9NRQ2 Q8WW18 Q5T6C5 Q8WTU2 Q9NZB8"
573,5,0.3040,3.040,60.63,0.04127,0.894962,"Q8IWB6 Q9UBR4 Q7Z6J9 P43146 Q5TZF3"
574,7,0.3078,6.463,42.81,0.1021,0.985079,"P26374 Q9ULW5 P24386 O14966 Q96AH8 Q92696 Q13636"
575,52,0.3015,399.8,1786,0.1746,0.999999,"Q05519 Q9H7N4 Q9Y383 Q96DU9 Q14498 Q15287 Q6ZUT1 Q9NQ29 Q9NYF8 P30414 Q8N2M8 Q08170 Q8TAD8 Q16629 Q13247 Q9Y2W1 Q07955 Q13595 Q6PJT7 Q86VM9 Q9Y3X0 Q9UKV3 Q53F19 P78362 Q9UKJ3 Q9H307 Q9ULR5 P49761 O15234 P62995 Q9BRL6 Q8WXF0 O75494 P49760 P08621 P26368 P49759 Q96MU7 Q13427 O60812 Q9UKM9 Q92615 O00422 Q9UQ35 Q7Z6E9 O75152 P84103 Q12926 Q8WXA9 Q9NWB6 Q9H000 Q13242"
576,5,0.3162,3.162,53.07,0.04775,0.989214,"O43808 P19075 Q96MH6 Q6P9F7 Q3SY17"
577,6,0.3096,4.644,49.17,0.07056,0.913257,"P02489 P02511 Q969W1 Q9NQZ5 Q9P2P1 Q9Y255"
578,5,0.3665,3.665,109.3,0.02981,0.996692,"P43005 Q9UPP5 Q9Y6R0 P49757 Q8TBG9"
579,4,0.3634,2.180,67.66,0.02801,0.992931,"Q9NZ63 P84101 A6NEL2 Q5EBL8"
580,6,0.3143,4.715,74.82,0.05151,0.989880,"O75146 P23381 Q9BYV8 Q8IU81 Q6P1N9 Q9BTM9"
581,4,0.3654,2.193,31.71,0.05233,0.764757,"P31323 Q9BSF0 Q9Y2R2 O60381"
582,5,0.3193,3.193,27.95,0.07762,0.993907,"Q00534 P49918 P42771 O60673 P24385"
583,4,0.3224,1.934,56.96,0.02891,0.992931,"Q9UQ84 Q6P597 Q8IV50 Q9C0J9"
584,6,0.3276,4.914,100.3,0.04194,0.993467,"Q8WY07 Q9H7F0 Q12918 O60427 O43614 Q9GZN0"
585,4,0.3085,1.851,41.53,0.03603,0.943824,"Q6PI78 P26951 Q15800 Q9P2J2"
586,4,0.3378,2.027,32.74,0.04740,0.992931,"Q9NY65 Q96FK6 P38935 Q12849"
587,5,0.3332,3.332,77.50,0.03668,0.996692,"O43189 P52739 Q7Z6J8 Q6PGQ7 O60304"
588,4,0.3507,2.104,53.24,0.03322,0.984809,"P17081 Q9BYG5 Q8NAM6 Q8NBF6"
589,5,0.3348,3.348,67.26,0.04153,0.996692,"P54278 P40692 Q9BX63 P54277 Q9Y2M0"
590,4,0.3614,2.168,34.95,0.04806,0.843839,"Q5TA45 Q8N5J4 Q6WBX8 Q96AH0"
591,5,0.3368,3.368,25.88,0.08582,0.337587,"P13489 Q9UI43 P09630 P31267 P17483"
592,6,0.3192,4.788,111.3,0.03740,0.984681,"O00767 Q00325 P55072 Q9NVI7 P51571 Q969W3"
593,7,0.3169,6.655,128.8,0.04452,0.994698,"Q16610 Q8N6F8 Q5BKX5 A1E959 Q9NQ94 P09234 Q99958"
594,4,0.3197,1.918,37.82,0.04017,0.969699,"Q9UGQ3 O75556 P31513 P01111"
595,5,0.3218,3.218,36.48,0.06475,0.952654,"P01833 P00738 Q659A1 Q9HC84 Q9NPH5"
596,5,0.4822,4.822,37.85,0.09155,0.993907,"Q3B8N2 P51790 P51795 Q5VZM2 Q9HB90"
597,5,0.3186,3.186,26.80,0.07967,0.989214,"Q96FE7 O75712 Q6UX15 Q7Z7E8 O43934"
598,4,0.3115,1.869,45.02,0.03405,0.992931,"Q9BQE5 Q9BWD3 P42658 P00747"
599,3,0.3948,1.185,6.997,0.08353,0.808633,"Q96HP8 Q3YBM2 Q86SK9"
600,5,0.3261,3.261,49.33,0.05210,0.993907,"Q9UJV9 Q8N5F7 O75534 Q5M9Q1 P49754"
601,9,0.3054,10.99,86.51,0.09519,0.991441,"P09067 Q9Y586 P40424 P40425 Q9BYD5 O00470 O60663 Q13394 Q5U5X8"
602,5,0.3216,3.216,61.26,0.04318,0.989214,"O95125 P15622 Q8WW36 O43298 Q15916"
603,4,0.3223,1.934,32.74,0.04531,0.943824,"Q14651 O60404 Q0VAK6 P02795"
604,4,0.3487,2.092,24.17,0.06107,0.992931,"Q9NU53 A6NEL2 Q5EBL8 P33947"
605,5,0.3243,3.243,65.31,0.04128,0.996692,"O75093 O94929 Q6ZNG0 Q9BXC9 Q3SYG4"
606,5,0.3155,3.155,71.15,0.03743,0.996692,"Q8WVP5 Q8IYB1 Q6NZI2 O60447 Q12774"
607,4,0.3246,1.948,60.22,0.02776,0.992931,"Q99788 O15439 Q8NGN2 Q11203"
608,47,0.2660,287.5,917.2,0.2214,0.989026,"P62306 Q15427 Q15428 Q15696 O60508 Q15393 P08621 O75643 P62318 P62316 P62304 P62314 Q9HCS7 O60306 P14678 O43719 O75940 Q9BWU0 Q96NB3 P62308 Q9UDW3 P09012 Q16560 P08579 P63162 P09661 O43660 Q9UMS4 Q15459 Q12874 Q8TEQ6 P54105 Q7RTV0 P83369 Q9H875 Q13435 Q8N954 Q9NWZ8 O75533 Q6IEG0 Q9BWJ5 Q9Y3B4 Q96F63 Q96LT9 Q8IYT2 O95149 Q8N8D1"
609,4,0.3222,1.933,45.86,0.03465,0.992931,"P35609 Q9UKX2 Q9Y2Y6 P54709"
610,5,0.3046,3.046,34.48,0.06409,0.851865,"Q96NT3 Q13163 Q96EF0 Q9Y216 Q96QG7"
611,4,0.3308,1.985,38.81,0.04068,0.992931,"P20839 Q9UQ07 P42771 P24385"
612,23,0.2940,74.37,437.2,0.1334,0.999867,"Q9NR22 Q9NYF8 Q6PJT7 Q9Y3X0 Q53F19 Q9BY77 Q8NI27 Q6I9Y2 Q86V81 Q13838 O75152 Q99873 Q96QD9 Q9Y3Y2 Q96FV9 Q13769 P82979 Q96J01 O00148 Q86W42 Q6ZUT6 Q8N9M1 Q86U42"
613,8,0.3093,8.660,142.6,0.05176,0.999679,"Q9UHB7 Q14978 Q13428 Q9UKX3 Q9H6A0 Q8NCB2 P43250 Q15283"
614,4,0.3467,2.080,49.03,0.03519,0.992931,"Q9BTA9 O75150 Q16763 Q96BJ8"
615,5,0.3116,3.116,20.05,0.09394,0.981643,"Q8IYS8 Q96IK1 Q8N5Y2 Q9HCI7 Q2M2E5"
616,7,0.3043,6.391,144.0,0.03888,0.998917,"Q9GZX9 Q8NC01 Q9P2W9 Q9UL45 Q9HCJ2 Q5SQN1 Q5QGZ9"
617,4,0.3051,1.831,43.01,0.03465,0.992931,"Q9BTX3 Q9H3M7 Q6ZMJ2 Q9UHI5"
618,4,0.3696,2.218,34.59,0.04950,0.969699,"A1A5C7 Q53RY4 P12644 Q9HAR2"
619,5,0.3123,3.123,23.63,0.08497,0.851865,"Q9H0R8 Q70SY1 Q14257 Q15256 O15209"
620,4,0.3648,2.189,43.22,0.04098,0.764757,"O95674 Q9H2K0 Q6UW88 Q86V35"
621,5,0.3070,3.070,99.76,0.02721,0.996692,"Q9Y2M5 Q2WGJ6 Q8IUC0 P41182 Q9H6Z4"
622,5,0.3343,3.343,71.91,0.03921,0.981643,"Q12934 Q9NYP9 Q8TD16 Q8IV45 Q8IYT3"
623,4,0.3206,1.924,51.93,0.03110,0.992931,"Q96PK6 Q2TAK8 Q96BT1 Q9BZQ4"
624,10,0.3277,14.75,110.4,0.1016,0.996358,"O14498 P05141 P12236 P12235 Q8WWB7 Q6NUK1 O43772 Q15388 Q9BSK2 Q8N8R3"
625,4,0.3606,2.164,42.58,0.04102,0.442617,"P21145 Q96FX8 Q9HBL6 O95500"
626,5,0.3180,3.180,32.49,0.06963,0.338052,"P55061 Q9Y6X5 O75310 Q9BY64 P36537"
627,4,0.3544,2.126,43.00,0.04002,0.984809,"P63027 Q9BWD3 Q5T0T0 Q5H9U9"
628,5,0.3139,3.139,41.75,0.05719,0.851865,"Q08493 Q9BV19 P50221 Q8IXS8 Q96LR7"
629,5,0.3803,3.803,33.02,0.08122,0.996692,"Q8WV92 Q7LBR1 Q9NP79 Q6PID6 Q96K21"
630,4,0.3498,2.099,54.71,0.03239,0.992931,"Q3LI70 Q96MA1 Q9NQ32 Q9BVV2"
631,4,0.3476,2.086,21.29,0.06648,0.992931,"Q9P2M1 Q14088 P30711 Q9HBH0"
632,6,0.3384,5.077,21.96,0.1300,0.967224,"Q5JUX0 Q9BPZ2 Q9Y657 Q86U90 Q8IZN7 Q56A73"
633,6,0.3114,4.672,42.39,0.07909,0.993467,"Q5MIZ7 Q9NY27 Q96RY5 Q3T8J9 Q5BKY9 Q9NZK7"
634,4,0.3322,1.993,55.97,0.03022,0.992931,"Q96EB6 O95718 Q00532 Q8NAP3"
635,4,0.3226,1.936,47.47,0.03372,0.992931,"O43791 Q03252 O14753 Q2M1K9"
636,10,0.3031,13.64,117.1,0.09048,0.998586,"Q9BXL8 Q9BTL4 Q66LE6 Q96E09 Q9NUC0 A2A3K4 P30154 P63151 Q9Y2T4 O43638"
637,4,0.3382,2.029,60.77,0.02866,0.992931,"Q9BX40 Q14683 Q02383 Q6ZS30"
638,20,0.4245,80.65,131.4,0.3199,0.114347,"Q96ST3 Q9HAJ7 O15417 Q5PSV4 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
639,7,0.3074,6.456,78.32,0.06536,0.937399,"Q8NCA5 O95714 Q96JN8 Q9Y5T5 Q96LW4 Q8IXS2 Q9HAE3"
640,5,0.3049,3.049,105.9,0.02562,0.952654,"Q9NRZ7 Q53EU6 Q8IWB9 Q9H2J7 O15120"
641,6,0.3037,4.556,111.0,0.03573,0.998474,"Q5BJF2 Q9H0Q3 P04233 Q9UBD6 Q8WWH4 Q13336"
642,5,0.3172,3.172,29.76,0.07387,0.996692,"Q96N16 Q96SD1 Q9BVC3 Q8WVB6 P0CG13"
643,14,0.3184,28.97,23.81,0.3587,0.000432352,"P05013 P01570 P01562 P01563 P01568 P05161 P32881 P01571 P09914 P05014 O14879 P01569 P01567 Q9NXT0"
644,4,0.3161,1.896,18.24,0.06740,0.992931,"O15409 Q9BZS1 Q9H334 Q8IVH2"
645,14,0.2701,24.58,172.5,0.1092,0.999634,"Q8IZ69 Q92974 O15084 O75170 Q9UPN7 O00743 Q5H9R7 Q8NB46 Q8N8A2 P49961 Q14694 Q16566 Q9NZC9 Q8NHG8"
646,4,0.3418,2.051,39.20,0.04164,0.992931,"Q6PEY2 P04818 Q9P021 Q9Y2B9"
647,3,0.5049,1.515,13.50,0.07207,0.985452,"P06454 O00193 P82970"
648,6,0.3566,5.350,47.18,0.08290,0.998474,"Q9BXJ9 Q86TB3 Q6N069 Q9NX55 P45452 Q8NCJ5"
649,5,0.3261,3.261,21.65,0.09342,0.989214,"P41222 P06727 P02763 Q8N9F7 P19652"
650,14,0.2809,25.56,167.2,0.1158,0.998692,"Q9ULX7 P35070 Q14232 P49770 P21579 Q13144 Q92478 Q99571 P32249 Q9HC56 Q9NR50 Q9UI10 Q96NY8 Q9H1Y3"
651,8,0.3084,8.635,128.9,0.05624,0.999679,"Q30KP8 P01130 Q9NZR2 Q6UXB1 P30533 P98155 Q9Y4K0 P58215"
652,5,0.3529,3.529,34.25,0.07386,0.996692,"Q8N165 Q5VTU8 P56381 Q99835 Q05D32"
653,3,0.4960,1.488,14.89,0.06651,0.985452,"P62328 Q8TAS1 P57771"
654,4,0.3305,1.983,40.15,0.03956,0.764757,"P60371 Q96JC4 Q16600 Q6ZNG1"
655,7,0.3501,7.352,60.34,0.09000,0.999299,"P06241 Q16671 P51812 Q15349 Q15418 Q9Y3Q7 Q6NXR0"
656,13,0.3033,23.65,201.1,0.09432,0.993091,"Q5MIZ7 P0DMV0 P0DMU8 P0DMU7 Q6IN85 O60551 P60510 Q9Y570 Q15257 Q9NY27 Q5DJT8 Q9NZK7 P62256"
657,4,0.3686,2.212,10.25,0.1081,0.943824,"O14508 Q53FT3 Q8TCD5 Q9H106"
658,5,0.3169,3.169,80.31,0.03390,0.996692,"Q8TB61 Q92633 Q9UBQ6 O43914 Q9HAR2"
659,4,0.3299,1.979,58.55,0.02888,0.992931,"P33981 Q3KQZ1 Q99677 Q9NP99"
660,6,0.3544,5.316,79.95,0.05466,0.998474,"Q8NCA5 Q9BVC5 P35637 Q92499 Q13151 Q14814"
661,5,0.3314,3.314,36.90,0.06601,0.989214,"P07949 O95810 Q9Y2M0 Q16695 Q6NXT2"
662,4,0.3794,2.276,50.46,0.03748,0.992931,"P04808 Q6P9A2 P04090 Q8NBM8"
663,4,0.3142,1.885,41.79,0.03647,0.984809,"Q9UN79 Q9NVF7 P17097 Q9Y5C1"
664,5,0.3321,3.321,77.53,0.03655,0.996692,"Q96BY2 Q96IP4 Q9BXU3 Q8IZT6 O14545"
665,5,0.3183,3.183,84.82,0.03248,0.996692,"Q969S6 Q9NPL8 Q6N075 Q96HP8 Q3YBM2"
666,4,0.3136,1.881,53.03,0.02991,0.992931,"Q9UI95 Q9NTX9 Q9NNX6 O75531"
667,4,0.3383,2.030,54.36,0.03152,0.992931,"Q16204 Q9BTA9 Q6P3S6 Q06330"
668,5,0.3088,3.088,89.17,0.03020,0.969949,"Q9H3K6 Q6NX45 P60371 Q13875 Q70CQ1"
669,6,0.3015,4.523,44.17,0.07452,0.967224,"Q96P53 Q969P6 Q9BVL2 Q96AX9 Q7Z3Y7 Q9BSD7"
670,4,0.3510,2.106,14.01,0.08734,0.843839,"Q13424 P29475 A5D8W1 P35228"
671,4,0.3162,1.897,44.99,0.03457,0.992931,"Q99679 Q6GPH6 Q14003 Q9Y3P4"
672,26,0.3083,100.2,450.0,0.1664,0.998773,"P36969 P68106 P49773 P61604 P37802 Q01469 Q9UI15 P62942 P29401 P00558 Q99714 P26038 P09972 Q01995 P26885 P23284 P07205 P42765 P06733 P15374 P09104 P04075 P13929 P15121 P02689 O15540"
673,27,0.3015,105.8,674.8,0.1268,0.999077,"P50991 Q92636 P78371 Q9NZJ0 P62873 O00743 P50990 Q99832 Q92526 P40227 P17987 P48643 P49368 O14530 P57775 Q9GZS3 O00628 P60510 P78318 Q8TDG2 Q6PCD5 Q9BQA1 Q9Y5Z7 O43684 O15379 Q8IYD2 Q5XUX1"
674,5,0.3586,3.586,10.99,0.1459,0.894962,"Q16236 O15525 O60675 Q14494 Q9Y4A8"
675,7,0.3120,6.552,115.8,0.04805,0.989275,"P29371 P98194 Q6ZQN7 Q5VST6 Q9NUT2 O15244 Q9Y2W3"
676,4,0.3294,1.976,57.36,0.02935,0.992931,"Q8TF63 Q8IZF4 Q96MH6 Q9NPG1"
677,39,0.3008,222.9,1294,0.1397,1.00000,"P07910 Q659C4 Q8IUH3 Q96DU9 Q15434 Q02539 Q13595 Q6PJT7 Q86VM9 Q9ULR5 Q9HCE1 P49761 O15234 Q9BRL6 P49760 Q96MU7 O60812 O15504 Q9UKM9 Q92615 O75152 Q12926 Q1KMD3 Q9NZB2 Q8IYD1 O95758 Q9H000 Q92900 P0CB38 Q9Y6M1 Q14671 Q8TB72 Q9H074 Q9NUD5 Q6PKG0 Q9H814 Q8IUX4 Q96GC6 Q9BQQ7"
678,4,0.3102,1.861,35.59,0.04095,0.984809,"Q8IY26 Q13651 O94778 Q9H2X3"
679,6,0.3152,4.728,62.34,0.05979,0.935897,"A2RU14 O95452 Q9BZJ8 Q9NTQ9 Q9UGN4 Q9Y5X5"
680,4,0.3473,2.084,36.43,0.04480,0.943824,"Q9Y385 Q9HBJ8 Q96DS6 Q8NFJ6"
681,4,0.3566,2.140,32.77,0.04986,0.943824,"Q92917 Q9P291 P46439 Q96M32"
682,3,0.3627,1.088,6.656,0.07917,0.959572,"Q5VW38 Q3SXY7 Q9UBB6"
683,4,0.3532,2.119,25.21,0.05999,0.992931,"Q9BTY2 O96014 Q16649 Q13286"
684,5,0.3062,3.062,54.44,0.04536,0.981643,"Q9NVR5 O15075 Q7Z6J8 Q6PGQ7 P32004"
685,5,0.3003,3.003,46.65,0.05034,0.993907,"O95789 Q8TBR4 Q8NDZ0 Q8NFP7 P17022"
686,5,0.3278,3.278,40.98,0.06041,0.996692,"O75459 A1XBS5 Q8N6M0 Q9ULC4 Q5VZE5"
687,5,0.3294,3.294,82.13,0.03452,0.996692,"O95406 O14569 Q16617 Q9Y225 O95471"
688,4,0.3678,2.207,59.62,0.03161,0.992931,"Q14738 Q9Y570 Q96DG6 Q5TGL8"
689,4,0.3003,1.802,21.90,0.05684,0.992931,"Q9BQL6 Q15477 Q5TCQ9 Q6PGP7"
690,5,0.3180,3.180,35.43,0.06542,0.989214,"Q06546 Q06547 P98182 Q96J77 Q14549"
691,5,0.3323,3.323,50.66,0.05194,0.952654,"Q8TAT6 Q92890 P11168 Q496J9 Q9C0I1"
692,3,0.3731,1.119,17.24,0.04596,0.985452,"P31327 Q6UWL6 Q96DR7"
693,4,0.3553,2.132,46.89,0.03739,0.969699,"P36776 O76031 Q96CU9 Q8N7X2"
694,5,0.3013,3.013,60.21,0.04114,0.734565,"O43149 Q5T447 O15123 Q7L0Y3 O14905"
695,4,0.3304,1.982,64.49,0.02662,0.992931,"Q5BJH2 P78508 Q6ZUX7 P26951"
696,5,0.3034,3.034,63.01,0.03989,0.993907,"Q9NZG7 Q96IK0 Q6P5S7 P32942 P40198"
697,4,0.3359,2.016,45.93,0.03603,0.992931,"P49795 Q92504 Q6UXX9 Q9H3M0"
698,3,0.3289,0.9868,8.781,0.06258,0.959572,"Q9UMD9 Q9P202 Q9BXL5"
699,7,0.3251,6.828,134.3,0.04401,0.979543,"O00463 P78317 Q8IZU1 Q9NVV9 Q15916 P11474 Q9H320"
700,5,0.3099,3.099,82.23,0.03251,0.989214,"Q8ND83 P55771 Q13617 Q12774 A5YM69"
701,10,0.3147,14.16,117.4,0.09339,0.992990,"P32119 Q06830 P14618 P00966 P17858 Q16658 Q9NR45 P04406 P00390 Q8N0V4"
702,6,0.3013,4.520,83.82,0.04505,0.998474,"Q6PEW1 Q9NVL8 Q86UV7 Q8ND90 Q6X4W1 Q06330"
703,4,0.3439,2.064,22.86,0.06267,0.992931,"Q96D98 Q9HCI5 Q96RY5 Q3T8J9"
704,13,0.3001,23.41,241.3,0.08051,0.999961,"P04808 Q7Z4W2 Q16635 Q8WWY8 Q13438 Q9P2K2 Q9H4A9 Q02083 Q9NZV5 Q8NBL1 P06756 Q495W5 P34059"
705,4,0.3298,1.979,48.28,0.03397,0.992931,"Q15173 Q76NI1 Q96K76 Q9H0R6"
706,8,0.3236,9.061,140.4,0.05475,0.973985,"Q9HCP6 Q9Y5U4 Q9H2A7 P41181 Q8NH19 Q02161 P15941 P56747"
707,4,0.3551,2.131,43.56,0.03968,0.984809,"Q9GZX9 Q9NZD1 Q6ZP29 Q86W50"
708,5,0.3346,3.346,78.18,0.03655,0.894962,"Q13310 P62891 Q92901 O14746 Q9H4A4"
709,4,0.3054,1.832,25.78,0.05146,0.667497,"Q9NX95 Q7Z460 Q9NXL2 Q8IWU9"
710,4,0.3029,1.818,15.35,0.07223,0.992931,"Q99909 Q7L7V1 Q16385 Q7RTT5"
711,5,0.3144,3.144,41.79,0.05722,0.993907,"Q96LM6 O60548 Q7L0R7 Q99895 Q53SZ7"
712,9,0.3035,10.93,135.0,0.06667,0.999261,"Q9Y666 Q3B8N2 Q6DKI2 Q9UP95 O15439 Q9UHW9 Q5TZ20 Q8NGN2 Q7Z404"
713,8,0.3068,8.589,141.9,0.05158,0.999679,"O60906 Q12770 Q8WWF5 Q8NEN9 Q9NRJ7 Q8TDW4 Q9Y5E2 Q16445"
714,4,0.3084,1.850,24.69,0.05357,0.969699,"Q05D60 Q7Z5R6 P12757 P27216"
715,5,0.3036,3.036,64.71,0.03905,0.996692,"Q6PIL6 O43615 P08123 Q9NXV6 P23921"
716,10,0.3024,13.61,145.5,0.07597,0.997707,"P55899 Q8TB96 Q3MIR4 P29016 P41273 Q9NZ53 Q8TD07 Q9BZM4 O60476 O43556"
717,5,0.3116,3.116,95.51,0.02869,0.996692,"Q02742 P04808 Q86Y30 Q9Y2C2 Q9UMR5"
718,4,0.3126,1.876,36.57,0.04038,0.984809,"P20036 A2RUC4 Q8N8Z6 P21860"
719,3,0.3993,1.198,15.40,0.05301,0.985452,"Q969H0 Q9UKT8 Q9GZN2"
720,3,0.6833,2.050,5.137,0.1555,0.808633,"P49137 Q16644 Q15759"
721,4,0.3006,1.804,54.46,0.02807,0.992931,"Q92692 Q96D96 P23942 Q7Z2D5"
722,6,0.3018,4.528,86.81,0.04382,0.984681,"Q9H501 Q49MG5 Q15121 P61366 Q53QV2 Q9H098"
723,5,0.3569,3.569,43.14,0.06294,0.993907,"P29400 Q99437 Q8TB40 O95718 Q96EP9"
724,4,0.3027,1.816,56.76,0.02728,0.992931,"Q8WVV4 Q9NYY3 O75679 P47813"
725,6,0.3321,4.981,102.1,0.04185,0.998474,"Q8N2N9 Q99755 Q16533 Q5SXM2 A1YPR0 Q92966"
726,4,0.3516,2.110,31.39,0.05083,0.992931,"Q8NAC3 Q9H6Y7 Q96B02 Q8WU67"
727,5,0.3012,3.012,62.56,0.03986,0.996692,"Q9UN30 O00192 P55289 P33151 Q9Y4P3"
728,4,0.3512,2.107,20.62,0.06859,0.903035,"P22570 Q9UKY3 Q8WU10 P00480"
729,27,0.3033,106.5,313.9,0.2244,0.977614,"Q13619 Q9H0C5 Q9BX70 Q53RE8 Q9NZJ0 P61201 Q13098 Q9H9Q2 Q9BT78 Q92905 Q8WXC6 Q8WV16 Q13620 Q13617 Q92466 Q8N1E6 Q9UBW8 P61081 Q7L5N1 Q96L50 Q99627 Q9UNS2 O43583 O95704 Q7L5Y6 O94844 Q3SXM0"
730,6,0.3019,4.528,89.84,0.04257,0.984681,"P30926 Q9Y4P3 Q9Y5F7 Q86XS8 Q9Y6U7 Q75T13"
731,5,0.3320,3.320,46.45,0.05554,0.582734,"Q9ULI3 P47929 Q14894 Q7Z5N4 P98161"
732,3,0.3078,0.9233,12.25,0.04814,0.985452,"Q9HC23 P16870 Q96P15"
733,4,0.3094,1.856,38.07,0.03873,0.992931,"Q9BY71 O94901 Q7RTX0 A2RUC4"
734,4,0.3302,1.981,45.83,0.03550,0.984809,"Q86XF0 O95497 Q99445 P00374"
735,9,0.3145,11.32,54.61,0.1349,0.968155,"P60520 Q9H0R8 Q3MII6 Q96A56 Q9Y4P1 Q5TCY1 Q9BXW4 O95166 O95455"
736,4,0.3444,2.067,10.06,0.1027,0.992931,"Q96AZ1 Q60I27 Q13636 Q9UL26"
737,5,0.3502,3.502,82.87,0.03634,0.996692,"Q9C086 Q96Q35 Q8TCE9 A6NJZ7 Q495M9"
738,5,0.3051,3.051,38.38,0.05932,0.981643,"Q99757 P24844 Q96PY5 Q8NCU1 O95447"
739,4,0.3405,2.043,38.76,0.04187,0.969699,"O95239 Q17R89 Q5T0N5 Q2VIQ3"
740,9,0.3243,11.68,60.18,0.1299,0.997641,"Q9BRX5 Q9BRT9 O75419 P78368 Q8WWF6 Q9Y248 Q93096 Q14691 P57059"
741,6,0.3085,4.627,59.96,0.06042,0.885117,"P98170 Q96MS0 P49459 O94941 P68036 P63146"
742,6,0.3219,4.828,50.59,0.07162,0.998474,"P61970 Q6NTE8 P42785 P15259 P18669 P07738"
743,5,0.3305,3.305,54.58,0.04868,0.952654,"Q7Z713 Q00653 Q9NWT6 P25963 Q15653"
744,5,0.3046,3.046,59.82,0.04180,0.993907,"Q8N6K0 A0PK11 Q9P244 Q0P6H9 Q16627"
745,10,0.3044,13.70,137.0,0.08024,0.997707,"Q9H4L4 P0C5Y9 Q9NXF1 Q9Y4W2 Q5SY16 Q96BT1 O14836 Q9BV38 Q8NCU7 Q8IZL8"
746,4,0.3165,1.899,26.12,0.05273,0.969699,"Q86UG4 Q9C0H2 Q9BSA4 P21453"
747,4,0.3732,2.239,62.57,0.03075,0.992931,"Q06455 P54259 Q9Y4B4 Q96F45"
748,4,0.3474,2.084,18.91,0.07189,0.969699,"Q5JTD7 O95155 Q9H209 P30304"
749,4,0.3028,1.817,18.64,0.06383,0.992931,"Q9H609 Q9Y6B7 P04217 Q9NUA8"
750,5,0.3399,3.399,51.86,0.05209,0.996692,"O75376 Q13011 Q5FBB7 Q7Z406 Q8WYB5"
751,10,0.3103,13.96,115.1,0.09366,0.981182,"Q96EP5 Q9UMY4 O60493 Q9H2H8 O94941 P68036 Q13126 P63146 Q9NRV9 P14550"
752,4,0.3210,1.926,33.53,0.04432,0.984809,"Q9UI14 O95873 Q9Y5X0 Q8TB40"
753,20,0.3003,57.05,186.9,0.2009,0.810334,"P02747 Q9BXJ1 P08253 Q02809 Q6ISS4 Q8IYK4 Q8NBJ5 O60568 P02458 P02462 P20908 P39060 Q05707 Q14031 O95302 Q07092 P08572 Q96P44 Q96K30 P14780"
754,7,0.3058,6.421,101.2,0.05281,0.999299,"Q06136 Q3SXM5 Q6DKI2 Q9NPB0 P08962 O43567 O15439"
755,4,0.3135,1.881,42.91,0.03563,0.969699,"Q24JP5 P04733 Q9BYB4 Q9UMF0"
756,4,0.3182,1.909,35.54,0.04201,0.943824,"Q9BRK3 Q6DKK2 Q5JTJ3 Q8N1D0"
757,3,0.3815,1.145,13.35,0.05586,0.985452,"Q8N7P3 Q8WTT0 Q92994"
758,4,0.3324,1.994,36.24,0.04314,0.984809,"P10606 Q9NRP2 O14613 Q9Y2R0"
759,6,0.3078,4.617,74.56,0.05063,0.998474,"P0DJD0 Q8N2Z9 Q99666 O14715 E9PJ23 A8MT69"
760,5,0.3030,3.030,62.62,0.04006,0.996692,"P36383 Q9BX73 Q99808 Q86VW1 O00322"
761,6,0.3011,4.517,84.97,0.04451,0.998474,"Q15198 Q05707 Q9H173 Q9BXJ2 B2RNN3 O95631"
762,5,0.3217,3.217,32.01,0.07113,0.981643,"P18827 Q9Y692 P28698 Q13268 Q86VD1"
763,5,0.3223,3.223,53.52,0.04829,0.969949,"P09466 Q9UMR2 P56559 Q9NYS0 Q96QB1"
764,8,0.3219,9.014,145.2,0.05295,0.994959,"Q9H4P4 Q9Y4B5 O94964 Q7KZI7 Q8IVC4 Q15172 Q9Y3Z3 P17031"
765,4,0.3253,1.952,34.25,0.04415,0.943824,"Q8TDY2 O60641 Q9BV86 O14598"
766,4,0.3157,1.894,18.50,0.06672,0.992931,"Q9HCJ0 Q8IV63 Q9Y466 Q9BWW7"
767,25,0.4478,134.3,281.5,0.2884,0.236408,"O95602 Q9BT43 P19388 Q9BUI4 P61218 Q9HCN4 Q9UHW5 P62875 O75575 P53803 P52434 Q9Y2Y1 P0DPB6 P0DPB5 Q9Y535 Q9H9Y6 O14802 Q9NVU0 Q9NW08 P05423 Q9NYV6 O15318 Q9H1D9 Q9P1U0 Q3B726"
768,4,0.3335,2.001,24.25,0.05842,0.903035,"Q9Y225 Q53QW1 Q6ZVE7 Q92523"
769,4,0.3402,2.041,12.03,0.09251,0.903035,"P41271 P03973 Q96QK8 Q9BZM2"
770,4,0.3546,2.128,33.90,0.04832,0.969699,"Q9BZ11 Q13444 Q8TAV4 O76036"
771,10,0.3050,13.73,154.5,0.07292,0.996358,"O00203 P53677 Q9Y2T2 Q13367 Q92572 Q9H9G7 O94886 O43567 O14617 P59780"
