Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
689,6,0.3333,5.000,92.00,0.04587,0.890085,"Q6NX45 Q8WV60 Q9NQ25 Q70CQ1 P51124 Q17R60"
690,7,0.3333,7.000,107.0,0.05469,0.983392,"Q7Z6R9 O15304 P35452 P05549 Q92481 Q92754 Q12918"
691,17,0.3162,43.00,492.0,0.07557,0.998948,"O00203 P53677 Q9Y2T2 Q6P499 Q92838 Q01113 Q13367 Q86UG4 Q92572 Q9H9G7 O94886 O43567 O14617 Q9Y2J2 Q68CJ9 P59780 Q14728"
692,6,0.3333,5.000,87.00,0.04808,0.856195,"Q96HH4 Q7Z6M1 Q11203 Q9H461 Q15569 Q9BVA6"
693,7,0.3333,7.000,94.00,0.06087,0.986409,"Q08493 Q9BWT6 Q8N9N8 P59817 Q9P2W1 Q99551 Q92908"
694,36,0.2683,169.0,788.0,0.1642,0.999920,"Q92764 Q14533 P78386 Q3SY84 Q9NSB4 Q6KB66 P04264 Q8N1N4 O43790 P48668 P19013 Q7RTS7 Q14CN4 P35908 P04259 Q5XKE5 P13647 P12035 Q7Z794 P02538 Q16352 P19012 P08779 P02533 O76013 Q14525 Q2M2I5 Q6A163 P13646 Q7Z3Y9 Q7Z3Z0 Q3MIT2 Q7Z3Y7 Q9HCM1 P07477 P13645"
695,13,0.3077,24.00,181.0,0.1039,0.831627,"P63172 Q08881 Q13409 Q14204 O14576 Q9NP97 P51808 O43237 Q9NRJ3 Q99424 Q8WU43 Q8TF09 Q8TEA1"
696,7,0.3333,7.000,88.00,0.06422,0.990737,"Q9BYV9 Q96K62 Q13105 Q5T655 O14682 Q9H0H3 Q9Y5Q3"
697,9,0.3333,12.00,67.00,0.1237,0.997921,"P24158 Q9BUA3 Q5JUX0 Q9BPZ2 Q9Y657 P07288 Q86U90 Q8IZN7 Q56A73"
698,6,0.3333,5.000,122.0,0.03597,0.998599,"O95873 P29371 Q5EB52 P98194 Q9NP72 Q6PK18"
699,6,0.3333,5.000,93.00,0.04545,0.997160,"Q8IZF4 P54753 Q13491 Q6T4P5 Q99720 Q9H6D3"
700,6,0.3333,5.000,96.00,0.04425,0.921710,"Q8TBB6 Q16873 Q9ULC5 P27352 Q7Z7M9 Q2M3M2"
701,6,0.3333,5.000,90.00,0.04673,0.989615,"P21964 Q6P1K1 Q9NTQ9 O14520 Q99500 P09038"
702,6,0.3333,5.000,92.00,0.04587,0.996170,"A2RU14 Q9NTQ9 Q9UGN4 Q6UWW9 Q9Y5X5 Q96EP9"
703,6,0.3333,5.000,80.00,0.05155,0.932825,"Q9Y385 Q9HBJ8 Q96ES6 Q96DS6 Q8NFJ6 P58743"
704,6,0.3333,5.000,95.00,0.04464,0.969596,"Q63HR2 Q9P127 Q86Y13 O95201 Q9UGT4 P52741"
705,6,0.3333,5.000,83.00,0.05000,0.954725,"Q9NVR5 Q96FC7 Q16143 P22676 P32004 Q13449"
706,6,0.3333,5.000,91.00,0.04630,0.996112,"O95789 Q8TBR4 P16035 P17022 Q75MW2 P0CE71"
707,6,0.4000,6.000,31.00,0.1224,0.932825,"Q147X3 Q5VZE5 Q9BRA0 Q9H8Y5 Q9NYS0 Q12851"
708,48,0.3067,346.0,1067,0.2293,0.796395,"Q9Y4A5 Q15014 Q9UBU8 Q6ZRS2 Q9NPF5 Q15906 Q9GZN1 O95619 O43257 Q9H0E9 P41229 Q6PIV2 Q92993 Q9NV56 Q9HAF1 Q9BTT0 Q96L91 P0C0S5 O94805 Q9Y230 Q8WYH8 Q96A08 Q8N257 P12524 Q9NXR8 Q6PJQ5 Q9Y265 Q52LR7 O75888 O96019 Q05BQ5 P39687 Q8WYB5 Q92777 Q69YI7 Q9HBJ0 Q86VZ6 Q9H2F5 Q86YC2 O14994 Q6ZTU2 Q53TQ3 Q9BVM2 Q05923 Q9HCE3 Q96MB7 Q13219 P0CL83"
709,14,0.3077,28.00,331.0,0.07235,0.999661,"P24844 Q96DT6 P48426 P78356 Q8TBX8 Q96B54 O95218 Q8WXG6 Q96C57 Q66PJ3 Q7Z5H3 Q9P021 Q9Y2E4 Q9NX02"
710,9,0.3056,11.00,186.0,0.05116,0.998325,"O75841 Q86UF1 O43736 Q96JQ5 A2A2V5 O95471 Q9Y3P8 Q2T9K0 P06340"
711,17,0.3162,43.00,331.0,0.1054,0.995010,"Q8N4Y2 Q9NY25 Q9Y512 O75431 Q16891 Q9BRQ6 Q9UPV9 O60296 Q8WW12 Q5HYI7 Q8IXI2 Q8N1Q1 Q96LW7 Q6UXV4 Q9BZW8 P58499 O95153"
712,6,0.3333,5.000,75.00,0.05435,0.566560,"Q06546 Q8IYP9 Q86WD7 Q92876 P35321 Q8NBF1"
713,6,0.3333,5.000,87.00,0.04808,0.956616,"A6NJB7 Q96RU7 Q8NEA6 Q5T8A7 Q9UM07 P09525"
714,6,0.3333,5.000,95.00,0.04464,0.995384,"Q9H0Z9 P31943 Q9NXZ2 P48507 O75131 Q86TM3"
715,9,0.3056,11.00,150.0,0.06145,0.999249,"P59542 Q9Y375 Q9C0H2 Q7Z602 O00186 Q9BSA4 P21453 Q9NR63 Q9NS67"
716,6,0.3333,5.000,87.00,0.04808,0.970505,"Q8NEQ6 P04920 A6NKK0 A6NFN3 Q8NGK6 Q06055"
717,6,0.3333,5.000,93.00,0.04545,0.984713,"Q16513 O76075 O00273 P0DN37 Q15629 Q68DX3"
718,5,0.4000,4.000,16.00,0.1333,0.916696,"Q86VW2 Q9BZR6 Q9UQ03 P28472 P47870"
719,6,0.3333,5.000,87.00,0.04808,0.957081,"Q5VW00 P36776 Q8N7X2 O75600 Q9UFN0 Q5VU92"
720,6,0.3333,5.000,112.0,0.03876,0.998936,"Q7Z6M3 Q8N4C9 Q96AW1 Q92538 Q15070 Q99445"
721,11,0.3091,17.00,140.0,0.09497,0.854532,"P05154 Q8IUX8 Q9BU40 O43149 Q5T447 Q8N6Y2 O15123 Q14213 Q9H1F0 O14905 Q5FVE4"
722,6,0.3333,5.000,108.0,0.04000,0.998740,"O15321 Q9UGV2 P05026 O94991 O00168 Q99805"
723,6,0.3333,5.000,110.0,0.03937,0.998210,"Q5BJH2 Q9NW75 P78508 Q9BX74 Q99551 Q9BRN9"
724,6,0.3333,5.000,88.00,0.04762,0.996112,"Q9NZG7 O14944 Q9P0V8 Q6UWN5 Q53R12 P40198"
725,6,0.3333,5.000,82.00,0.05051,0.978873,"Q96HR9 P31785 Q9NRS6 Q9NZS2 P43146 P49902"
726,11,0.3091,17.00,141.0,0.09444,0.993379,"O43291 Q9NVX7 Q9UL19 Q6IPR1 P86790 P86791 Q96GP6 Q96DM3 Q3SY56 P50591 Q8N9W5"
727,6,0.3333,5.000,103.0,0.04167,0.986677,"P33681 Q9Y692 Q7Z6M1 Q70HW3 Q7L8W6 Q86VD1"
728,6,0.3333,5.000,89.00,0.04717,0.996370,"Q92504 Q6UXX9 Q8WWY7 Q6PI47 Q9NRN9 P20783"
729,21,0.3000,63.00,236.0,0.1848,0.570533,"P15923 Q9HD90 Q99081 Q96RJ6 P15884 P61296 Q9NQ33 A6NI15 Q13562 Q7RTU1 Q6QHK4 Q16559 Q02363 P47928 Q8WVJ9 Q15672 P23409 Q0VG99 P17542 Q92886 O96004"
730,14,0.3077,28.00,226.0,0.09929,0.993675,"Q9H3P2 Q14938 Q8IXH7 Q09161 P52298 P18615 Q8WX92 P08651 Q8NE28 P38935 Q86Y38 O00712 A4FU69 Q5VV67"
731,21,0.3238,68.00,309.0,0.1623,0.852514,"O60941 Q13425 P22459 Q9NSN8 Q9UBT7 P11532 Q8N103 Q9NY99 Q9Y4J8 Q13424 Q13884 P29475 P46939 Q9BXG8 Q9HB19 Q9NTW7 Q96J88 Q9Y5H0 Q8IZP7 A5D8W1 P35228"
732,17,0.3162,43.00,322.0,0.1078,0.995946,"Q92569 O00329 Q96LK8 P37173 O00459 P27986 P42338 O14654 Q9Y4H2 P42336 Q9UHF4 Q9NZU1 Q9NZ94 P47901 O00481 Q8NG11 Q8N0W4"
733,6,0.3333,5.000,95.00,0.04464,0.997114,"Q9BYU1 P14652 C9JCN9 Q9NUG4 Q9NR81 P09016"
734,11,0.3091,17.00,155.0,0.08763,0.940668,"P23025 Q9NS91 P15927 P49459 P27694 O15079 P35244 P63146 Q96CX3 Q86UA6 Q13156"
735,9,0.3056,11.00,145.0,0.06322,0.894926,"Q9UN79 Q9UEG4 Q6P2H3 P35711 Q6PK81 P17097 Q14541 P35712 O00570"
736,19,0.3041,52.00,382.0,0.1102,0.991841,"P07954 Q96EP5 P14618 P00966 O00625 Q8TDQ7 P22234 Q9Y303 Q9H0W9 Q9HC38 Q14914 P46926 Q9NR45 P30613 O15374 P14550 Q86SX6 P55263 P40261"
737,6,0.3333,5.000,91.00,0.04630,0.979387,"O43683 Q08499 Q9HB58 Q9UIK4 Q8WYB5 Q07343"
738,15,0.3524,37.00,240.0,0.1205,0.969580,"Q5T6S3 Q92800 Q6ZN18 Q15910 Q9UK32 Q96P47 Q15022 O75530 Q9Y483 Q9NSY0 Q1XH10 Q92833 P57058 A6NHQ4 O95455"
739,6,0.3333,5.000,44.00,0.08197,0.989361,"Q3LI73 Q9HBL7 Q9H8W3 Q8IWA6 Q9Y421 P24310"
740,6,0.3333,5.000,110.0,0.03937,0.975602,"P80303 Q13813 O60888 Q16831 A1KZ92 Q9NRC6"
741,4,0.5000,3.000,11.00,0.1364,0.884598,"P0CI25 Q9H1R3 Q9H3J6 Q9H4I9"
742,22,0.4156,96.00,391.0,0.1808,0.986035,"Q9P2B7 P30260 Q9UJX3 Q96DE5 Q9UJX4 Q9UJX5 Q9H1A4 Q8NHZ8 Q9UM11 Q9BS18 Q9H6Y5 O95922 Q6PH81 Q9UKT4 P51955 Q9UM13 Q8N726 P01210 Q86T82 Q6ZSR9 Q9UKI9 Q9H6K5"
743,6,0.3333,5.000,65.00,0.06098,0.972129,"P13497 Q6UW63 Q96G75 Q7Z4H8 Q9Y6L7 O43897"
744,13,0.3333,26.00,235.0,0.09059,0.987454,"Q86SQ3 Q658P3 Q969N2 Q9H490 Q96S52 Q96QR1 O43292 Q16651 P04216 Q9UI38 Q93070 Q92643 O43280"
745,7,0.3333,7.000,130.0,0.04636,0.999254,"Q5GAN6 Q96E93 Q9BQG1 Q9BT56 Q6IN84 Q8TAA5 Q96L15"
746,6,0.3333,5.000,95.00,0.04464,0.997970,"O60602 Q96KV6 Q9Y394 Q5T2D2 Q07699 Q9UKV5"
747,6,0.3333,5.000,106.0,0.04065,0.998231,"O60403 Q9UF11 O75387 Q75V66 Q9NPG1 Q5VZI3"
748,6,0.3333,5.000,101.0,0.04237,0.997970,"Q8IWU4 Q9NUU6 O95807 Q96MG2 Q86SS6 Q9H172"
749,6,0.3333,5.000,71.00,0.05682,0.630321,"Q9H0Q3 Q8N4V2 Q8NCL9 P78333 Q5TYX0 O60810"
750,6,0.3333,5.000,89.00,0.04717,0.971898,"Q9GZX9 Q9NZD1 Q99650 Q86W50 Q9H2W1 P24298"
751,6,0.3333,5.000,28.00,0.1111,0.998717,"Q9NQ69 Q3MIT2 Q9NX38 Q8IY42 Q9UKY1 Q9Y6X8"
752,7,0.3333,7.000,108.0,0.05426,0.997894,"P21709 Q9UBB4 Q96Q15 Q9P260 Q9H1Z4 Q7Z3E5 O94766"
753,6,0.3333,5.000,72.00,0.05618,0.720166,"Q2TAL8 Q8NEQ6 Q14938 Q8TC94 H3BRN8 O14926"
754,3,0.6667,2.000,9.000,0.1176,0.812087,"Q11130 Q9UJ42 Q9H4A4"
755,4,0.6667,4.000,21.00,0.1212,0.993495,"Q96AZ1 Q60I27 Q13636 Q9UL26"
756,6,0.3333,5.000,133.0,0.03333,0.998599,"Q86V48 Q9UIL1 Q9BQP7 Q9UKL3 Q9UHY8 Q8N5S3"
757,6,0.3333,5.000,79.00,0.05208,0.964813,"Q9Y2Z0 Q96N28 O75891 Q9Y546 Q3SY69 Q8IY45"
758,8,0.3214,9.000,191.0,0.04167,0.999570,"Q03936 Q8WY36 Q96LW9 Q96DX7 Q2TAK8 Q96K75 Q5VXU3 O75807"
759,7,0.3333,7.000,132.0,0.04575,0.999197,"Q9HDC9 P13804 Q86X76 P09093 P08861 O15382 Q6P1X6"
760,3,0.6667,2.000,12.00,0.1000,0.749908,"Q8NET6 Q9UHG2 Q9NZ20"
761,9,0.3056,11.00,149.0,0.06180,0.988914,"O00151 P16949 P04792 O14558 Q9UK76 P48551 Q9H910 Q16831 O76070"
762,4,0.5000,3.000,32.00,0.06977,0.991376,"Q9H972 Q8ND30 Q14678 Q6ICC9"
763,6,0.3333,5.000,88.00,0.04762,0.991753,"Q9UP95 P37058 Q8N9M5 Q8NGN2 Q8NGK6 Q8NGL2"
764,9,0.3333,12.00,123.0,0.07843,0.999863,"P63241 Q7LFX5 Q9HC21 Q9BU89 Q99417 Q9GZV4 Q9Y237 Q6IS14 Q8NC44"
765,6,0.3333,5.000,100.0,0.04274,0.997867,"Q16254 Q9NXV6 Q8TBE9 Q8WUX2 Q9BSK1 Q6ZVK8"
766,7,0.3333,7.000,131.0,0.04605,0.998470,"Q4KMQ2 Q7L5Y1 Q86UW1 Q32M45 Q9H819 Q9GZZ6 Q9HBU9"
767,3,0.6667,2.000,21.00,0.06897,0.986587,"P04070 Q9UF33 Q96T91"
768,6,0.4000,6.000,23.00,0.1463,0.968869,"Q8N8V2 Q6ZN66 P32456 P32455 P43652 Q9H0R5"
769,6,0.3333,5.000,31.00,0.1042,0.996828,"Q5GH76 Q14129 Q9ULT6 Q8N1G1 Q9NZP6 Q7Z2D5"
770,6,0.3333,5.000,60.00,0.06494,0.998830,"P30047 O60575 Q9UGV2 Q5JSL3 Q13951 O00168"
771,6,0.3333,5.000,83.00,0.05000,0.960513,"Q96A72 Q969W8 P23759 Q8IYD9 Q9HCL3 Q9HBF4"
772,7,0.3333,7.000,37.00,0.1207,0.954405,"Q96GU1 Q8WW12 P61366 Q8IUW3 Q9H098 Q5H9S7 Q7Z2X7"
773,9,0.3056,11.00,137.0,0.06627,0.998954,"Q8IW40 A6NFU0 Q16512 Q9HDD0 Q96D15 P0CW24 A2VDF0 P09529 Q13946"
774,9,0.3056,11.00,134.0,0.06748,0.996500,"Q9BSY9 P40426 Q8NI60 Q8IZR5 Q7Z6W1 Q5HYL7 Q9NXI6 Q8N8V2 Q6ZSZ6"
775,8,0.3214,9.000,114.0,0.06475,0.892349,"P78324 P02654 Q9NP55 Q5TFQ8 O00241 P41970 Q93098 Q07283"
776,7,0.3333,7.000,121.0,0.04930,0.999397,"O95154 Q8NHP1 Q9HAU5 Q9C073 Q9H4I3 Q9BZI7 O00602"
777,3,0.6667,2.000,4.000,0.1667,0.681324,"Q8IYP9 P35321 Q8NBF1"
778,7,0.3333,7.000,160.0,0.03867,0.999357,"Q3KNV8 Q9UM54 Q9Y5Q0 Q8NBF2 P0CG38 Q96F25 Q6P6B1"
779,6,0.3333,5.000,88.00,0.04762,0.995572,"Q99755 Q96LW9 A1YPR0 Q8N414 Q96CT2 Q8TCU6"
780,4,0.5000,3.000,10.00,0.1429,0.892262,"Q5HYL7 Q9H299 P48539 Q8TD86"
781,7,0.3333,7.000,110.0,0.05344,0.995361,"Q9UBW8 O43684 O43670 Q7Z5Y7 Q9BSF8 Q2LD37 Q3SXM0"
782,23,0.2885,73.00,387.0,0.1443,0.997150,"P46934 Q9HAU4 Q8WUU8 Q9NWM3 Q96PU5 O15165 Q96B67 Q9H0M0 Q9NV92 Q8N5I2 Q15884 Q96G27 Q6UXU6 Q92537 Q96J02 Q9P2P5 Q5JRV8 A4UGR9 Q9BZD7 Q96PG2 Q86SU0 Q9HCE7 O14668"
783,6,0.3333,5.000,77.00,0.05319,0.940944,"Q9BQA9 O94778 Q8NCL9 Q9HBY0 P04839 Q8NDH2"
784,4,0.5000,3.000,31.00,0.07143,0.994037,"Q01638 P48509 Q96SJ8 Q8N6Q1"
785,6,0.3333,5.000,81.00,0.05102,0.951896,"O95297 P07098 P48052 Q5SQH8 Q9ULV1 Q6NXP6"
786,7,0.3333,7.000,99.00,0.05833,0.993274,"Q86XF0 P12319 P05543 O95497 P00374 Q8N8Q8 P08185"
787,3,0.6667,2.000,26.00,0.05882,0.987691,"P12270 P00846 Q86WV5"
788,7,0.3333,7.000,117.0,0.05072,0.994357,"Q14257 P0C1Z6 Q504U0 Q9NXG2 Q9H974 P51884 Q9BXR0"
789,11,0.3091,17.00,189.0,0.07456,0.999969,"P60520 Q969E8 Q3MII6 Q96A56 Q9Y4P1 A0PJX0 Q96C00 Q8N8U2 Q8NA56 Q9BXW4 O95166"
790,6,0.3333,5.000,79.00,0.05208,0.975784,"O95007 O43186 P41225 P56693 Q9BUN1 P34130"
791,17,0.3015,41.00,270.0,0.1188,0.959531,"P0C1Z6 Q8NBZ0 Q6P4R8 Q3YBR2 Q9H9F9 Q9Y5K5 Q9ULG1 Q6PI98 P80217 Q9H981 Q9H974 Q13887 Q8NGF9 Q6ICG8 Q5TC63 Q53TQ3 Q6ZTR7"
792,7,0.3333,7.000,145.0,0.04217,0.994311,"Q6P5W5 Q6P1Q0 Q9H3G5 Q9H228 Q8N2K0 O94991 P43007"
793,7,0.4286,9.000,40.00,0.1429,0.970366,"Q86UN6 Q15506 Q96C74 A8K855 Q969K3 Q92686 Q8WZ73"
794,6,0.3333,5.000,98.00,0.04348,0.998763,"Q9HD90 Q8IUD2 Q96PN7 Q9NX46 P09132 O15403"
795,6,0.3333,5.000,54.00,0.07042,0.998763,"P22466 P01033 Q9UBM4 P07996 P35442 P09238"
796,11,0.3091,17.00,132.0,0.09942,0.958176,"Q8NI32 Q5T4S7 Q9P0J7 Q6IA86 P04217 Q5SRR4 Q5R3F8 Q6MZW2 O43915 Q96FA7 P0C7U0"
797,12,0.3182,21.00,192.0,0.08861,0.968593,"Q9HBI0 O43143 Q15404 P48059 Q9NXZ2 Q13418 Q9NVD7 Q9HBI1 Q96I76 Q9Y6I4 Q86TM3 Q15063"
798,7,0.3333,7.000,113.0,0.05224,0.990737,"Q5M9N0 Q9H0A9 P61970 Q9UIL8 Q8NCX0 Q9BU70 Q9P272"
799,6,0.3333,5.000,97.00,0.04386,0.998647,"Q6ZMZ0 Q02127 Q5EB52 O14521 Q99643 Q3KNT9"
800,6,0.3333,5.000,65.00,0.06098,0.222423,"Q7Z713 Q9NWT6 Q8WXD9 Q9Y574 Q495B1 Q96NS5"
801,7,0.3333,7.000,73.00,0.07447,0.999349,"P32322 Q9UKK9 Q96C36 Q9Y6Q1 Q9NRG0 Q8N5W9 P10275"
802,6,0.3333,5.000,110.0,0.03937,0.989000,"Q496H8 Q9ULF5 Q05586 Q9BSA4 P21453 Q9GZN0"
803,6,0.3333,5.000,139.0,0.03205,0.997292,"Q8NHM5 Q9H3P7 Q8N6R0 Q8WUA7 Q9HB19 O60359"
804,6,0.3333,5.000,92.00,0.04587,0.938019,"Q06455 O43597 P14652 Q9BRR9 P26651 Q9H4Q4"
805,7,0.3333,7.000,28.00,0.1429,0.966968,"O14508 Q53FT3 Q8TCD5 Q9H106 P49703 Q8IZI9 P35243"
806,6,0.3333,5.000,92.00,0.04587,0.996370,"O60939 Q9H0Y0 P01848 O95825 Q13572 Q8N1V2"
807,6,0.3333,5.000,105.0,0.04098,0.998808,"Q7KZ85 Q8NA56 O43692 Q96QE2 Q6DKI7 O14730"
808,7,0.3333,7.000,138.0,0.04403,0.999464,"P10827 Q96A49 P22314 P59536 Q9HD34 Q14353 Q969Q5"
809,7,0.3333,7.000,60.00,0.08642,0.993114,"Q8N6D2 P49459 O94941 P68036 P35244 P63146 Q9NRV9"
810,6,0.3333,5.000,96.00,0.04425,0.997020,"Q14119 P0C7A2 Q8N0X2 Q5SSQ6 O15273 Q9P227"
811,7,0.3333,7.000,127.0,0.04730,0.995520,"Q02750 P13674 Q5EBL2 Q14031 Q07092 Q8IVT5 P60153"
812,6,0.3333,5.000,100.0,0.04274,0.988878,"Q9Y3C5 Q6ZT89 P07951 Q5BKY9 Q9UJW7 Q7Z4U5"
813,9,0.3056,11.00,172.0,0.05473,0.987575,"Q8WV92 Q24JP5 P13010 Q6GMV2 P52848 Q9Y6Q9 Q9Y4C4 Q6UXB3 Q9H3Z7"
814,6,0.3333,5.000,104.0,0.04132,0.989000,"P56470 P17482 Q9UHJ3 Q96GD3 Q6N022 Q9UBR5"
815,11,0.3273,18.00,203.0,0.07407,0.997522,"Q9NVR2 Q9H0H0 Q9NVH2 Q7Z7M8 Q9NVM9 Q96M02 Q5JSJ4 Q8N201 Q05996 Q8NGU9 Q96N11"
816,6,0.3333,5.000,95.00,0.04464,0.998356,"Q8NBF2 Q7Z5A8 Q7L7V1 A6NDU8 A2VDF0 Q96RS6"
817,16,0.3083,37.00,225.0,0.1259,0.988488,"P29803 P11177 P51692 Q12950 P42229 Q16654 Q15118 Q15119 Q15120 O00330 P10515 Q9NSY0 O95319 Q9BS92 Q9BXW7 A6NCN2"
818,6,0.3333,5.000,38.00,0.09091,0.970738,"Q16661 P10082 O75503 Q9NQH7 F8WCM5 P10645"
819,6,0.3333,5.000,97.00,0.04386,0.998623,"Q96MM3 Q86UL8 A6NEL2 O14490 P63165 Q5EBL8"
820,6,0.3333,5.000,93.00,0.04545,0.994901,"Q6UVY6 Q8TB73 Q9BXJ2 Q7LGC8 P54296 Q7Z4H8"
821,6,0.3333,5.000,76.00,0.05376,0.959941,"P30926 Q86VW2 Q9Y6U7 Q9UQ03 P28472 P47870"
822,6,0.3333,5.000,86.00,0.04854,0.997249,"Q96D46 Q9BZB8 Q92185 P0CG30 O43709 Q6UB28"
823,6,0.3333,5.000,91.00,0.04630,0.998763,"Q9H4L5 Q08AH1 Q9BZF2 Q6UXG2 Q86X27 O60662"
824,6,0.3333,5.000,87.00,0.04808,0.998412,"P55899 Q16829 Q13887 P07996 Q99956 Q2VWP7"
825,21,0.3048,64.00,435.0,0.1183,0.998654,"P16070 Q9UKD1 Q9NQV6 Q01433 Q9H825 P16871 P40939 P55084 P31431 Q969F1 P09038 P18827 P08620 Q9Y616 Q9Y692 Q9BSJ5 P34741 Q13268 Q01432 Q8IYR6 P23109"
826,7,0.3333,7.000,113.0,0.05224,0.999024,"Q9Y5Z0 Q6B0B8 P17812 Q03426 Q9NRF8 Q9UFP1 Q86WN2"
827,9,0.3333,12.00,94.00,0.09677,0.878469,"Q9UMR2 A9UHW6 Q9UHL0 A8K4G0 O43310 Q9NUU7 Q9GZN4 Q9UIL4 Q96QB1"
828,3,0.6667,2.000,16.00,0.08333,0.978443,"Q70SY1 O43889 Q9NRA1"
829,6,0.3333,5.000,96.00,0.04425,0.998200,"O15397 P19544 Q6ZN57 Q6PK81 Q9HBT7 Q96SR6"
830,12,0.3030,20.00,277.0,0.06231,0.999721,"Q9H3H3 Q9H4P4 Q9Y4B5 O94964 Q8IVC4 Q15172 P56704 Q9Y3Z3 Q9HA38 Q16537 P17031 Q8NEP9"
831,3,0.6667,2.000,13.00,0.09524,0.986587,"Q16557 Q99999 Q6ZMR5"
832,6,0.3333,5.000,99.00,0.04310,0.998623,"Q7KZI7 P04066 Q9BSY4 P04733 Q6ZN28 O43414"
833,6,0.3333,5.000,103.0,0.04167,0.997697,"O75290 P62979 P08311 P52736 Q96GC6 Q5VT40"
834,9,0.3056,11.00,116.0,0.07586,0.929315,"Q16254 Q14188 O75496 Q14186 D6RGH6 Q9H211 Q15329 Q14209 Q01094"
835,5,0.5000,5.000,35.00,0.1000,0.953654,"Q9NZL9 P31153 Q00266 Q9NR19 Q96PL2"
836,6,0.3333,5.000,86.00,0.04854,0.997020,"P57077 Q96MA6 P25090 Q8N5C8 P69849 Q7Z3F1"
837,8,0.3214,9.000,89.00,0.07895,0.845874,"Q9BSJ8 Q9HAW8 P22309 Q9HAW7 O60656 P11511 Q9HAW9 Q8NET4"
838,6,0.3333,5.000,115.0,0.03788,0.998694,"Q13393 P78348 Q9Y253 Q8TD30 P24298 Q16515"
839,6,0.3333,5.000,88.00,0.04762,0.991364,"Q9UKF2 Q4KMZ8 Q6UX53 O43462 Q6T4P5 O15146"
840,6,0.3333,5.000,92.00,0.04587,0.998740,"O43561 Q8N682 P09693 Q86WI0 Q9GZW8 Q9NXF8"
841,6,0.3333,5.000,103.0,0.04167,0.998936,"O60238 P17152 Q9NTQ9 Q6NSX1 P10966 Q7RTX0"
842,6,0.7333,11.00,32.00,0.2000,0.769191,"P53004 Q92874 Q9NTI7 Q9UMR3 Q86YI8 Q9BQT8"
843,6,0.3333,5.000,79.00,0.05208,0.992461,"Q9BZ11 Q13444 Q6UW88 P02730 Q8TAV4 O76036"
844,8,0.3214,9.000,150.0,0.05143,0.998828,"Q9NV29 Q9NTJ5 O00590 Q9NRX6 Q49AM1 Q9BS91 P31513 Q96HU1"
845,8,0.3214,9.000,145.0,0.05294,0.998717,"O60704 Q96BZ9 Q14210 Q8IZK6 Q92478 Q9GZU1 O60507 Q9H4B0"
846,6,0.3333,5.000,95.00,0.04464,0.998210,"Q8N3L3 Q4G0S7 Q9NXG0 Q8IYD9 Q6ZSJ8 Q969G6"
847,6,0.3333,5.000,99.00,0.04310,0.998740,"Q9H008 Q9H3H3 Q96KM6 O75629 Q9BYN7 Q9H0R4"
848,6,0.3333,5.000,100.0,0.04274,0.997796,"Q5J5C9 Q96CP7 P25942 Q6UX15 O43934 Q96H72"
849,6,0.3333,5.000,81.00,0.05102,0.992935,"Q96MM3 O75928 Q6ISB3 Q9NZI5 O14994 P20591"
850,6,0.3333,5.000,81.00,0.05102,0.989742,"P25490 Q03923 Q86TG1 Q9HD64 Q9NQA5 Q8N142"
851,6,0.3333,5.000,53.00,0.07143,0.922496,"O43681 Q9UJ90 P10451 Q8IUB2 Q8WWG9 Q8TEY5"
852,6,0.3333,5.000,82.00,0.05051,0.981748,"P01909 Q9Y2B1 Q92583 O75072 O43612 Q30154"
853,6,0.3333,5.000,86.00,0.04854,0.996370,"P27449 P21757 Q6UXB8 Q5GH76 Q14129 Q8N1G1"
854,10,0.3111,14.00,223.0,0.05447,0.959871,"P46934 Q9HAU4 O15021 P30622 P84022 O15165 O95163 Q9HCE7 Q8TB68 Q9P2H5"
855,6,0.3333,5.000,79.00,0.05208,0.956223,"P41732 Q8TDQ0 P0C7P0 P52824 Q8N139 O94911"
856,4,0.6667,4.000,18.00,0.1333,0.795824,"Q9NS25 Q9Y6X0 Q9BXN6 Q9NS26"
857,6,0.3333,5.000,103.0,0.04167,0.998623,"O95373 Q96FE7 Q6UX15 E9PJ23 O43934 Q8NAP3"
858,5,0.5000,5.000,17.00,0.1563,0.415480,"O14775 Q6NWY9 O75916 P49802 P49758"
859,25,0.3500,105.0,439.0,0.1768,0.995447,"P22314 Q86SQ7 Q13155 P41252 P54136 Q5VTE0 P07814 P14868 P56192 Q15046 Q9P2J5 Q06210 A2RTX5 P41250 Q12904 O43324 Q6FI81 P49588 Q9Y237 Q9NY74 P29350 P0CG12 P28329 Q8NE18 Q8N8A8"
860,4,0.5000,3.000,36.00,0.06383,0.937953,"O15270 O15066 A4FU69 Q8N699"
861,6,0.3333,5.000,86.00,0.04854,0.996227,"Q96HC4 Q8TCB7 Q9BT88 Q6ZVK8 Q9Y4D8 Q68CQ7"
862,6,0.3333,5.000,47.00,0.07813,0.998210,"Q9NNX1 Q9Y5N6 P16220 Q02846 Q6UUV9 P51841"
863,6,0.3333,5.000,84.00,0.04950,0.995447,"Q9Y6G9 O95843 Q86TN4 Q496F6 Q9UK55 Q6ZSR9"
864,6,0.3333,5.000,78.00,0.05263,0.980862,"Q8IWV7 P10720 Q9BU40 Q9Y234 Q8N228 Q7Z6A9"
