Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
619,6,0.3262,4.893,72.27,0.05487,0.984681,"Q96HT8 Q9Y605 Q13123 Q2TAY7 Q9Y3M9 Q5JSJ4"
620,5,0.3223,3.223,70.67,0.03842,0.952654,"Q9H0E2 Q8N5M1 A8MTA8 Q5VYS4 Q9UH73"
621,3,0.3003,0.9009,3.996,0.08267,0.959572,"Q8IVA1 Q9H6F2 Q5W186"
622,3,0.4513,1.354,13.35,0.06541,0.985452,"Q2TAK8 Q9BZQ4 O75807"
623,19,0.2828,48.36,99.21,0.2606,0.223907,"P63215 P29992 P62879 P62873 P16520 P63211 P50150 P50151 Q5JWF2 P63092 Q9NPQ8 P50148 Q14344 Q9HAV0 O95467 P84996 P59768 P63218 Q03113"
624,4,0.3657,2.194,51.85,0.03537,0.992931,"P55061 Q9Y6X5 Q9HCJ1 Q86SQ3"
625,5,0.3007,3.007,80.54,0.03215,0.993907,"Q12983 Q9Y225 Q5SR56 Q4V9L6 Q7Z6L0"
626,5,0.3092,3.092,16.92,0.1030,0.993907,"Q9UJ68 Q14653 Q9UKT7 P48378 P32314"
627,16,0.3078,36.94,105.4,0.2119,0.639845,"Q9BW83 Q9H7X7 Q86WT1 Q8WYA0 Q9NQC8 Q9Y366 Q13099 Q9NWB7 Q96AJ1 Q9Y547 Q9UG01 Q8TDR0 Q9P2H3 A0AVF1 Q8N4P2 P48307"
628,3,0.3471,1.041,10.35,0.05988,0.985452,"O94900 Q96MA1 Q13588"
629,4,0.3512,2.107,61.30,0.02951,0.992931,"P48681 O15061 Q9C0C7 Q9NUQ8"
630,7,0.3487,7.323,45.25,0.1100,0.846657,"Q5MIZ7 Q6IN85 P60022 O75439 Q9NY27 Q9NZK7 O43612"
631,5,0.3013,3.013,59.09,0.04178,0.996692,"Q96EB6 Q9UBZ4 Q49MI3 P47928 P17542"
632,5,0.3149,3.149,24.81,0.08296,0.993907,"Q15369 Q15370 Q12829 Q96S21 P0C0E4"
633,7,0.3069,6.445,85.38,0.06090,0.994698,"Q969H0 Q13616 Q9UKT8 P62877 Q6P3S6 Q5XUX0 Q9H469"
634,5,0.3140,3.140,48.96,0.05055,0.952654,"Q6NUQ4 O75326 P10966 Q9Y2C9 Q15399"
635,7,0.3032,6.368,78.67,0.06430,0.979543,"O95714 Q96JN8 Q9Y5T5 Q8IXS2 Q6YN16 Q9BXG8 Q9HAE3"
636,7,0.3010,6.322,119.8,0.04510,0.998353,"Q5BJF2 O60883 Q969K7 Q6UVW9 Q9BQ51 Q9BX73 Q9BQT9"
637,6,0.3423,5.134,80.08,0.05282,0.993467,"O14735 Q02094 Q6ICL7 Q86WB7 Q96P66 Q96JA4"
638,5,0.3262,3.262,8.414,0.1505,0.582734,"Q6UWD8 Q7Z7J7 P01571 Q8IVU9 Q9NXT0"
639,4,0.3021,1.813,51.38,0.02962,0.992931,"Q68D86 Q8TC71 Q86SG2 Q8TEC5"
640,5,0.3108,3.108,68.70,0.03799,0.969949,"Q7Z4V5 O75475 P51858 Q9Y3E1 Q8N123"
641,6,0.3054,4.582,43.78,0.07590,0.998474,"Q92793 Q16763 Q5FWF5 Q09472 P29279 Q99966"
642,4,0.3403,2.042,25.16,0.05801,0.992931,"P06454 O00193 Q8WU90 P82970"
643,4,0.3158,1.895,54.41,0.02947,0.992931,"Q6NUS6 Q9Y2P8 Q8NDF8 P50453"
644,12,0.3018,19.92,124.2,0.1185,0.999704,"Q3YBM2 Q8TDL5 P01833 P02788 P00738 Q9UGM3 P01591 Q96L92 Q6B0K9 Q9BQ65 Q9HAB8 Q9NPH5"
645,12,0.3063,20.22,169.9,0.09440,0.999634,"P06028 Q9ULX7 P35070 Q14232 P49770 Q92915 Q13144 Q99571 P32249 Q9NR50 Q9UI10 Q9H1Y3"
646,4,0.3305,1.983,52.91,0.03153,0.992931,"Q9BX74 Q6UXB1 Q9BRN9 P58215"
647,4,0.3200,1.920,62.04,0.02668,0.969699,"P27930 Q8TCG1 Q7L5Y1 Q32M45"
648,4,0.3496,2.097,27.87,0.05525,0.992931,"P54259 Q6ZT89 Q9NVF9 O95379"
649,5,0.3003,3.003,72.83,0.03499,0.996692,"Q9NQX0 Q8IYX8 Q13882 A8MXD5 Q9BYN7"
650,5,0.3004,3.004,53.01,0.04550,0.582734,"P60371 Q96JC4 Q8IYX0 Q12901 O96004"
651,4,0.3314,1.989,26.17,0.05500,0.992931,"P51812 Q9Y3Q7 Q96S06 Q86TU7"
652,8,0.3399,9.517,77.12,0.09272,0.936096,"Q5MIZ7 Q6IN85 P60510 Q15257 Q9NY27 P09486 Q9NZK7 Q6NUP7"
653,6,0.3006,4.510,85.47,0.04422,0.998474,"Q96A09 Q16633 A8MTA8 Q96F45 Q9BU61 P27707"
654,15,0.3019,31.70,227.2,0.1097,0.978945,"Q9NVR5 P51674 O00165 Q9UHK0 Q16854 P11137 P62760 Q12860 Q9NVT9 P61601 Q13491 Q92777 P17600 P20648 P32004"
655,4,0.3205,1.923,59.65,0.02764,0.992931,"P33981 Q05823 Q99677 Q9NP99"
656,4,0.3109,1.865,28.44,0.04870,0.992931,"Q9NQS7 Q96GD4 Q9UQB9 Q02388"
657,4,0.3663,2.198,50.50,0.03621,0.992931,"P04808 Q96L15 P04090 Q8NBM8"
658,4,0.3033,1.820,47.87,0.03155,0.984809,"Q6UXH8 Q9NVF7 Q8IV03 Q9Y5C1"
659,4,0.3025,1.815,55.31,0.02787,0.992931,"Q9NVJ2 Q9Y5M8 Q8WUY1 Q96BM9"
660,3,0.5861,1.758,11.02,0.09362,0.985452,"Q8TB36 Q96DR4 Q8IWE2"
661,8,0.3068,8.590,171.6,0.04378,0.999679,"P43378 Q8WZ55 Q05329 A8MV81 Q9H400 P40426 Q96E29 O15126"
662,4,0.3256,1.954,19.76,0.06574,0.992931,"P49747 O00244 P40337 P20849"
663,5,0.3090,3.090,77.27,0.03420,0.996692,"Q92520 Q8N0V5 Q16617 Q6P5X7 Q9ULY5"
664,6,0.3315,4.972,87.10,0.04777,0.935897,"P17152 Q969F0 Q7Z5B4 Q6NSX1 P25024 Q86UD3"
665,6,0.3422,5.133,92.95,0.04663,0.998474,"P02808 Q6N075 Q96P66 Q96Q80 Q6UWB1 Q96DX8"
666,4,0.3098,1.859,49.28,0.03143,0.992931,"Q9UI95 O75531 Q9H9J4 O60673"
667,5,0.3336,3.336,81.40,0.03521,0.996692,"Q5T6C5 Q12815 O75716 Q7RTU4 Q8WTU2"
668,12,0.3096,20.43,134.4,0.1143,0.994903,"P78364 O95994 A4D2B0 Q8IXK0 O00257 P35227 O95931 Q8NDX5 P35226 Q96GD3 Q6ZR62 Q5VUG0"
669,5,0.3250,3.250,61.25,0.04362,0.952654,"Q96HH4 P23945 P03928 Q9H461 P61803"
670,13,0.3005,23.44,184.9,0.1000,0.999909,"P62805 P84243 Q6ZU65 P17096 P54198 P33993 Q9NPG3 P33991 Q14566 Q9Y6J0 P49736 Q9NVP2 Q96HA7"
671,29,0.2829,114.9,516.4,0.1666,0.999609,"P36969 P49773 P61604 P37802 Q01469 Q9UI15 P62942 P22392 P29401 P00558 Q99714 P26038 P33316 Q01995 P26885 P18669 P31948 P07205 C9JRZ8 P06733 P60174 Q15181 P09104 P04075 P04406 P13929 P15121 Q04760 P02689"
672,8,0.3036,8.500,64.02,0.09602,0.993206,"Q9HAP6 Q9NUP9 O14936 Q13368 Q9NZW5 Q14168 Q96DR7 Q2KJY2"
673,11,0.3035,16.69,71.80,0.1511,0.989227,"Q3SY84 P04264 Q7RTS7 P35908 Q5XKE5 P13647 Q7Z794 Q7Z3Y9 Q7Z3Z0 Q7Z3Y7 P13645"
674,7,0.3197,6.713,35.14,0.1202,0.899332,"Q96EX3 O14576 Q9NP97 P51808 O43237 Q9NRJ3 Q8WU43"
675,6,0.3148,4.723,96.01,0.04189,0.998474,"Q10471 O00461 Q9C0K1 O00189 Q9UPM8 Q9Y587"
676,5,0.3025,3.025,73.30,0.03504,0.996692,"Q9H3Z4 P29371 Q8IUH4 P98194 Q6PK18"
677,9,0.3032,10.91,102.0,0.08335,0.999001,"Q9NY25 O75431 Q16891 Q8WW12 Q5HYI7 Q96LW7 Q6UXV4 Q9BZW8 P58499"
678,4,0.3039,1.823,40.00,0.03660,0.903035,"Q04446 P11586 Q9NVX2 P21399"
679,4,0.3477,2.086,51.51,0.03387,0.992931,"Q9UPZ6 P21964 A6NDP7 Q9NTQ9"
680,4,0.3437,2.062,11.34,0.09636,0.969699,"P24158 Q9Y657 P07288 Q56A73"
681,5,0.3776,3.776,74.09,0.04298,0.996692,"O95789 Q6ZWI9 Q8N998 Q96CN5 Q8IYW4"
682,7,0.3303,6.937,98.27,0.05819,0.994698,"Q9BU76 Q8N9E0 O75822 A7MD48 Q66PJ3 Q5BKY9 Q9Y388"
683,10,0.3069,13.81,194.1,0.06060,0.955513,"Q9ULU4 Q92610 Q8N1G0 Q9H2G4 P67870 Q9H0U9 P41229 Q9HD64 Q4FZB7 Q9HCE3"
684,4,0.3628,2.177,14.23,0.08920,0.969699,"Q96FQ6 Q9HCY8 Q99584 Q9NQ03"
685,4,0.3523,2.114,23.21,0.06343,0.992931,"P25024 Q9NY35 Q9NPY3 Q9ULC8"
686,5,0.3016,3.016,64.57,0.03888,0.996692,"Q9BZR6 O75326 P35610 Q9GZU3 Q86WS5"
687,5,0.3398,3.398,39.01,0.06484,0.952654,"P11226 P36776 P06865 Q9UNK4 O75648"
688,12,0.3010,19.87,157.3,0.09874,0.998527,"P11177 O15321 P09622 O00330 Q9UBN7 Q02218 P24752 P10515 O75306 P05026 P36957 Q99805"
689,8,0.3057,8.560,137.6,0.05280,0.993206,"Q6PI78 Q13113 P0DN84 Q96IK0 Q96CE8 Q15800 Q6UXK2 Q16653"
690,4,0.3582,2.149,32.38,0.05054,0.843839,"P20839 Q99643 P52961 Q86TL0"
691,4,0.3307,1.984,66.90,0.02581,0.992931,"O43291 Q9H3Z4 Q8IUH4 Q9Y2G8"
692,13,0.3042,23.73,279.1,0.07217,0.999984,"Q8N9Q2 Q9NVV9 Q9BU76 Q8N9E0 Q96MF2 Q5HYN5 O75400 Q6ZUT1 Q9UK58 Q2KHN1 Q96LM5 Q9H190 Q99877"
693,5,0.3003,3.003,62.95,0.03954,0.996692,"Q09161 P11055 P07101 P08651 P0DJD3"
694,4,0.3376,2.025,58.29,0.02965,0.992931,"Q8ND83 O95359 P55210 Q15544"
695,5,0.3338,3.338,64.12,0.04309,0.952654,"Q03060 Q9NS91 O15516 O43295 P16499"
696,4,0.3267,1.960,16.49,0.07410,0.984809,"Q8N4N3 P05204 Q8WUR7 O00479"
697,5,0.3380,3.380,55.52,0.04905,0.996692,"P14618 P51649 P48163 Q9NR45 P14550"
698,11,0.3267,17.97,144.4,0.09748,0.999189,"Q8IZ69 O15084 O75170 Q9UPN7 O00743 Q5H9R7 Q9H9J4 Q8NB46 Q8N8A2 Q6NWY9 Q8NHG8"
699,9,0.3114,11.21,81.96,0.1008,0.978870,"Q8NA72 P41208 Q8IX29 Q12798 Q5VW00 Q2NKQ1 O15182 Q70CQ1 A8K8P3"
700,3,0.4102,1.230,8.889,0.07634,0.808633,"Q9H8W3 Q8IWA6 Q9Y421"
701,5,0.3516,3.516,114.6,0.02744,0.996692,"P22090 P42695 Q01082 Q13813 P35611"
702,8,0.3214,8.998,134.8,0.05632,0.999679,"Q8N0S2 Q9P1Z2 Q14088 Q9H1Y0 Q676U5 Q5TZA2 Q15311 Q9C075"
703,23,0.2902,73.42,240.0,0.2043,0.956699,"Q9P2B7 P30260 O60566 Q9UJX3 Q12834 Q96DE5 Q9UJX4 Q9UJX5 Q9H1A4 Q8NHZ8 Q9UM11 P31350 Q9BS18 Q9H6Y5 O95922 Q6PH81 Q9UKT4 P51955 Q9UM13 Q8N726 O43684 P01210 Q9UKI9"
704,6,0.3015,4.523,85.83,0.04419,0.998474,"Q658P3 Q8WUY1 P53708 Q96QR1 O60279 Q6UWM7"
705,5,0.3046,3.046,51.90,0.04690,0.993907,"Q9BYP8 P07438 Q8IZC7 Q96N58 P43220"
706,6,0.3389,5.084,74.55,0.05548,0.984681,"A0PK05 P11836 Q9UKG4 O00590 Q9HA82 Q3MUY2"
707,5,0.3018,3.018,65.56,0.03841,0.928164,"Q9H1C4 Q9GZX9 Q9NZD1 Q8NEC7 Q9H2W1"
708,4,0.3658,2.195,46.77,0.03853,0.992931,"P21709 Q86XI2 Q9NTJ3 O95347"
709,7,0.3003,6.306,82.47,0.06136,0.972358,"P59797 Q2TAL8 Q02086 Q16656 Q7Z7F0 Q8NEQ6 H3BRN8"
710,6,0.3014,4.521,100.7,0.03858,0.993467,"Q13310 P36915 Q15181 P62891 Q92901 Q9H4A4"
711,3,0.4052,1.216,11.05,0.06654,0.904785,"Q6GQQ9 Q9H305 Q8TE49"
712,5,0.3019,3.019,43.96,0.05299,0.928164,"Q9Y2Z0 Q8TCA0 Q8N9N7 Q9Y546 Q8IY45"
713,4,0.3139,1.884,54.00,0.02948,0.992931,"Q8WY36 Q96LW9 Q2TAK8 O75807"
714,5,0.3331,3.331,46.13,0.05602,0.996692,"Q86X76 Q96AB3 Q14642 O15382 Q15843"
715,6,0.3099,4.649,21.75,0.1211,0.764415,"Q8WV92 Q7LBR1 Q9NP79 Q8N123 Q8TF40 Q96K21"
716,4,0.3232,1.939,59.00,0.02813,0.992931,"Q8IWJ2 O95801 Q96PH1 P18509"
717,11,0.3114,17.13,118.7,0.1085,0.982192,"P55198 P26640 Q96DN0 P29692 Q5VTE0 P24534 P26641 Q9UBP9 P49589 Q969K4 Q5U649"
718,4,0.3579,2.147,42.91,0.04047,0.992931,"O15165 Q9BYM8 Q96EP0 Q9UIM3"
719,5,0.3328,3.328,55.15,0.04860,0.928164,"P59990 O94900 O60269 P23771 Q13087"
720,5,0.3011,3.011,49.02,0.04853,0.996692,"P22607 P98196 O00220 Q16739 Q9H6L2"
721,4,0.3290,1.974,61.89,0.02747,0.992931,"Q9Y4D2 Q8WWF5 P22059 Q9UKV5"
722,6,0.3202,4.803,33.54,0.09540,0.977336,"Q05D60 P12757 Q16236 O15525 O60675 Q9Y4A8"
723,10,0.3014,13.56,233.6,0.05078,0.999909,"Q9Y666 Q3B8N2 Q9Y4A9 Q6DKI2 Q4KMQ2 O60403 O15439 Q9UHW9 Q8WVZ7 Q9BV79"
724,6,0.3187,4.780,74.07,0.05261,0.998474,"Q8TB96 Q3MIR4 P21926 Q8TDY8 P33908 O43556"
725,4,0.3467,2.080,14.93,0.08316,0.969699,"Q8N6G6 Q6Y288 P21860 P13671"
726,11,0.3342,18.38,199.7,0.07656,0.996452,"Q29RF7 Q7Z5K2 Q8N3U4 Q9NTI5 Q9UQE7 Q96FF9 Q14683 O60216 O95072 Q8WVM7 Q8NDV3"
727,4,0.3149,1.889,24.36,0.05515,0.984809,"Q96S86 Q8WUX2 Q9UGF5 Q10588"
728,6,0.3030,4.544,127.9,0.03145,0.998474,"Q5T7W7 Q8TF50 Q7Z4V0 O43463 Q9Y3B7 O43829"
729,5,0.3007,3.007,54.84,0.04432,0.996692,"Q9Y6Y0 Q96A72 Q14558 Q68EA5 O60256"
730,4,0.3854,2.312,28.31,0.05987,0.992931,"P56748 Q6ZS10 Q96FA3 Q8TC27"
731,7,0.3217,6.756,98.75,0.05653,0.994698,"Q9NPE3 P61224 Q9NY12 Q9BUR4 Q9NX24 A6NIZ1 Q9NSY0"
732,5,0.3161,3.161,89.32,0.03085,0.996692,"P43363 Q16512 Q8WWB3 Q9H7B4 Q76G19"
733,4,0.3462,2.077,36.46,0.04464,0.943824,"Q9NP55 Q5TFQ8 O00241 P41970"
734,4,0.3305,1.983,54.08,0.03096,0.992931,"Q8NHP1 Q9HAU5 Q9BZI7 Q15650"
735,3,0.4175,1.253,1.520,0.1428,0.191367,"Q8IYP9 P35321 Q8NBF1"
736,4,0.3308,1.985,53.06,0.03148,0.992931,"Q93086 Q9BQG1 Q9BU23 P08833"
737,6,0.3385,5.078,122.2,0.03647,0.993467,"Q5JTW2 P33151 Q99733 Q8IZT6 Q9BYT9 Q9HBH0"
738,5,0.3182,3.182,98.16,0.02858,0.996692,"P30926 Q9Y5F7 Q643R3 O15033 Q86XS8"
739,4,0.3065,1.839,51.56,0.02995,0.992931,"Q9NW97 Q14CN2 P60059 Q9BUV8"
740,4,0.3366,2.020,55.96,0.03061,0.992931,"O95968 Q92854 Q68CR1 P26006"
741,4,0.3301,1.980,24.59,0.05728,0.984809,"Q9UKG4 O00590 P41143 Q8NET1"
742,6,0.3185,4.777,90.79,0.04441,0.977336,"O95297 O00182 Q08722 Q06124 P48052 Q9ULV1"
743,4,0.3373,2.024,39.61,0.04077,0.903035,"Q01974 Q6P1W5 P15104 Q8N813"
744,4,0.4793,2.876,23.65,0.08330,0.943824,"Q14210 Q8IZK6 Q9GZU1 Q9H4B0"
745,5,0.3067,3.067,60.24,0.04184,0.996692,"Q86XF0 Q13231 P00533 O95497 O15105"
746,7,0.3007,6.315,28.18,0.1302,0.778356,"Q8IW36 Q13188 Q86TJ5 Q13043 P50749 Q6ZTQ3 P18509"
747,6,0.3057,4.585,75.47,0.04981,0.913257,"P54253 O43186 Q96RD6 P41225 O95416 P56693"
748,5,0.3363,3.363,78.79,0.03649,0.952654,"Q9UGU5 Q96MF2 Q9C086 Q8WVP5 Q6P3W2"
749,5,0.3192,3.192,42.16,0.05766,0.996692,"Q9HB63 A4D161 Q3LI59 P51800 O94991"
750,4,0.3132,1.879,58.24,0.02759,0.992931,"Q96KG9 O95391 O94915 Q8WWF6"
751,12,0.3026,19.97,256.2,0.06654,0.999550,"Q8WWM7 Q99700 P17844 O43390 P35637 O43143 Q92841 Q5VWX1 Q9NXZ2 Q96T37 Q07666 Q96I76"
752,4,0.3067,1.840,44.30,0.03399,0.992931,"O43447 P98170 Q8NAX2 Q92802"
753,6,0.3067,4.600,67.52,0.05468,0.993467,"Q5M9N0 Q9H0A9 P15531 P61970 Q9UIL8 Q8NCX0"
754,5,0.3774,3.774,48.70,0.06041,0.993907,"Q14393 Q8NC01 Q12918 Q96AJ9 Q5QGZ9"
755,7,0.3093,6.495,54.42,0.08670,0.999299,"Q04206 P48745 P19838 Q00653 P25963 Q15653 Q01201"
756,5,0.3337,3.337,61.61,0.04452,0.981643,"A0PK11 Q9P244 Q86W34 Q0P6H9 Q16627"
757,8,0.3339,9.349,120.6,0.06408,0.997308,"Q9H4L4 Q9NXF1 Q9Y4W2 Q5SY16 Q96BT1 O14836 Q9BV38 Q8IZL8"
758,7,0.3080,6.468,114.4,0.04794,0.937399,"Q9H1A3 Q13433 Q7L5N7 Q9ULF5 Q6ZMH5 Q5T1B0 Q9H598"
759,6,0.3139,4.708,74.43,0.05166,0.998474,"Q6ZN55 Q6ZMK1 Q5JTD7 Q6UWV6 O43422 O95155"
760,15,0.3032,31.83,231.4,0.1085,0.999959,"P10599 Q9UMY4 P49773 P37802 O60493 Q9UI15 P62942 P22392 Q9H4Y5 Q01995 P26885 Q9H2H8 P78417 Q13126 O14815"
761,4,0.3272,1.963,53.67,0.03085,0.969699,"Q14119 P0C7A2 Q8N0X2 Q92622"
762,6,0.3237,4.856,76.28,0.05214,0.997463,"P19338 P63272 P06454 Q8TBY0 Q9NX24 O60841"
763,4,0.3675,2.205,19.17,0.07507,0.984809,"P17540 P12532 P0CE72 P06732"
764,5,0.3057,3.057,47.52,0.05046,0.969949,"P57075 O75815 Q7Z6W1 Q9H6Q3 P42768"
765,5,0.3021,3.021,67.52,0.03751,0.996692,"P48645 Q9UC07 Q9BYS1 Q9H5Z6 P06850"
766,4,0.3398,2.039,51.12,0.03333,0.992931,"Q9GZZ1 Q53H47 Q8N8Q9 Q9BY78"
767,4,0.3504,2.102,59.17,0.03035,0.992931,"O75467 Q6AW86 O75074 Q9HCF6"
768,3,0.6409,1.923,19.79,0.06939,0.959572,"Q9UBG0 Q00604 A6H8M9"
769,6,0.3163,4.745,31.01,0.09937,0.995880,"P43629 P43631 P43626 P43627 Q14952 Q11203"
770,5,0.3020,3.020,88.47,0.02976,0.996692,"Q96N66 Q9BX73 Q99808 Q9BRN9 O00322"
771,5,0.3357,3.357,60.37,0.04553,0.993907,"Q13635 Q8NCH0 Q7LGC8 Q495W5 Q8IZ52"
772,4,0.3058,1.835,40.45,0.03649,0.992931,"Q9H2P9 Q96D46 Q9BZB8 P48506"
773,5,0.3143,3.143,66.66,0.03938,0.981643,"P55899 P09958 Q8TE99 O43556 P22888"
774,10,0.3052,13.74,133.8,0.08201,0.997102,"P16070 Q9UKD1 P16871 P40939 P31431 P09038 P18827 Q9Y692 Q9BSJ5 Q13268"
775,5,0.3394,3.394,69.10,0.04114,0.996692,"Q9Y5Z0 Q8WTT0 P68363 Q92994 Q5W0Z9"
776,4,0.3986,2.391,9.284,0.1215,0.557383,"Q9UHL9 Q86UP8 Q96SR6 Q16827"
777,5,0.3243,3.243,63.61,0.04219,0.952654,"Q9Y4B5 O94964 Q9Y3Z3 Q9HA38 P17031"
778,4,0.3142,1.885,13.47,0.08072,0.992931,"Q8ND71 Q96CN5 Q16385 Q9NQU5"
779,4,0.3015,1.809,14.91,0.07317,0.992931,"P04066 Q15139 Q92539 P31277"
780,5,0.3133,3.133,28.33,0.07556,0.952654,"Q9UBL6 Q8N987 Q96A23 O95741 Q9H4W6"
781,4,0.3111,1.867,7.261,0.1090,0.764757,"Q14188 Q15329 O00716 Q01094"
782,5,0.3182,3.182,26.29,0.08061,0.952654,"Q9UKK6 Q96PE3 Q9NPJ8 Q9BTK6 Q9H4D5"
783,4,0.3188,1.913,24.54,0.05552,0.843839,"O15432 Q9Y2U2 Q8WWI5 O43861"
784,4,0.3551,2.131,42.95,0.04014,0.667497,"O95870 P04921 Q96FX8 O95415"
785,5,0.3122,3.122,54.97,0.04584,0.989214,"Q8N6F1 Q96JQ5 Q96DU3 Q8TD46 P49682"
786,5,0.3234,3.234,63.22,0.04230,0.996692,"O43561 O75712 P09693 Q86WI0 O43934"
787,4,0.3424,2.054,34.52,0.04609,0.984809,"Q9BZ11 Q13444 Q8TAV4 O76036"
788,5,0.3060,3.060,42.73,0.05486,0.993907,"Q0D2K0 Q8N130 O00590 Q9NRX6 Q08708"
789,4,0.3425,2.055,27.91,0.05412,0.992931,"Q8N9Z2 Q9HCF6 O43508 Q02577"
790,6,0.3013,4.520,63.61,0.05641,0.989880,"O60704 Q14210 Q8IZK6 Q9GZU1 O60507 Q9H4B0"
791,6,0.3296,4.944,81.35,0.05029,0.998474,"O75928 P15336 Q6IQ16 Q7Z6I8 P16220 Q6UUV9"
792,5,0.3083,3.083,65.36,0.03931,0.993907,"P01909 Q5HYA8 Q30KQ9 Q92583 Q01459"
793,9,0.3045,10.96,110.9,0.07835,0.998660,"P53677 Q9H3Z4 Q9Y2T2 Q92572 O43567 O14617 Q07444 Q9H6Y7 P59780"
794,4,0.3328,1.997,27.57,0.05314,0.442617,"Q9UHD4 P60602 P0DJI9 P35542"
795,7,0.3003,6.307,134.1,0.04084,0.999299,"P43115 P17480 O94887 Q96BT1 P07199 Q9BQI7 Q13253"
796,9,0.3136,11.29,233.8,0.04290,0.999794,"O00267 Q7KZ85 Q9BW71 P19338 P63272 P35269 Q9UJX3 P61218 Q8IV32"
797,5,0.3049,3.049,61.81,0.04073,0.989214,"O95373 Q9H061 E9PJ23 Q8IVY1 Q9NYG2"
798,3,0.3305,0.9914,6.966,0.07103,0.959572,"Q9NRR5 A0PJK1 Q5BKX6"
799,4,0.3550,2.130,45.02,0.03863,0.992931,"Q96HC4 Q08499 Q8TCB7 Q6ZVK8"
800,4,0.3244,1.946,33.26,0.04505,0.992931,"P14735 O00305 Q92834 Q13733"
801,3,0.5958,1.788,4.765,0.1424,0.331260,"P02655 P56555 Q86T23"
802,4,0.3143,1.886,54.62,0.02924,0.992931,"P31025 O95377 Q8NHS0 P00450"
803,5,0.3502,3.502,61.23,0.04686,0.989214,"P21854 Q6NSJ0 Q99675 Q9GZW8 Q96LC7"
804,4,0.3896,2.337,29.81,0.05822,0.992931,"P05198 P55010 Q9NVM4 P20042"
805,5,0.3543,3.543,44.92,0.06060,0.894962,"Q9NRU3 Q9P109 P01911 O60609 P79483"
806,10,0.3144,14.15,98.76,0.1064,0.661208,"Q9H6J7 Q9BSH3 Q8TC17 Q8IUZ0 Q6ZTW0 Q8N5T2 O95922 Q68CL5 Q6NSI8 P22914"
807,5,0.3853,3.853,31.32,0.08529,0.993907,"Q14511 O75815 P56945 Q96QH2 Q5T9C2"
808,8,0.3117,8.727,152.9,0.04912,0.999679,"Q969F0 O00155 O75425 Q96JW4 Q8TAC9 Q3SXP7 Q8N6L0 Q68CJ9"
809,5,0.3117,3.117,60.79,0.04218,0.996692,"Q9NSE4 Q9NUK0 Q9NR56 Q9HCH3 Q6NUN0"
810,4,0.3023,1.814,17.18,0.06718,0.984809,"Q9Y3R4 O00445 Q6WQI6 Q96Q83"
811,13,0.2819,21.99,18.16,0.3324,0.000737679,"P05013 P01570 P01562 P01563 P01568 P05161 P32881 P09914 P05014 O14879 P01569 P01567 P05000"
812,14,0.3328,30.29,223.3,0.1075,0.999845,"P54793 P25942 Q9NZQ7 Q96IQ7 Q9ULX7 Q14746 P83436 Q9H9E3 Q96JB2 Q8WTW3 Q9UP83 Q9NX08 Q96MW5 Q15814"
813,8,0.3142,8.797,135.7,0.05482,0.999679,"Q9NSC5 Q6IQ16 Q86YM7 P28290 Q9NSB8 Q8WX93 Q86TC9 O75936"
814,4,0.3227,1.936,40.64,0.03828,0.992931,"Q8WUH6 Q16531 P00491 Q7LG56"
815,7,0.3097,6.504,110.1,0.04978,0.999299,"Q8NDV7 Q9H9G7 Q8IV38 P42285 Q9HCK5 Q6P3X3 Q9UL18"
816,4,0.3316,1.990,50.14,0.03309,0.969699,"Q13286 Q8NGC1 O43193 Q9UFH2"
817,4,0.3655,2.193,35.67,0.04781,0.557383,"Q86WK6 Q8N271 Q5SWX8 Q49AG3"
818,4,0.3041,1.825,24.62,0.05297,0.992931,"Q52MB2 Q13094 P30039 O75791"
819,4,0.3272,1.963,37.22,0.04161,0.984809,"Q96F44 Q9P215 Q8N5S9 Q9H4D5"
820,5,0.3712,3.712,53.85,0.05494,0.996692,"B2RXF5 Q9P2G3 O75312 Q9UF56 Q9NXS3"
821,5,0.3256,3.256,59.21,0.04493,0.969949,"P15822 Q8NAX2 Q9NXI6 P16220 Q6UUV9"
822,6,0.3862,5.793,26.11,0.1320,0.967224,"Q6P4H8 Q8NDY6 P33764 Q8WXG8 P60903 P23297"
823,12,0.3054,20.16,165.5,0.09616,0.999951,"Q9Y5U2 O75643 O60828 Q9Y5B6 Q56P03 Q9Y312 O95905 Q15029 Q96IZ7 Q96DI7 Q9UBB6 Q6P3X3"
824,4,0.3412,2.047,38.47,0.04220,0.843839,"P28838 Q8WWB5 Q96M53 Q9BYE0"
825,6,0.3210,4.815,71.29,0.05465,0.953652,"Q96HT8 Q9Y605 Q13123 Q2TAY7 Q9Y3M9 Q9H972"
826,6,0.3020,4.530,93.92,0.04101,0.998474,"O75841 Q71RG4 Q96HA9 Q96JQ5 A2A2V5 P48051"
827,5,0.3991,3.991,31.61,0.08752,0.989214,"O75431 Q96BQ5 Q96LW7 Q9BZW8 P58499"
828,5,0.3028,3.028,21.93,0.08662,0.928164,"P35609 P28222 Q8IY33 A8MYP8 Q9UKX2"
829,7,0.3083,6.474,77.94,0.06578,0.985079,"Q9NYP9 Q969P6 P55347 Q9BVL2 Q9BZF3 O15440 Q9BSD7"
830,10,0.3526,15.87,83.68,0.1327,0.955513,"Q9Y586 P40424 P40425 O14770 O00470 Q8IYS4 O60663 Q13394 Q5U5X8 O15266"
