Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
478,4,0.3110,1.866,15.63,0.07316,0.969699,"Q8N4N3 Q8WUR7 O00479 Q13442"
479,5,0.3413,3.413,51.19,0.05283,0.996692,"Q9Y342 Q9BWQ6 Q9NYZ1 Q86WV6 Q5VXT5"
480,7,0.3147,6.608,151.1,0.03848,0.999299,"Q8N8Y2 Q9BSH3 Q9BVN2 Q5T4B2 Q96A09 Q5JUK2 Q15935"
481,4,0.3360,2.016,47.09,0.03531,0.557383,"Q14696 P08123 Q8NDW8 Q5T1N1"
482,4,0.3192,1.915,22.99,0.05820,0.903035,"Q9P286 O15085 Q8IW93 Q8WZ64"
483,6,0.3010,4.515,127.3,0.03140,0.998474,"Q5BKX5 Q16082 Q9NQ94 Q8IVT2 A6NJZ7 Q6MZQ0"
484,4,0.3597,2.158,32.98,0.05003,0.442275,"O43711 Q14390 Q7Z444 Q6UWQ7"
485,4,0.3410,2.046,71.46,0.02510,0.992931,"P01871 P56937 Q8N2K0 Q9UKR8"
486,7,0.3085,6.478,115.5,0.04764,0.996355,"Q9H2L4 Q15546 Q9Y6D0 Q969S6 Q6P5S7 Q9UGN4 P34972"
487,5,0.3080,3.080,73.08,0.03574,0.996692,"Q96KR6 Q96FV3 O60635 Q53R12 Q96F25"
488,8,0.3021,8.460,173.0,0.04283,0.999530,"P19397 Q9NVV5 Q9NPR9 Q8N609 Q9BQA9 Q6UX34 P43628 Q8N8F7"
489,5,0.3026,3.026,41.10,0.05592,0.989214,"Q8N9W6 Q13214 Q7Z4W3 Q99954 O43820"
490,4,0.3409,2.045,66.61,0.02668,0.992931,"O95967 P24592 P10745 Q96LT6"
491,10,0.3119,14.04,149.8,0.07635,0.604332,"Q9UNH7 Q13596 O60749 Q86XE0 Q8WUY3 Q8WX77 P55017 P22004 Q5T2D2 Q8NAP1"
492,5,0.3414,3.414,80.04,0.03653,0.993907,"Q9H081 Q6P2H3 Q8TC92 Q9UP38 Q13233"
493,4,0.3489,2.093,67.11,0.02711,0.992931,"Q96M91 Q15276 Q2TAA8 Q7Z3E2"
494,4,0.3134,1.880,25.22,0.05357,0.992931,"Q8TDR2 P24522 Q5THK1 Q7L3B6"
495,5,0.3014,3.014,83.17,0.03133,0.993907,"P40199 P07498 Q6UXX5 O95231 Q6UXA7"
496,5,0.3025,3.025,77.33,0.03348,0.996692,"Q16635 P08582 Q9H1B5 P19021 Q14703"
497,14,0.2757,25.09,187.7,0.1042,0.999690,"Q8IZ69 Q92974 O15084 O75170 Q9UPN7 O00743 Q5H9R7 Q92502 Q8NB46 Q8N8A2 P49961 Q14694 Q16566 Q8NHG8"
498,4,0.3347,2.008,69.06,0.02540,0.992931,"P35232 Q6P4E1 Q8NFL0 Q9NTK5"
499,5,0.3167,3.167,43.78,0.05562,0.996692,"Q9BZV2 Q9NUI1 Q5T2W1 Q8N5D0 Q9Y6I4"
500,5,0.3244,3.244,64.72,0.04161,0.928164,"P05090 Q49AM1 Q6ZRI8 P46089 Q5GAN3"
501,5,0.3028,3.028,76.16,0.03395,0.989214,"P24863 Q5GH76 Q96M91 Q8TD55 Q9GZX5"
502,4,0.3817,2.290,21.52,0.07200,0.992931,"Q15596 Q15788 Q14994 P42226"
503,5,0.3649,3.649,103.5,0.03115,0.969949,"P54646 Q86YV0 Q9Y2J4 Q8WUT4 Q8IYY4"
504,4,0.3141,1.885,61.51,0.02640,0.992931,"Q9H3N1 Q8NA58 Q93070 Q9BXR5"
505,4,0.3192,1.915,52.07,0.03089,0.992931,"Q15596 P51451 Q8IZU3 Q13239"
506,8,0.3046,8.528,175.6,0.04262,0.999320,"Q9NP91 Q9Y345 B7ZAQ6 Q8IVM8 P0CG08 O95427 P15382 P49281"
507,4,0.3054,1.833,31.99,0.04382,0.992931,"Q9HCP6 Q9BS91 Q86TX2 P49753"
508,11,0.3083,16.96,258.1,0.05707,0.999969,"O14678 Q96GR4 P81408 Q9P2E8 Q9BZC7 Q16850 O60403 Q7Z695 Q5SWA1 Q9NP78 Q3KNS1"
509,4,0.3462,2.077,61.18,0.02915,0.992931,"P47897 Q8TDD2 O43708 Q13239"
510,29,0.3002,121.9,1034,0.1004,1.00000,"Q8N456 Q52LG2 Q9UQM7 Q9NYG5 Q8IUC2 Q3LI64 Q3LI72 Q9Y2Y4 Q8IUC1 Q03989 Q7Z6R9 Q9BYR6 Q9NRY6 Q9BYR8 Q3LI76 Q3LI66 Q96LM6 Q86UW9 Q16633 A8MV65 P78337 O43559 O60548 Q3SYF9 Q7L0R7 O95231 Q99697 Q6PEX3 Q9BXF9"
511,14,0.3078,28.01,294.1,0.08001,0.974577,"Q5SSQ6 Q9UI47 Q9C0D5 O60716 O15169 P35221 P35222 P19022 P12830 P55289 Q9Y6N8 O14907 P26232 P55286"
512,5,0.3098,3.098,80.30,0.03317,0.993907,"Q9H707 P17098 Q9H4T2 Q9BXS5 P15172"
513,3,0.5026,1.508,6.232,0.1097,0.959572,"Q8IYN2 Q9NNX6 Q9H2X3"
514,4,0.3403,2.042,28.16,0.05344,0.992931,"Q96D96 Q15833 Q8N3S3 Q13510"
515,5,0.3540,3.540,21.69,0.1005,0.894962,"Q9C0I9 Q8N6M6 Q9H9A6 Q4LDG9 P51884"
516,5,0.3113,3.113,66.22,0.03923,0.928164,"Q14802 Q6ZSM3 Q6ZMD2 Q5GH77 O15554"
517,4,0.3190,1.914,61.09,0.02695,0.992931,"A0PK00 Q6Q788 O94778 O43300"
518,4,0.3303,1.982,64.74,0.02652,0.992931,"Q8WWT9 P00387 O75427 A1L157"
519,12,0.3005,19.84,111.2,0.1279,0.929522,"Q9NPJ4 P46109 Q9NPI6 Q96F86 Q8IU60 P11309 P54317 Q12796 Q6P2E9 Q9Y4F3 Q8TAP8 Q9C0F3"
520,8,0.3048,8.536,173.9,0.04301,0.999530,"Q9GZL7 Q13610 O00541 Q9UHV8 Q14137 O14958 Q9H6Y2 Q9UKD2"
521,4,0.3112,1.867,70.27,0.02330,0.992931,"A1L4K1 Q9UK33 Q9BX79 Q5U623"
522,5,0.3043,3.043,90.96,0.02926,0.993907,"Q5W5X9 O96006 Q6IPM2 Q9H1A7 Q9NS37"
523,5,0.3847,3.847,34.21,0.08004,0.996692,"P20226 Q8IYW5 Q96FZ7 Q6SJ96 Q6ZVK8"
524,4,0.3291,1.974,54.59,0.03058,0.992931,"Q30201 Q8WUY1 O15533 P22083"
525,9,0.3070,11.05,158.5,0.05893,0.999261,"Q96D05 Q92633 Q9H8X2 O60635 Q9Y5W7 Q96F25 Q8NDZ6 Q7Z7B1 Q9Y5W8"
526,7,0.3150,6.615,158.5,0.03694,0.998917,"Q9GZT9 Q71U36 Q6PEY2 Q8N4U5 P0DPH7 Q8IVL0 P68363"
527,5,0.3384,3.384,67.99,0.04158,0.969949,"O95229 Q9H2U2 Q9HCJ5 Q9UBP6 Q9P217"
528,5,0.3621,3.621,75.70,0.04054,0.993907,"Q15262 Q86WK7 O00462 O15118 Q14957"
529,7,0.3320,6.972,58.07,0.08821,0.951651,"P49458 Q8ND71 Q9UHB9 P61011 Q5T1B0 Q9H598 P09132"
530,4,0.3141,1.885,46.83,0.03323,0.992931,"P40259 Q86UT6 P13498 P04839"
531,19,0.3007,51.42,197.9,0.1790,0.991666,"P22749 Q9Y3A0 Q4G1C9 Q969N2 Q8IUR7 Q9H7D7 Q9UL63 Q7L5Y9 Q9H871 Q6VN20 Q8IVV7 Q96S59 Q9Y581 O14960 Q9Y2Y8 Q9NWU2 P01275 P13385 Q8NHJ6"
532,4,0.3698,2.219,64.00,0.02989,0.992931,"Q8NCS7 Q9Y3Q3 Q8NGN2 Q96GX1"
533,4,0.3407,2.044,62.43,0.02821,0.992931,"Q8N6G5 Q8NA58 P42658 O94766"
534,6,0.3218,4.828,108.5,0.03853,0.998474,"Q9BTU6 Q9H813 Q68D91 Q9Y6E2 Q7L1Q6 Q9NP90"
535,4,0.3388,2.033,59.88,0.02907,0.992931,"Q8N5R6 O14713 Q9H1K6 O60733"
536,6,0.3302,4.952,115.9,0.03727,0.998474,"Q9Y3D7 Q9Y4W6 Q9HCG7 P54819 O60518 Q96DA6"
537,4,0.3334,2.000,51.87,0.03233,0.903035,"Q96Q40 Q14116 Q9ULZ3 Q15847"
538,37,0.4963,330.5,298.5,0.4701,4.59903e-07,"P24863 O43513 A0JLT2 Q15648 Q9H944 Q15528 Q9NX70 Q9NPJ6 Q71SY5 Q13503 O75448 Q9H204 Q9BUE0 Q9NVC6 Q9BTT4 Q9ULK4 Q93074 P49336 O95988 Q96HR3 Q86YW9 O60244 Q96G25 O95402 Q6P2C8 O75586 Q9P086 Q9Y3C7 O15392 Q9UHV7 Q9BWU1 Q71F56 Q9Y2X0 Q96RN5 Q9NWA0 Q9GZX5 Q14994"
539,8,0.3003,8.407,185.4,0.04008,0.994959,"P51684 P23634 P25090 O95427 Q8N6M3 Q8N5B7 Q8NHJ6 Q9BXC0"
540,3,0.6047,1.814,19.30,0.06690,0.985452,"Q13241 Q13445 Q9HCI6"
541,4,0.3133,1.880,57.33,0.02797,0.992931,"Q01113 O43914 Q86X29 Q99717"
542,16,0.3015,36.18,385.8,0.07970,0.999912,"P23246 P00558 O14979 P35637 Q92841 Q14103 P22626 P51991 Q92804 Q99615 Q07666 P26639 P31942 Q8NDG6 Q15785 Q2VIR3"
543,6,0.3137,4.705,100.8,0.04004,0.997463,"Q7Z2K6 Q8WVX3 Q9NWC5 Q9UBD6 Q96QR1 Q5TZ20"
544,7,0.3068,6.442,30.03,0.1276,0.846657,"Q92934 Q07817 P10415 Q16611 P0C671 Q07812 O15391"
545,7,0.3250,6.825,110.0,0.05218,0.999299,"Q13422 Q9UK33 Q8TC44 Q8NBT0 Q9NUP1 P31146 Q6QEF8"
546,5,0.3057,3.057,92.97,0.02883,0.996692,"O95872 Q52MB2 Q9H0E2 Q5T013 A8MTA8"
547,5,0.3247,3.247,91.24,0.03107,0.996692,"Q99933 Q9H4A3 Q13461 Q12948 Q8TCB7"
548,4,0.3479,2.088,29.24,0.05308,0.992931,"P07306 P62952 Q8IX19 Q9BX97"
549,4,0.3220,1.932,74.91,0.02277,0.992931,"Q9BT92 Q8WWB3 Q76G19 P15104"
550,12,0.2350,15.51,122.5,0.09578,0.991713,"Q13183 Q92622 Q99570 Q9UBU9 Q8IZU3 Q9Y5P4 Q96F24 Q8NEB9 Q14457 Q6ZNE5 Q9H714 Q9P2Y5"
551,7,0.3030,6.364,104.9,0.05080,0.989275,"P51116 Q8IVW4 P51114 Q96QH2 Q9H5J0 Q7Z4N2 Q14157"
552,4,0.3566,2.139,62.21,0.02957,0.943824,"Q8NFA0 Q01151 P12004 O14607"
553,7,0.3056,6.417,126.4,0.04371,0.998353,"Q3LI59 Q7Z6I5 O94900 Q16348 Q6PEX3 Q96MA1 Q92922"
554,18,0.3051,46.68,264.1,0.1346,0.997685,"P30044 P00338 P07195 Q6ZMR3 Q9BYZ2 Q00796 P30038 P06733 P60174 P04179 P06744 P04040 P80404 P36871 P40925 Q96G03 Q9NQR4 Q99497"
555,6,0.3097,4.646,112.2,0.03605,0.977336,"P24593 Q15848 Q96HJ5 Q8N205 P56747 Q8NFJ6"
556,5,0.3043,3.043,56.54,0.04373,0.996692,"Q6NZ36 Q8IYF3 Q9H596 Q53FT3 Q8TCD5"
557,7,0.3168,6.652,86.86,0.06188,0.999299,"Q8N7R7 Q8NFB2 P19086 Q8ND76 O75911 Q6PEY0 P69892"
558,4,0.3052,1.831,40.38,0.03647,0.984809,"Q14767 Q8N2S1 Q3ZCT1 Q96N38"
559,4,0.3119,1.871,15.65,0.07334,0.903035,"P59826 Q6UXX5 Q03828 Q9BYD5"
560,6,0.3243,4.865,94.04,0.04386,0.984681,"Q02548 Q9HCK0 Q9BUZ4 Q9UJ78 Q7Z419 Q9Y330"
561,6,0.3093,4.639,63.15,0.05815,0.967224,"Q9Y3C0 A1L168 Q8TDY2 O75385 O75143 Q9BSB4"
562,31,0.3129,145.5,353.0,0.2596,0.678891,"Q969G3 Q92785 Q9UHA2 Q8TAQ2 Q68CP9 O14497 Q86U86 Q9NPI1 O94805 Q8WUZ0 Q12824 Q8NFD5 Q6STE5 Q92925 O75177 Q92922 P51532 Q9NZM4 P51531 Q92784 Q9H8M2 Q4VC05 Q9BQE9 Q01201 Q92782 O96019 Q15532 Q9BXU2 P0CG39 Q15620 Q14002"
563,5,0.3534,3.534,80.59,0.03754,0.996692,"Q86X02 Q86YV0 Q9Y272 P51504 O75525"
564,4,0.3152,1.891,44.93,0.03450,0.969699,"P55774 Q9NR09 P19876 Q92583"
565,7,0.3005,6.311,86.10,0.05931,0.994698,"Q93009 Q9H3H9 Q96EI5 Q9H568 Q96FT9 P51784 Q9BWX1"
566,6,0.3234,4.851,69.77,0.05601,0.967224,"Q9Y2M5 Q6P474 P61586 P57737 Q92481 Q96GX8"
567,4,0.3161,1.897,22.32,0.05887,0.903035,"Q07108 P07360 O95136 A6NDB9"
568,8,0.3285,9.198,103.4,0.07152,0.998062,"Q01113 Q9UN71 Q6NUM9 Q9Y5G0 O15033 P58658 Q9Y5G2 Q9Y2P4"
569,3,0.3894,1.168,9.916,0.06838,0.959572,"Q6P1J6 P05164 Q8J025"
570,4,0.3179,1.908,12.76,0.08416,0.843839,"O75711 Q9NQG1 O75352 Q7RTS6"
571,5,0.3195,3.195,93.55,0.02993,0.993907,"Q9NUM3 Q9NZD1 Q6ZP29 Q96P66 Q86W50"
572,4,0.3552,2.131,58.52,0.03105,0.992931,"Q7Z7C7 P78358 Q96HQ2 Q496Y0"
573,4,0.3627,2.176,38.69,0.04454,0.992931,"Q8N9Q2 P08311 O15520 Q8IYF1"
574,4,0.3195,1.917,64.41,0.02579,0.992931,"P27918 Q17RB8 A6NGQ2 Q53FE4"
575,4,0.3500,2.100,26.10,0.05800,0.764757,"O14556 Q9NZS2 Q6NVH7 P42261"
576,4,0.3200,1.920,48.84,0.03267,0.969699,"P45984 Q9UQF2 Q9NXH3 Q9NYD6"
577,5,0.3206,3.206,19.70,0.09742,0.981643,"Q99909 Q96CN5 Q16385 Q7RTT5 Q7RTT6"
578,6,0.3549,5.323,100.2,0.04531,0.995880,"Q92542 O75746 Q16891 Q9UJS0 P56134 P00846"
579,5,0.3093,3.093,19.80,0.09404,0.734565,"Q92506 Q9UKW6 P09417 Q8N4T8 O15394"
580,4,0.3206,1.924,52.11,0.03101,0.843839,"P35499 Q9BV10 Q5SGD2 Q86SQ4"
581,7,0.3298,6.926,84.85,0.06548,0.999316,"Q96FV3 Q8N6P7 P07099 Q16850 B0FP48 E5RIL1 Q9BQ31"
582,4,0.3255,1.953,61.40,0.02737,0.992931,"Q14656 Q5QGT7 P22794 Q9NYW4"
583,4,0.3199,1.919,23.43,0.05756,0.903035,"Q9Y2C3 Q96S86 Q8WUX2 Q8NGY5"
584,5,0.3301,3.301,72.71,0.03837,0.996692,"P24468 Q9ULA0 O15442 P10588 Q8NCC5"
585,4,0.3050,1.830,46.88,0.03227,0.969699,"Q8IWB6 Q9UBR4 Q9BQI0 Q5TZF3"
586,4,0.3902,2.341,31.33,0.05618,0.992931,"Q8TD06 Q9HAV5 P15529 O43278"
587,7,0.3114,6.539,102.7,0.05307,0.999299,"P14859 Q6ZVD7 P49407 P32121 Q9BXJ9 Q86TB3 Q6N069"
588,24,0.2843,78.46,464.4,0.1328,0.999043,"Q9NYF8 Q6PJT7 Q9Y3X0 Q53F19 Q8NI27 Q6I9Y2 Q86V81 Q96EV2 Q13838 O75152 Q99873 Q96QD9 Q9Y3Y2 Q96FV9 Q13769 P82979 Q96J01 O00148 Q86W42 Q6ZUT6 Q8N9M1 Q9NYS7 Q86U42 Q6P6C2"
589,4,0.3350,2.010,13.44,0.08573,0.903035,"Q9P2X7 Q9HBH5 P06280 P05771"
590,4,0.3455,2.073,65.76,0.02734,0.992931,"P01730 A6NKD9 Q9HB40 Q9BZF2"
591,8,0.3067,8.588,152.9,0.04837,0.999026,"P43378 P26678 Q8IWU4 Q8WZ55 Q99726 Q96LZ7 O95197 Q8IZV5"
592,5,0.3409,3.409,40.30,0.06348,0.661948,"Q76N32 P31323 Q9BSF0 Q9Y2R2 O60381"
593,9,0.3041,10.95,229.0,0.04244,0.999604,"Q9NWH2 Q9P296 Q6DD88 Q8TD20 P47775 Q5VST6 P13498 Q8NHH9 Q96D53"
594,6,0.3026,4.539,108.5,0.03631,0.998474,"Q8N6L1 Q8WY07 Q9H7F0 Q9Y227 O43614 Q9GZN0"
595,5,0.3138,3.138,35.38,0.06467,0.894962,"Q96S97 Q07075 Q68DV7 P43626 P43627"
596,6,0.3197,4.795,53.85,0.06788,0.977336,"P04279 Q16281 P26842 Q02383 Q7L985 Q7RTM1"
597,4,0.3194,1.916,49.84,0.03207,0.903035,"O95084 Q9HAU5 Q9Y5S9 Q96KK5"
598,5,0.3025,3.025,41.87,0.05511,0.996692,"Q9H7P9 Q8NDX9 Q7Z6J8 Q6PGQ7 Q8WW35"
599,4,0.3097,1.858,63.15,0.02545,0.992931,"P28335 Q6GPH6 Q8IXU6 O15533"
600,10,0.3012,13.55,351.8,0.03517,0.999933,"Q13625 Q9BYG5 Q8NHQ8 Q9HCD6 Q96KQ4 P36873 P62136 Q02833 Q9H4E5 P15586"
601,4,0.3314,1.989,43.40,0.03725,0.943824,"Q14938 P40692 Q5JTZ5 Q6NSI4"
602,12,0.3050,20.13,114.5,0.1269,0.960874,"Q9C0J8 A6NMK7 Q9UKF6 P83105 Q9BZB8 Q92797 Q6UN15 O95639 Q9P2I0 O15460 Q10570 P55008"
603,12,0.3027,19.98,339.6,0.05208,0.999808,"O75360 Q8IUC2 Q9H0X6 Q3LI70 Q5TA45 Q8TDS5 Q99932 Q8N5J4 P0CG20 O95231 Q6PEX3 Q53HV7"
604,4,0.3464,2.078,69.21,0.02621,0.984809,"Q8IYX3 Q99996 Q8N4P3 O60225"
605,16,0.3038,36.46,497.1,0.06446,0.999999,"O43818 Q9NV06 Q12788 Q9UNX4 Q9Y2X3 Q8NI36 Q9BVJ6 Q99547 Q9NY93 Q9NVP1 Q9H0S4 Q15269 Q9H6R4 Q8TED0 P20042 O00566"
606,5,0.3164,3.164,83.10,0.03287,0.996692,"Q8N9W6 A1E959 P0C870 P09234 Q9P2R6"
607,5,0.3052,3.052,50.21,0.04825,0.981643,"O75556 P31513 Q96HU1 P01111 A0PJE2"
608,5,0.3699,3.699,18.43,0.1151,0.969949,"Q9Y3E2 Q53S33 Q86SX6 Q9H0T7 Q6P2I3"
609,7,0.3022,6.346,95.56,0.05475,0.997531,"P50553 P48594 P29508 Q9HAW8 A1L4L8 Q13797 P32298"
610,3,0.5113,1.534,10.30,0.08601,0.959572,"Q5J5C9 Q6UX15 O43934"
611,4,0.3018,1.811,52.52,0.02905,0.984809,"Q9BQE5 Q09470 Q9Y3P8 Q86UD3"
612,5,0.3234,3.234,82.99,0.03361,0.996692,"Q969S6 Q9NPL8 Q6P5S7 Q96JF0 O75920"
613,6,0.3013,4.519,81.66,0.04603,0.995880,"Q9ULJ7 Q9UJV9 Q8N5F7 Q5M9Q1 P49961 Q9NYP3"
614,14,0.3028,27.55,321.4,0.07309,0.999297,"Q8WV44 O95125 Q5T619 P15622 Q9Y2P0 Q8WW36 Q96EG3 Q96BR9 Q9H707 Q3KQV3 P49910 Q9UID6 Q6P1L6 Q9NSD4"
615,6,0.3517,5.276,82.04,0.05312,0.993467,"O95870 Q9NRZ7 O15432 Q9NUU6 Q6ZVE7 P01374"
616,5,0.3535,3.535,73.71,0.04052,0.996692,"P57060 Q14651 P36871 Q01415 P09960"
617,5,0.3061,3.061,69.88,0.03690,0.996692,"O75093 O94929 Q6ZNG0 Q53FT3 Q8TCD5"
618,4,0.3601,2.160,55.13,0.03309,0.992931,"O75409 Q15475 Q99502 Q86XP1"
619,4,0.3133,1.880,59.66,0.02704,0.984809,"O15075 Q5JST6 P30039 O00305"
620,7,0.3324,6.980,74.93,0.07278,0.994698,"P61764 Q8N4C7 Q96D96 Q15833 P60880 Q8N3S3 Q96KN9"
621,10,0.3049,13.72,163.7,0.06952,0.987126,"Q09666 P16949 P04792 P29692 P24534 P38646 Q9UK76 P55809 Q9H910 O76070"
622,4,0.3706,2.224,51.65,0.03594,0.992931,"Q9H8W5 Q86VP1 Q96KP6 Q9NUA8"
623,5,0.3129,3.129,41.95,0.05681,0.265435,"Q6AZZ1 P34130 Q7RTY5 P01148 Q8N436"
624,4,0.3415,2.049,12.14,0.09235,0.667497,"P05813 P26998 Q96J87 P43320"
625,7,0.3270,6.867,72.62,0.07346,0.963181,"Q9H3R5 Q96BT3 Q8N2Z9 Q9H2L5 A8MT69 Q9BU64 Q5EE01"
626,8,0.3123,8.743,183.0,0.04209,0.999026,"Q8TCZ2 Q14978 Q9BWF3 Q9HBH9 Q9UKX3 O75436 Q9UBT6 Q9C0J9"
627,16,0.3049,36.58,199.7,0.1363,0.732985,"Q8N165 P08238 Q9BXA6 Q96QS6 Q9Y243 Q9HBY8 P07900 Q58FF6 Q58FF7 Q58FG0 Q58FG1 Q9H7B4 P53041 Q9BXM7 P32456 Q86YV6"
628,6,0.3033,4.550,88.49,0.04332,0.997463,"Q5VTR2 O75150 Q8NBS9 Q6ZSG2 Q16763 Q86VD1"
629,4,0.3271,1.963,41.50,0.03814,0.992931,"P07942 P59665 Q9BYE9 P18065"
630,6,0.3418,5.127,92.45,0.04679,0.998474,"Q969H0 Q9UKT8 P62877 Q14999 Q8IWT3 P04637"
631,7,0.3169,6.654,185.6,0.03226,0.997531,"Q02539 Q9NQZ8 Q8IXZ2 Q9NYL2 Q6ZN57 Q9UC06 Q96GC6"
632,4,0.3655,2.193,28.73,0.05635,0.992931,"Q9NY64 Q8TF71 P23276 Q9BPW9"
633,5,0.3282,3.282,95.62,0.03014,0.996692,"O14653 Q9UHX3 Q6N075 P62952 P32241"
634,7,0.3095,6.500,95.47,0.05605,0.994698,"Q96HT8 Q9Y605 Q13123 Q2TAY7 Q9BWT6 Q9HAC8 Q9H972"
635,4,0.3003,1.802,28.57,0.04696,0.843839,"Q13033 Q9Y6Q9 Q99424 Q9NP74"
636,5,0.3047,3.047,70.95,0.03627,0.981643,"Q9H0E2 Q8N5M1 A8MTA8 Q5VYS4 P30084"
637,5,0.3130,3.130,43.53,0.05525,0.582982,"Q13952 Q9BPW4 Q8N365 Q6ZVD7 O14901"
638,4,0.3171,1.903,16.70,0.07153,0.992931,"P48509 P05107 Q8N682 Q9GZW8"
639,6,0.3089,4.633,125.7,0.03255,0.998474,"P18825 Q9NRQ2 Q96A09 Q2WGJ6 Q16348 Q9BSH5"
640,4,0.3015,1.809,31.92,0.04335,0.992931,"P0C7A2 Q5VZF2 Q9HAT0 Q9NR56"
641,16,0.3013,36.16,372.0,0.08214,0.999982,"Q9NZ01 P36542 P21796 P00403 P30049 P50993 P45880 Q9Y277 P39656 P11310 Q9NZ45 P51571 P25705 P38606 Q9H0U3 O15438"
642,5,0.3014,3.014,59.61,0.04150,0.993907,"Q96PK6 Q8NEZ2 Q9BZQ4 O95704 Q9H098"
643,5,0.3387,3.387,43.33,0.05972,0.996692,"Q9NUI1 Q5T2W1 Q01344 Q8N5D0 Q9Y6I4"
644,7,0.3062,6.430,108.9,0.04972,0.972358,"Q5TGU0 P21145 Q969K7 Q8WZ59 Q07108 Q8N6K0 A6NDB9"
645,4,0.3559,2.136,41.91,0.04103,0.992931,"P55061 Q6UXB8 Q9Y3P8 Q96DU3"
646,4,0.3348,2.009,57.96,0.02955,0.943824,"P63027 Q9H1P3 Q5T0T0 Q5H9U9"
647,4,0.3569,2.141,79.65,0.02385,0.992931,"Q92545 P42830 Q9Y275 Q3KR37"
648,8,0.3022,8.462,163.7,0.04498,0.999679,"Q9Y2P0 Q9BUH8 Q8N8X9 Q96BZ8 Q86X02 Q7Z3I7 Q9BXU0 Q9UM82"
649,7,0.3070,6.447,78.40,0.06522,0.999299,"O43790 Q14CN4 Q16352 P48681 O15061 Q14532 P08729"
650,6,0.3260,4.889,118.6,0.03610,0.997463,"P11309 Q7KZI7 P27448 Q9Y5P4 Q5SZL2 Q6ZN28"
651,4,0.3960,2.376,26.39,0.06463,0.943824,"Q5MIZ7 Q9NY27 Q6L9W6 Q9NZK7"
652,5,0.3180,3.180,68.26,0.03904,0.996692,"Q9BUT1 Q03252 Q14181 Q5T1V6 Q6P1Q9"
653,4,0.3230,1.938,52.85,0.03087,0.992931,"O60308 Q562F6 Q8WVS4 P57768"
654,4,0.3287,1.972,16.06,0.07574,0.943824,"Q96EY9 Q13507 Q9BVL4 Q8IXQ9"
655,6,0.3147,4.721,77.86,0.04991,0.995880,"Q9P2K6 O94889 Q9BUE6 Q86Y79 Q8WWZ1 P08603"
656,4,0.3489,2.093,78.36,0.02367,0.992931,"P16444 Q6NUQ4 Q8TC12 Q9BXR5"
657,4,0.3380,2.028,67.88,0.02603,0.984809,"Q9BQP7 Q14683 Q6ZS30 Q8TET4"
658,21,0.3873,81.34,182.4,0.2661,0.637648,"Q96ST3 Q9HAJ7 O15417 Q5PSV4 Q9BW11 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
659,4,0.3143,1.886,27.49,0.05046,0.903035,"Q9BVC3 Q9HCH3 Q8IYJ1 O95073"
660,6,0.3533,5.300,137.0,0.03434,0.998474,"Q9NQG5 Q7Z4V5 O75475 P51858 Q96ST2 Q9Y5B0"
661,18,0.3066,46.91,178.9,0.1792,0.848085,"Q6QNY1 O95295 Q5T0J7 Q9UL45 P78537 Q9NUP1 Q8TDH9 Q969J3 O43504 Q96FH0 Q8TDM0 Q96B45 Q0VGL1 Q6QNY0 Q9UHA4 Q9Y2Q5 Q7L523 Q9NQL2"
662,4,0.3154,1.892,54.90,0.02921,0.992931,"Q9Y666 P41143 Q9GZQ4 Q5XKR4"
663,5,0.3153,3.153,78.89,0.03425,0.996692,"Q8TCU4 Q9H069 Q7Z442 Q9Y2S2 Q96MH7"
664,4,0.3363,2.018,68.73,0.02563,0.992931,"O00193 P80723 Q8N6M0 P82970"
665,7,0.3030,6.362,95.31,0.05500,0.997531,"O75360 Q8IUB9 Q96F45 Q7L0R7 Q6UXA7 Q9Y5R4 Q9H310"
666,4,0.3175,1.905,39.45,0.03860,0.943824,"Q9NRR3 Q9HCJ5 P60953 Q9P2E2"
667,4,0.4218,2.531,14.66,0.1005,0.903035,"P41222 Q14442 P02763 P19652"
668,5,0.3241,3.241,101.4,0.02828,0.996692,"Q9HBW1 Q86XK7 Q9BTW9 P27930 Q8TCG1"
669,12,0.3018,19.92,284.1,0.06073,0.999550,"Q9NQL9 Q8NB12 Q52LG2 P0CG21 P78337 Q99932 Q9H5F2 Q3V5L5 Q6PEX3 O43593 P10745 Q4VC39"
670,5,0.3051,3.051,66.14,0.03852,0.996692,"P41743 Q9Y6Y0 Q96PD4 Q9BPW8 O75323"
671,3,0.5131,1.539,13.89,0.07185,0.985452,"P62328 Q8TAS1 P57771"
672,4,0.3435,2.061,31.76,0.04928,0.943824,"Q15726 Q96M94 Q0PNE2 Q8TE02"
673,13,0.3020,23.55,228.0,0.08487,0.997617,"Q5MIZ7 Q32P51 P0DMV0 P0DMU8 P0DMU7 Q6IN85 P60510 Q99457 Q9Y570 Q15257 Q9NY27 Q5DJT8 Q9NZK7"
674,5,0.3583,3.583,56.19,0.05135,0.952654,"Q9P0T4 Q8WXK3 Q53FT3 Q8TCD5 Q9H106"
