Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
709,8,0.3015,8.442,38.81,0.1335,0.958439,"Q96EX3 Q5JR98 Q8WVS4 O14576 Q9NP97 P51808 O43237 Q8WU43"
710,4,0.3156,1.893,12.37,0.08505,0.992931,"A1YPR0 P0C0L5 Q96CT2 O95365"
711,10,0.3250,14.63,44.77,0.1842,0.661208,"Q5VY80 Q9Y5H6 Q9Y5I2 Q9Y5H5 Q9UN74 Q9UN75 Q9BZM5 Q9Y5I1 Q9UN72 Q9Y5H9"
712,4,0.3605,2.163,66.40,0.02825,0.992931,"P29371 O94887 Q7Z7E8 Q9BQI7"
713,7,0.3035,6.374,107.9,0.04969,0.999299,"Q8NGD1 Q8IZF4 Q7Z388 O75326 Q9BXP2 Q07444 Q9H3S5"
714,5,0.3456,3.456,47.03,0.05713,0.981643,"Q9NRQ5 O14948 Q13651 Q99795 Q9HBJ8"
715,4,0.3097,1.858,40.63,0.03680,0.969699,"Q92917 Q9P291 Q96PN7 Q96M32"
716,4,0.3329,1.997,49.81,0.03340,0.992931,"Q13490 Q9HBZ2 Q9NYW3 Q5VW38"
717,4,0.3313,1.988,16.27,0.07572,0.984809,"Q8WYK0 Q9BYJ0 Q8WXI4 Q9UIF3"
718,14,0.3132,28.51,290.6,0.08212,0.999948,"Q8N9Q2 Q9NVV9 Q9BU76 Q8N9E0 Q96MF2 Q5HYN5 O75400 Q6ZUT1 Q9UK58 Q2KHN1 P0DMU9 Q96LM5 Q9H190 Q99877"
719,11,0.3195,17.57,184.7,0.07835,0.993707,"Q96DT6 P48426 P78356 Q8TBX8 Q96B54 O95218 Q8WXG6 Q66PJ3 Q7Z5H3 P51826 Q9Y2E4"
720,4,0.3122,1.873,28.90,0.04831,0.992931,"Q9UM44 Q0D2K0 Q13651 P34981"
721,3,0.3973,1.192,7.688,0.08011,0.959572,"Q13410 Q96IM9 P56597"
722,4,0.3750,2.250,39.53,0.04520,0.557383,"Q06546 Q14549 P35321 Q8NBF1"
723,6,0.3245,4.868,74.71,0.05315,0.995880,"Q8TAT6 P24390 Q92890 Q01518 P11168 Q9C0I1"
724,5,0.3104,3.104,67.66,0.03843,0.928164,"Q96NU1 Q96RU7 Q8WUN7 Q5T8A7 Q9UM07"
725,6,0.3003,4.504,103.0,0.03768,0.989880,"O43251 Q9H0Z9 Q8TDS5 Q86Y13 P31943 O75131"
726,6,0.3013,4.519,66.42,0.05449,0.989880,"Q3B8N2 Q8NGD1 P04920 P51790 P51795 Q9Y2T5"
727,15,0.3891,40.85,144.5,0.1897,0.982801,"Q86SQ7 P41252 P54136 Q5VTE0 P07814 P14868 P56192 Q15046 Q9P2J5 A2RTX5 Q12904 O43324 P49588 P29350 Q7L3T8"
728,5,0.3161,3.161,72.93,0.03672,0.996692,"Q19T08 O75326 P35610 Q2PZI1 Q69YW2"
729,6,0.3012,4.518,71.48,0.05134,0.935897,"Q4G1C9 O43149 Q5T447 O00515 O15123 Q14213"
730,9,0.3268,11.77,81.54,0.1057,0.978870,"O14713 P09622 Q02218 P10515 O75306 P36957 P82909 Q9ULD0 Q8N3R3"
731,4,0.3039,1.824,39.19,0.03721,0.843839,"Q9NZG7 Q9P0V8 Q6UWN5 P40198"
732,6,0.3222,4.833,84.46,0.04771,0.977336,"A6NDP7 P78383 Q13113 P0DN84 Q96IK0 Q16653"
733,5,0.3640,3.640,15.33,0.1256,0.798302,"P02654 P56378 Q99525 Q8WWC4 A6NMT0"
734,5,0.3141,3.141,23.36,0.08605,0.851865,"Q3KP22 O75800 Q9Y5W9 Q99593 Q8NHR7"
735,5,0.3134,3.134,80.11,0.03361,0.996692,"P51684 Q9NWS8 Q8WUD6 Q9Y2B1 Q9NY28"
736,5,0.3225,3.225,75.78,0.03623,0.952654,"Q9BW19 Q86XP3 Q8TF01 O75151 P28324"
737,9,0.3490,12.56,111.3,0.08859,0.989158,"Q9H3P2 Q8IXH7 Q09161 P52298 P18615 Q8WX92 P38935 Q86Y38 Q5VV67"
738,6,0.3553,5.330,76.40,0.05687,0.913257,"Q8N6D2 Q9NS91 P49459 Q00978 P68036 P63146"
739,7,0.3209,6.740,105.4,0.05344,0.963181,"O15397 Q13263 P17021 Q6PK81 Q9HBT7 Q96SR6 Q52M93"
740,12,0.3092,20.41,183.5,0.08954,0.999704,"P07954 Q96EP5 P14618 P00966 O00625 Q8TDQ7 P17858 Q14914 P46926 Q9NR45 P14550 P55263"
741,4,0.3075,1.845,22.66,0.05676,0.984809,"Q96BY2 Q96EQ8 P0CW24 Q13946"
742,5,0.3580,3.580,27.81,0.08651,0.952654,"P15923 Q96RJ6 Q13562 Q8WVJ9 Q0VG99"
743,4,0.3070,1.842,53.33,0.02916,0.667497,"Q13813 Q16670 A1KZ92 Q9NRC6"
744,28,0.2874,108.6,401.6,0.1918,0.786624,"P38936 Q00535 P61024 Q00526 Q9H7P9 A6NLX3 O95067 P14635 P30281 P24941 Q13309 P50613 Q5MJ68 P22674 P06493 P46527 P20248 Q9H211 P24864 P33552 O96020 O95072 Q2TAL5 Q495Y7 O94921 P49918 P24385 P30279"
745,15,0.3008,31.58,288.9,0.09010,0.999980,"P04808 Q7Z4W2 Q16635 Q13438 Q9P2K2 Q9H4A9 Q02083 Q9Y2Y8 Q03405 Q8NBL1 P06756 Q495W5 Q6P9A2 P52848 P34059"
746,4,0.3649,2.190,20.41,0.07156,0.843839,"Q9H1A3 Q9H4A9 Q8IVP5 P12821"
747,5,0.3622,3.622,29.34,0.08431,0.952654,"Q5T7P8 Q8WXG6 Q6XYQ8 Q9BQG1 O15524"
748,5,0.3340,3.340,87.40,0.03316,0.996692,"Q9BT67 O60403 Q8NCG7 A8MPP1 Q8NHX9"
749,8,0.3114,8.719,119.4,0.06051,0.997308,"Q00444 P39748 Q8N8Q9 Q96K76 Q9NTZ6 Q9ULC4 P46063 Q96S19"
750,4,0.3247,1.948,61.83,0.02714,0.992931,"Q8IWU4 Q9Y6D0 Q14416 Q8WV48"
751,4,0.3184,1.910,40.32,0.03803,0.984809,"Q9Y4H4 Q8TAV5 P57078 A6NFD8"
752,3,0.4321,1.296,4.999,0.1054,0.808633,"Q9NQM4 Q9Y2S7 Q7Z2X4"
753,7,0.3128,6.569,66.37,0.07556,0.985079,"Q13542 P60842 Q04637 O43432 Q14240 P06730 O60516"
754,4,0.3530,2.118,57.86,0.03116,0.992931,"Q7Z5V6 Q6GQQ9 Q60I27 Q9H305"
755,5,0.3035,3.035,81.63,0.03207,0.996692,"Q8IW35 Q9Y2Z0 Q15404 Q6PIJ6 P13598"
756,6,0.3202,4.803,85.10,0.04713,0.998474,"P13804 Q86X76 A0AVT1 P52788 Q9UBK8 O15382"
757,8,0.3001,8.402,125.7,0.05599,0.958439,"O00151 P16949 P04792 P33316 Q9HAV7 Q9UK76 Q9H910 O76070"
758,4,0.3049,1.829,33.20,0.04252,0.992931,"Q86YV0 Q02156 Q9UPY6 Q9NZT2"
759,5,0.3013,3.013,67.24,0.03754,0.989214,"O00182 Q6DKI2 Q9UP95 Q9UHW9 Q8NGN2"
760,6,0.3026,4.538,87.21,0.04375,0.998474,"Q9H816 Q9NXV6 P54274 Q15554 Q9NUX5 Q6ZVK8"
761,4,0.3085,1.851,40.84,0.03651,0.992931,"P30793 Q8WY22 P80370 Q9BTV7"
762,6,0.3124,4.686,34.08,0.09231,0.953652,"Q9BPU9 Q9BT30 Q9UPM9 Q9H6L2 Q2MV58 Q9P2K1"
763,4,0.3556,2.134,46.58,0.03762,0.969699,"Q8TCB7 P20036 A2RUC4 P21860"
764,4,0.3270,1.962,62.26,0.02717,0.903035,"Q9NQS3 Q92692 Q7Z2D5 P20794"
765,5,0.3393,3.393,75.53,0.03816,0.996692,"Q7Z4V0 O43463 Q8NFH8 Q9NVM4 O15105"
766,4,0.3172,1.903,47.83,0.03297,0.992931,"Q96A72 P23759 Q1L5Z9 Q9HBF4"
767,5,0.3054,3.054,58.18,0.04288,0.996692,"P56748 Q99640 Q6ZS10 P36544 Q14549"
768,5,0.3116,3.116,83.73,0.03218,0.996692,"Q16512 Q8WWB3 Q9H7B4 Q9BV99 Q14315"
769,4,0.4188,2.513,28.20,0.06491,0.992931,"P07306 P62952 Q8IX19 Q9BX97"
770,5,0.3042,3.042,58.41,0.04257,0.993907,"Q9NP55 Q9NRY2 Q9NXW9 Q5TFQ8 P35680"
771,4,0.3593,2.156,16.53,0.08081,0.984809,"P30793 Q8WXU2 A6NI28 Q9BTV7"
772,4,0.3693,2.216,42.93,0.04169,0.992931,"P51690 O75326 Q9GZU3 Q9Y6N5"
773,31,0.3017,140.3,374.2,0.2434,0.947280,"Q13619 Q9H0C5 Q9BX70 Q53RE8 Q9NZJ0 P61201 Q13098 Q9H9Q2 Q9BT78 Q92905 Q8WXC6 Q13620 Q13617 Q96JP0 Q92466 Q9BW61 Q8N1E6 Q9UBW8 P61081 Q7L5N1 Q8TEB1 Q96L50 Q99627 Q9UNS2 Q9UKA1 O43583 O95704 Q7L5Y6 O94844 Q13216 Q3SXM0"
774,6,0.3002,4.503,70.39,0.05183,0.989880,"Q9Y5G4 Q14442 Q9Y5F7 O15270 Q86XS8 Q9H5Y7"
775,4,0.3564,2.138,37.01,0.04536,0.764757,"Q9ULI3 P47929 Q14894 P98161"
776,4,0.3182,1.909,49.53,0.03212,0.992931,"Q9NW97 P60059 Q9Y6G1 Q9BUV8"
777,8,0.3328,9.318,151.1,0.05282,0.996297,"Q9NVV5 Q9NWW5 P07204 Q9BQA9 P43628 Q96PS8 O95471 Q9UPV7"
778,9,0.3111,11.20,224.7,0.04411,0.995964,"Q9NS64 Q9HBV2 O15529 Q9BZL3 Q9H2H9 P27449 Q9BQ51 Q9NYW0 Q96DX8"
779,3,0.8779,2.634,6.880,0.1698,0.331260,"P49137 Q16644 Q15759"
780,6,0.3134,4.701,60.21,0.06113,0.993467,"Q8IZK6 Q92478 Q9GZU1 O75907 P49641 Q96QE4"
781,11,0.3008,16.55,200.5,0.06922,0.999969,"Q9NV96 Q86XF0 P01889 Q95460 Q9UKJ8 Q9NYU1 Q86T26 P13747 Q9BV94 P30511 Q76B58"
782,5,0.3134,3.134,62.99,0.04117,0.996692,"Q13137 Q9P1Z0 Q9Y4X0 Q9C0A6 A7MCY6"
783,4,0.3038,1.823,50.83,0.03005,0.969699,"P0C1Z6 Q8TEQ0 Q9HD40 Q9H974"
784,5,0.3391,3.391,49.22,0.05415,0.996692,"Q9HB63 Q3LI59 Q7L0R7 Q96MA1 P23769"
785,4,0.3155,1.893,25.71,0.05317,0.992931,"Q7LFX5 Q5VZ52 Q9Y237 Q6IS14"
786,5,0.3023,3.023,40.32,0.05667,0.996692,"P06454 O00193 Q9NX24 O60841 P82970"
787,11,0.2815,15.48,161.9,0.07768,0.993707,"Q8WWM7 Q99700 Q3MHD2 P17844 O43143 Q92841 Q96T37 Q07666 P00813 Q9BUT9 Q96I76"
788,5,0.3013,3.013,53.98,0.04497,0.981643,"Q5M9N0 Q9H0A9 P61970 Q9UIL8 Q8NCX0"
789,3,0.5156,1.547,23.90,0.04918,0.985452,"Q8NC01 Q96AJ9 Q5QGZ9"
790,4,0.3151,1.891,40.12,0.03781,0.843839,"Q9NWT6 Q8TES7 Q9H765 Q8WXD9"
791,5,0.3103,3.103,54.45,0.04594,0.996692,"P48509 Q9BTN0 A0PK11 Q8IYS0 Q0P6H9"
792,8,0.3227,9.037,139.9,0.05480,0.999679,"P50570 Q05193 Q9UQ16 O60939 O43914 Q9NQ34 Q8WV41 Q9Y5X1"
793,5,0.3516,3.516,73.80,0.04027,0.996692,"Q7KZ85 P63272 Q8IV32 O14730 Q13085"
794,12,0.3091,20.40,186.0,0.08855,0.999877,"Q96EP5 Q9UMY4 O60493 O00625 Q8TDQ7 Q9H2H8 P68036 Q9NTZ6 Q13126 Q9NRV9 P14550 P55263"
795,6,0.3352,5.029,79.77,0.05195,0.995880,"P19338 P63272 P06454 Q8TBY0 Q9NX24 O60841"
796,4,0.3061,1.837,37.88,0.03849,0.984809,"Q9UI14 Q96DU3 O95873 Q9Y5X0"
797,15,0.3046,31.99,136.2,0.1614,0.868623,"Q9BXJ1 P08253 Q02809 Q6ISS4 Q8IYK4 O60568 P02462 P20908 Q14031 Q9Y215 O00469 Q07092 P08572 Q96P44 Q96K30"
798,4,0.3212,1.927,22.84,0.05881,0.903035,"P57060 P35749 O60383 Q8WZ82"
799,4,0.3243,1.946,45.79,0.03491,0.984809,"P57075 Q9H6Q3 P42768 Q07889"
800,5,0.3393,3.393,48.76,0.05460,0.969949,"Q9BRK3 Q6DKK2 Q5JTJ3 Q8N1D0 Q16774"
801,4,0.3304,1.982,52.30,0.03183,0.992931,"P56470 P17482 Q9UHJ3 Q6N022"
802,8,0.3010,8.427,111.7,0.06190,0.994959,"Q96HW7 Q9NVH2 Q6P9B9 Q9NVM9 Q75QN2 P15382 Q8TDB4 Q96N11"
803,6,0.3355,5.032,40.39,0.08764,0.984681,"Q9BXJ9 Q86TB3 Q6N069 Q9NX55 O15205 O95989"
804,3,0.4808,1.442,7.706,0.09521,0.985452,"Q9H3E2 Q96I36 Q9Y2R0"
805,4,0.3197,1.918,53.28,0.03035,0.992931,"Q9Y2F9 Q96MM3 Q96KE9 P63165"
806,4,0.3391,2.035,51.45,0.03309,0.992931,"P36383 Q99808 Q9GZQ4 Q86VW1"
807,5,0.3009,3.009,58.02,0.04237,0.996692,"Q9H2P9 Q9UI30 Q96D46 Q9BZB8 O43709"
808,5,0.3188,3.188,31.63,0.07112,0.993907,"Q9NRP7 Q09472 Q99966 O60609 P28749"
809,10,0.3065,13.79,143.7,0.07771,0.991371,"P16070 Q9UKD1 P21802 P22607 P31431 P09038 P18827 Q9Y692 P34741 Q13268"
810,9,0.3360,12.10,63.11,0.1298,0.855343,"Q9NPF4 O75817 Q96S44 P56211 A2RU49 Q9BXV9 Q9Y3C4 Q32M45 Q9BTK6"
811,16,0.3134,37.61,170.0,0.1570,0.945398,"O75821 O15372 P60842 O00303 O15371 Q9Y262 Q7L2H7 P55010 P55884 Q99613 Q9NZM3 B5ME19 Q9UBQ5 Q2TAM9 P41567 Q8N5X7"
812,5,0.3016,3.016,27.21,0.07496,0.996692,"Q99731 O00626 Q99611 Q86TP1 O75164"
813,4,0.3214,1.929,11.85,0.08855,0.903035,"Q06033 O76096 P07711 Q5NE16"
814,9,0.3029,10.91,128.7,0.06918,0.998660,"Q9Y4B5 O94964 Q15173 Q15172 Q9Y4K1 Q76NI1 Q9Y3Z3 Q16537 P17031"
815,15,0.3040,31.92,300.5,0.08808,0.999999,"Q8NAF0 Q9NQ29 Q14966 Q8WUB8 Q9P2N5 Q9BQ39 Q96JP5 Q9Y6H1 Q86U06 P04554 Q5C9Z4 O60930 O14836 Q8WYQ3 O75596"
816,6,0.3653,5.479,72.31,0.06102,0.935897,"Q99732 Q6ZMK1 Q9H201 Q9Y6I3 P42575 Q9UPI3"
817,19,0.3068,52.46,212.1,0.1734,0.878554,"P38936 Q00535 P61024 Q00526 A6NLX3 P30281 P22674 P46527 P20248 Q9H211 P24864 P33552 O96020 O94921 Q14094 P49918 Q5MJ70 P24385 P30279"
818,14,0.3042,27.68,306.8,0.07637,0.999845,"O95433 P27708 P50990 Q92526 P40227 P07195 P11310 Q06210 P50213 O94808 Q8WW22 P31689 Q8IYD2 Q8NCC3"
819,4,0.3220,1.932,42.75,0.03668,0.903035,"O95870 P04921 O75920 O95415"
820,6,0.3153,4.730,110.8,0.03710,0.998474,"P17152 A2RU14 Q9BVX2 Q6PEY1 Q9NTQ9 P10966"
821,4,0.3501,2.101,36.07,0.04551,0.969699,"Q9BZ11 P07766 Q13444 O76036"
822,6,0.3110,4.666,59.85,0.06098,0.977336,"Q9NTJ5 Q15762 Q9BS91 P31513 Q96HU1 P58658"
823,4,0.3023,1.814,40.29,0.03620,0.992931,"O60704 Q9GZU1 Q9BUV8 O60507"
824,3,0.3090,0.9269,12.41,0.04794,0.985452,"Q8N4P3 Q96LW7 Q9BZW8"
825,4,0.3535,2.121,42.28,0.04047,0.969699,"P01909 Q92583 O75072 Q30154"
826,8,0.3436,9.620,67.17,0.1037,0.479061,"Q6NTF9 Q9UHD4 Q53QW1 O95563 P60602 O60830 Q5TGZ0 Q92523"
827,6,0.3064,4.595,112.0,0.03573,0.998474,"P43115 P17480 O94887 Q96BT1 O14595 Q13253"
828,10,0.3075,13.84,210.1,0.05672,0.999933,"P13984 P35269 O60231 Q8NHP1 Q9NZ42 Q96C57 Q5JVS0 Q53QV2 Q9BRU2 O60524"
829,4,0.4025,2.415,25.09,0.06801,0.992931,"Q9HCJ0 Q8IV63 Q9Y466 Q9BWW7"
830,5,0.3105,3.105,61.10,0.04184,0.996692,"Q8IXH7 P08243 Q99447 Q9NRR5 Q13057"
831,4,0.3379,2.027,40.71,0.03995,0.969699,"P58876 O60299 P30989 Q96AQ8"
832,5,0.3066,3.066,56.77,0.04391,0.996692,"P57060 Q96HC4 Q8TCB7 A2RUC4 Q6ZVK8"
833,37,0.3009,200.4,526.0,0.2503,0.909965,"O95602 Q9NQG5 O15514 P19388 Q96P16 Q8IXW5 P52435 P62487 P61218 Q9H0M0 P24928 Q9NWX5 P0CAP1 P0CAP2 Q6EEV4 P30876 O94762 Q9HCN4 P36954 Q9UHW5 P62875 O77932 Q9GZM3 Q9BWH6 Q9H9Y4 P53803 P52434 Q6EKJ0 Q6ZW31 P0DPB6 P0DPB5 Q9H9Y6 Q9NW08 P05423 Q9NYV6 Q9P1U0 Q3B726"
834,4,0.3577,2.146,19.57,0.07223,0.984809,"Q9Y343 Q96L94 Q5T0L3 Q6VY07"
835,4,0.3349,2.010,65.33,0.02667,0.992931,"Q9UHJ9 Q9Y624 O95377 P61626"
836,4,0.3019,1.812,12.21,0.08225,0.764757,"P21854 Q9GZW8 Q96LC7 A6NMB1"
837,7,0.3734,7.841,44.19,0.1187,0.989275,"Q9BVI0 Q9P2N6 Q9H9L4 Q7Z3B3 A8MW92 Q9H7Z6 Q9NX74"
838,4,0.3039,1.823,21.36,0.05847,0.969699,"Q02223 Q6P9G4 Q9BSA9 Q9H6K4"
839,6,0.3054,4.581,104.1,0.03797,0.977336,"Q99816 Q9BXA6 Q8N6H7 P30085 Q6P1N9 Q96JZ2"
840,5,0.3241,3.241,23.25,0.08882,0.928164,"P67812 P26718 P33121 P05496 Q9Y6F9"
841,6,0.3135,4.702,60.06,0.06126,0.998474,"Q8IWY8 Q58WW2 Q15788 P98164 P01258 P06881"
842,5,0.3618,3.618,70.99,0.04276,0.996692,"P12314 O43736 O00526 P19823 O95258"
843,10,0.3305,14.87,104.3,0.1069,0.763662,"Q9H6J7 Q9BSH3 Q8TC17 Q8IUZ0 Q6ZTW0 Q8N5T2 O95922 Q68CL5 Q6NSI8 P22914"
844,4,0.3298,1.979,29.03,0.05073,0.843839,"Q3ZAQ7 P58511 Q9P241 P58180"
845,5,0.3149,3.149,28.56,0.07551,0.894962,"Q9Y5J3 Q5TAB7 Q04724 O43435 Q14469"
846,10,0.3011,13.55,215.4,0.05443,0.998586,"A7E2Y1 O00505 Q2YD98 O14529 Q09161 P52298 P52292 O00629 Q8NFC6 Q9H814"
847,5,0.3481,3.481,58.01,0.04869,0.981643,"Q13515 Q86UD0 P18848 Q8WYK2 Q6ZUJ4"
848,4,0.6902,4.141,10.35,0.1841,0.557383,"Q02078 Q06413 Q02080 Q14814"
849,5,0.3029,3.029,53.42,0.04558,0.894962,"Q8TEP8 Q9H773 Q8NB78 Q6RUI8 Q9NP31"
850,13,0.3108,24.25,189.0,0.1014,0.999485,"Q6NUS6 Q96KQ7 Q96JM2 O95785 Q9H9B1 Q9H582 Q9UEU5 Q8N344 Q86UZ6 O14924 P49788 Q9Y468 Q9Y6F7"
851,6,0.4009,6.014,19.73,0.1594,0.810761,"P09913 P32881 P09914 Q5T764 O14879 P01567"
852,7,0.3006,6.312,105.3,0.05024,0.999299,"Q14746 P01833 P01876 P01591 Q00403 A7E2F4 Q659A1"
853,4,0.3214,1.929,35.55,0.04240,0.903035,"Q86Z20 Q96MK2 P17041 Q8NA70"
854,4,0.3211,1.927,20.47,0.06338,0.903035,"Q9UJ04 A6NKD2 O76075 O00273"
855,4,0.3003,1.802,42.24,0.03463,0.903035,"Q5D862 Q16531 P00491 Q86YZ3"
856,4,0.3173,1.904,40.91,0.03746,0.984809,"O43173 P13637 Q9BSA4 P21453"
857,4,0.3471,2.083,29.59,0.05250,0.992931,"O15389 Q8IV38 Q8N6R0 Q9Y237"
858,6,0.3098,4.647,90.06,0.04355,0.997463,"Q9H788 Q96D09 Q9Y605 O94868 Q8N7B9 Q8TEA8"
859,4,0.3663,2.198,41.80,0.04227,0.984809,"A4D1S0 O43173 P10966 P54762"
860,5,0.3007,3.007,46.30,0.05069,0.969949,"Q96F44 O00478 O00481 Q14549 P78410"
861,5,0.3435,3.435,68.88,0.04173,0.996692,"B2RXF5 Q99986 Q96AQ7 Q92618 P08236"
862,5,0.3111,3.111,62.81,0.04097,0.798302,"O14640 Q6DKJ4 O14641 Q9NU02 Q9GZP8"
863,4,0.3590,2.154,33.19,0.04970,0.557725,"P28838 Q8WWB5 Q96M53 O60469"
864,4,0.3314,1.988,59.83,0.02848,0.984809,"O60333 O60296 Q9UBW5 O75923"
865,4,0.3177,1.906,51.73,0.03092,0.992931,"P78423 P35916 Q8IVW1 P35670"
866,9,0.3006,10.82,68.54,0.1111,0.991441,"Q16671 Q9H0C8 P51812 Q15349 Q15418 Q9Y3Q7 Q6NXR0 O96017 Q16816"
867,4,0.3177,1.906,57.48,0.02829,0.992931,"Q9NYP9 Q86TG1 O60641 Q9BV86"
868,5,0.3653,3.653,32.97,0.07836,0.969949,"Q6ICB0 P0CG48 Q8IYU4 Q9H305 Q96PU4"
869,4,0.3396,2.038,48.27,0.03495,0.992931,"O14978 Q96JC1 Q96AA8 Q12986"
870,4,0.3244,1.946,40.86,0.03831,0.992931,"Q9Y496 Q674R7 Q99487 Q5T8I9"
871,8,0.3292,9.218,100.3,0.07342,0.996297,"Q9NVR0 O60741 P19971 Q9BQ50 P13928 P29373 P20264 Q9Y6S9"
872,5,0.3172,3.172,35.79,0.06478,0.952654,"Q8IWX8 Q14296 Q5HY92 O43813 Q13402"
873,4,0.3072,1.843,22.82,0.05643,0.992931,"O95502 Q13217 Q13085 Q9HAT2"
874,4,0.3161,1.897,36.97,0.04047,0.969699,"Q8N365 Q96DA0 Q92681 Q8IU85"
875,13,0.3194,24.92,195.7,0.1010,0.995544,"Q15436 P55735 O94979 O95486 O95487 P53992 Q15437 Q9HB20 Q13507 Q9HD15 O94855 Q96M27 Q96JE7"
876,6,0.3092,4.638,97.10,0.04078,0.997463,"Q9NRQ5 Q96CP7 Q8TBE1 P25025 Q96HE8 Q8N8F7"
877,4,0.3489,2.094,30.48,0.05160,0.992931,"Q5T0J7 P51178 P33764 Q9UK99"
878,4,0.3234,1.940,54.57,0.03008,0.992931,"P54278 Q08174 Q9HBU6 Q9BZC7"
879,4,0.3456,2.074,58.77,0.03013,0.992931,"Q6SPF0 Q86T03 Q02413 Q9NZM1"
880,4,0.3720,2.232,11.48,0.1028,0.903035,"Q9BV86 P58753 P13501 O14598"
881,4,0.3246,1.948,31.17,0.04736,0.992931,"Q9GZZ9 Q9BY49 P62857 Q5T8I9"
882,4,0.3106,1.864,57.95,0.02748,0.992931,"Q9NRZ9 Q96DL1 Q9BQG2 Q9NYU1"
883,4,0.3190,1.914,44.19,0.03538,0.903035,"Q9Y2K6 P61296 P0DMP2 Q8N8I0"
884,10,0.3017,13.58,275.5,0.04394,0.995446,"Q9H322 Q5MJ10 Q8N7W2 Q8TF50 Q9NVV9 Q96MF2 Q969R5 Q86UB2 Q12899 Q96NX9"
885,6,0.3028,4.542,82.43,0.04589,0.998474,"Q53HL2 Q9NQS7 Q9NRM2 Q96GD4 O15392 Q02388"
886,4,0.3394,2.036,20.37,0.06697,0.992931,"Q16236 P13805 O95561 P0C264"
887,5,0.3669,3.669,26.28,0.09184,0.989214,"P49427 Q712K3 Q96MN5 Q8WW59 Q00978"
888,7,0.3330,6.993,137.8,0.04403,0.992403,"P46100 P11388 P11387 Q9Y4E5 Q02880 O14841 P26439"
889,6,0.3149,4.724,112.3,0.03660,0.998474,"Q76FK4 Q96LW9 Q5T7N3 Q96FK6 Q14146 P11487"
890,4,0.3304,1.982,25.32,0.05615,0.903035,"P22891 Q99767 Q6DN90 P55316"
891,5,0.3228,3.228,40.90,0.05965,0.996692,"Q99689 Q9Y2U9 Q8TED9 Q86YD1 Q16760"
892,7,0.3477,7.303,64.35,0.08526,0.998917,"P0C2W1 Q9BXJ9 Q86TB3 Q6N069 Q9NX55 P45452 Q8NCJ5"
893,5,0.3697,3.697,36.72,0.07332,0.993907,"Q86UG4 Q9H1E1 Q86XK3 O95264 Q8NEG5"
894,7,0.3016,6.334,123.6,0.04400,0.996355,"Q9NV96 Q9BRX8 Q8IW92 Q504Y0 O60602 Q9BRR6 Q7Z4J2"
895,5,0.3003,3.003,49.70,0.04790,0.989214,"P59797 Q8WVF5 Q5JVL4 Q9P202 Q6P656"
896,4,0.3353,2.012,64.72,0.02692,0.969699,"Q9BSC4 Q9BQ67 P53041 P23443"
897,4,0.3053,1.832,38.09,0.03822,0.984809,"Q9HAU5 Q9Y5S9 Q14184 Q5SQH8"
898,6,0.3265,4.898,91.34,0.04525,0.998474,"O60911 Q15828 P16619 O00391 Q96QE5 Q8N6Y2"
899,5,0.3182,3.182,87.36,0.03164,0.996692,"Q9HCM9 Q9UKI8 Q6PK81 Q96CS4 Q8NAP3"
900,5,0.3007,3.007,54.93,0.04426,0.989214,"Q13241 Q96DZ1 Q9BZ76 P16562 Q96NU0"
901,4,0.3212,1.927,36.48,0.04153,0.903035,"Q5J8X5 Q9Y4D2 Q96PB8 O76090"
902,4,0.3303,1.982,40.85,0.03899,0.992931,"Q00013 Q9ULA0 Q96LW4 Q5T8I3"
903,4,0.3391,2.035,43.91,0.03772,0.992931,"Q96FX2 O75593 Q9UGK8 Q8N1L9"
904,7,0.3053,6.411,54.00,0.08616,0.992403,"O15151 P48729 A6ND36 A1A519 B2RU33 Q8N752 Q9H9R9"
905,7,0.3016,6.334,104.0,0.05095,0.979543,"O00213 Q06481 P05067 Q92870 O96018 O60383 P51693"
906,6,0.3272,4.908,97.87,0.04276,0.998474,"O75603 Q8NF64 Q9H0E2 A8MTA8 Q8IUC3 Q8TDC0"
907,5,0.3107,3.107,53.97,0.04631,0.996692,"P42858 Q15771 Q8N465 Q8IV01 P23610"
908,8,0.3026,8.474,64.44,0.09531,0.998062,"Q9NPG4 Q4KMG0 Q9UN70 O75309 Q9Y5H2 Q9H254 Q3KPI0 Q96LS8"
909,5,0.3055,3.055,41.01,0.05650,0.798302,"P0DPH7 P07205 Q8N9Z0 Q9BWM5 Q8N9W8"
910,4,0.3688,2.213,55.07,0.03389,0.992931,"Q8NHP8 Q5VYK3 Q9Y5J9 Q5TCZ1"
911,4,0.3347,2.008,42.58,0.03819,0.992931,"Q8N4S0 P58107 Q96M60 P08729"
912,3,0.3519,1.056,4.584,0.09071,0.808633,"Q99426 Q96C90 Q5TDP6"
913,7,0.3005,6.310,68.42,0.07111,0.996355,"Q8N5Z5 Q9NWC5 Q5JRV8 Q9NZV8 P59768 Q14681 O75311"
914,6,0.3294,4.942,45.41,0.07926,0.953652,"Q8NCN5 P22570 O95861 Q8WU10 P50336 Q6NUN0"
915,4,0.3680,2.208,16.03,0.08415,0.992931,"Q96BR5 P24387 P16219 P29279"
916,10,0.3015,13.57,84.85,0.1146,0.962224,"Q8N2I9 Q92519 P18850 Q8NHY2 O94768 Q96RU8 Q7L5Y6 O60673 P50549 P41161"
