"Bait GeneID"	"Bait Symbol"	"Prey GeneID"	"Prey Symbol"
"641700"	"ECSCR"	"55568"	"GALNT10"
"641700"	"ECSCR"	"9910"	"RABGAP1L"
"1946"	"EFNA5"	"479"	"ATP12A"
"1946"	"EFNA5"	"54928"	"IMPAD1"
"1946"	"EFNA5"	"1969"	"EPHA2"
"1946"	"EFNA5"	"2042"	"EPHA3"
"1946"	"EFNA5"	"2044"	"EPHA5"
"1946"	"EFNA5"	"2043"	"EPHA4"
"1946"	"EFNA5"	"285220"	"EPHA6"
"1946"	"EFNA5"	"545"	"ATR"
"1946"	"EFNA5"	"201931"	"TMEM192"
"1946"	"EFNA5"	"57650"	"KIAA1524"
"1946"	"EFNA5"	"27340"	"UTP20"
"1946"	"EFNA5"	"9183"	"ZW10"
"1946"	"EFNA5"	"51594"	"NBAS"
"1946"	"EFNA5"	"253260"	"RICTOR"
"1946"	"EFNA5"	"2475"	"MTOR"
"1946"	"EFNA5"	"25880"	"TMEM186"
"1946"	"EFNA5"	"6890"	"TAP1"
"1946"	"EFNA5"	"9675"	"TTI1"
"1946"	"EFNA5"	"6891"	"TAP2"
"1946"	"EFNA5"	"9562"	"MINPP1"
"2056"	"EPO"	"5802"	"PTPRS"
"2056"	"EPO"	"4121"	"MAN1A1"
"2056"	"EPO"	"79932"	"KIAA0319L"
"2056"	"EPO"	"9331"	"B4GALT6"
"2056"	"EPO"	"9334"	"B4GALT5"
"730112"	"FAM166B"	"90070"	"LACRT"
"780776"	"FAM18A"	"54432"	"YIPF1"
"132243"	"H1FOO"	"51121"	"RPL26L1"
"132243"	"H1FOO"	"80135"	"RPF1"
"132243"	"H1FOO"	"4839"	"NOP2"
"132243"	"H1FOO"	"6130"	"RPL7A"
"132243"	"H1FOO"	"6208"	"RPS14"
"132243"	"H1FOO"	"117246"	"FTSJ3"
"132243"	"H1FOO"	"6188"	"RPS3"
"132243"	"H1FOO"	"6122"	"RPL3"
"132243"	"H1FOO"	"3006"	"HIST1H1C"
"132243"	"H1FOO"	"3010"	"HIST1H1T"
"132243"	"H1FOO"	"3024"	"HIST1H1A"
"132243"	"H1FOO"	"6128"	"RPL6"
"132243"	"H1FOO"	"6159"	"RPL29"
"132243"	"H1FOO"	"26156"	"RSL1D1"
"132243"	"H1FOO"	"50809"	"HP1BP3"
"132243"	"H1FOO"	"64794"	"DDX31"
"132243"	"H1FOO"	"3017"	"HIST1H2BD"
"132243"	"H1FOO"	"6194"	"RPS6"
"132243"	"H1FOO"	"6139"	"RPL17"
"132243"	"H1FOO"	"65265"	"C8orf33"
"132243"	"H1FOO"	"6780"	"STAU1"
"132243"	"H1FOO"	"6838"	"SURF6"
"132243"	"H1FOO"	"23560"	"GTPBP4"
"132243"	"H1FOO"	"9933"	"KIAA0020"
"132243"	"H1FOO"	"6143"	"RPL19"
"132243"	"H1FOO"	"6132"	"RPL8"
"132243"	"H1FOO"	"23378"	"RRP8"
"132243"	"H1FOO"	"6155"	"RPL27"
"132243"	"H1FOO"	"84298"	"LLPH"
"132243"	"H1FOO"	"23212"	"RRS1"
"132243"	"H1FOO"	"6161"	"RPL32"
"132243"	"H1FOO"	"55299"	"BRIX1"
"132243"	"H1FOO"	"6233"	"RPS27A"
"132243"	"H1FOO"	"6138"	"RPL15"
"132243"	"H1FOO"	"64802"	"NMNAT1"
"132243"	"H1FOO"	"23521"	"RPL13A"
"132243"	"H1FOO"	"6168"	"RPL37A"
"132243"	"H1FOO"	"8969"	"HIST1H2AG"
"132243"	"H1FOO"	"2733"	"GLE1"
"132243"	"H1FOO"	"7570"	"ZNF22"
"399947"	"C11orf87"	"201266"	"SLC39A11"
"399947"	"C11orf87"	"9777"	"TM9SF4"
"399947"	"C11orf87"	"51704"	"GPRC5B"
"399947"	"C11orf87"	"55027"	"HEATR3"
"399947"	"C11orf87"	"538"	"ATP7A"
"399947"	"C11orf87"	"55705"	"IPO9"
"399947"	"C11orf87"	"57521"	"RPTOR"
"399947"	"C11orf87"	"10767"	"HBS1L"
"399947"	"C11orf87"	"64328"	"XPO4"
"399947"	"C11orf87"	"51295"	"ECSIT"
"399947"	"C11orf87"	"130507"	"UBR3"
"399947"	"C11orf87"	"4798"	"NFRKB"
"399947"	"C11orf87"	"63892"	"THADA"
"399947"	"C11orf87"	"51194"	"IPO11"
"399947"	"C11orf87"	"3956"	"LGALS1"
"399947"	"C11orf87"	"161424"	"C14orf21"
"399947"	"C11orf87"	"55591"	"VEZT"
"399947"	"C11orf87"	"23534"	"TNPO3"
"399947"	"C11orf87"	"4750"	"NEK1"
"399947"	"C11orf87"	"79714"	"CCDC51"
"399947"	"C11orf87"	"1939"	"EIF2D"
"399947"	"C11orf87"	"4709"	"NDUFB3"
"399947"	"C11orf87"	"6253"	"RTN2"
"399947"	"C11orf87"	"10560"	"SLC19A2"
"399947"	"C11orf87"	"3958"	"LGALS3"
"399947"	"C11orf87"	"113174"	"SAAL1"
"399947"	"C11orf87"	"285598"	"ARL10"
"399947"	"C11orf87"	"54808"	"DYM"
"399947"	"C11orf87"	"6542"	"SLC7A2"
"399947"	"C11orf87"	"55732"	"C1orf112"
"399947"	"C11orf87"	"94015"	"TTYH2"
"399947"	"C11orf87"	"2931"	"GSK3A"
"399947"	"C11orf87"	"346689"	"KLRG2"
"399947"	"C11orf87"	"64327"	"LMBR1"
"3444"	"IFNA7"	"130507"	"UBR3"
"3444"	"IFNA7"	"3437"	"IFIT3"
"3444"	"IFNA7"	"3434"	"IFIT1"
"3444"	"IFNA7"	"5191"	"PEX7"
"3444"	"IFNA7"	"9636"	"ISG15"
"200634"	"KRTCAP3"	"9950"	"GOLGA5"
"200634"	"KRTCAP3"	"479"	"ATP12A"
"200634"	"KRTCAP3"	"51704"	"GPRC5B"
"200634"	"KRTCAP3"	"90231"	"KIAA2013"
"200634"	"KRTCAP3"	"80727"	"TTYH3"
"200634"	"KRTCAP3"	"140775"	"SMCR8"
"200634"	"KRTCAP3"	"9527"	"GOSR1"
"200634"	"KRTCAP3"	"64083"	"GOLPH3"
"200634"	"KRTCAP3"	"55204"	"GOLPH3L"
"200634"	"KRTCAP3"	"7905"	"REEP5"
"200634"	"KRTCAP3"	"6307"	"SC4MOL"
"200634"	"KRTCAP3"	"2530"	"FUT8"
"200634"	"KRTCAP3"	"25880"	"TMEM186"
"200634"	"KRTCAP3"	"23545"	"ATP6V0A2"
"200634"	"KRTCAP3"	"128486"	"FITM2"
"200634"	"KRTCAP3"	"54503"	"ZDHHC13"
"200634"	"KRTCAP3"	"2535"	"FZD2"
"200634"	"KRTCAP3"	"961"	"CD47"
"200634"	"KRTCAP3"	"9570"	"GOSR2"
"200634"	"KRTCAP3"	"23284"	"LPHN3"
"200634"	"KRTCAP3"	"56255"	"TMX4"
"200634"	"KRTCAP3"	"9341"	"VAMP3"
"200634"	"KRTCAP3"	"23555"	"TSPAN15"
"200634"	"KRTCAP3"	"55255"	"WDR41"
"200634"	"KRTCAP3"	"346689"	"KLRG2"
"200634"	"KRTCAP3"	"63027"	"SLC22A23"
"200634"	"KRTCAP3"	"10099"	"TSPAN3"
"200634"	"KRTCAP3"	"92840"	"REEP6"
"200634"	"KRTCAP3"	"100510688"	"LOC100510688"
"200634"	"KRTCAP3"	"256471"	"MFSD8"
"200634"	"KRTCAP3"	"84243"	"ZDHHC18"
"10184"	"LHFPL2"	"203547"	"VMA21"
"10184"	"LHFPL2"	"493"	"ATP2B4"
"10184"	"LHFPL2"	"57215"	"THAP11"
"10184"	"LHFPL2"	"339122"	"RAB43"
"10184"	"LHFPL2"	"64110"	"MAGEF1"
"10184"	"LHFPL2"	"220134"	"SKA1"
"10184"	"LHFPL2"	"6714"	"SRC"
"10184"	"LHFPL2"	"221150"	"SKA3"
"10184"	"LHFPL2"	"127602"	"DNAH14"
"10184"	"LHFPL2"	"9341"	"VAMP3"
"10184"	"LHFPL2"	"51326"	"ARL17A"
"10184"	"LHFPL2"	"5528"	"PPP2R5D"
"389421"	"LIN28B"	"51574"	"LARP7"
"51574"	"LARP7"	"389421"	"LIN28B"
"389421"	"LIN28B"	"113251"	"LARP4"
"389421"	"LIN28B"	"4904"	"YBX1"
"4904"	"YBX1"	"389421"	"LIN28B"
"389421"	"LIN28B"	"51087"	"YBX2"
"51087"	"YBX2"	"389421"	"LIN28B"
"389421"	"LIN28B"	"23451"	"SF3B1"
"389421"	"LIN28B"	"6730"	"SRP68"
"6730"	"SRP68"	"389421"	"LIN28B"
"389421"	"LIN28B"	"57062"	"DDX24"
"389421"	"LIN28B"	"6204"	"RPS10"
"6204"	"RPS10"	"389421"	"LIN28B"
"389421"	"LIN28B"	"64965"	"MRPS9"
"64965"	"MRPS9"	"389421"	"LIN28B"
"389421"	"LIN28B"	"117246"	"FTSJ3"
"389421"	"LIN28B"	"64949"	"MRPS26"
"64949"	"MRPS26"	"389421"	"LIN28B"
"389421"	"LIN28B"	"10992"	"SF3B2"
"389421"	"LIN28B"	"143884"	"CWF19L2"
"389421"	"LIN28B"	"23223"	"RRP12"
"389421"	"LIN28B"	"26024"	"PTCD1"
"389421"	"LIN28B"	"64763"	"ZNF574"
"389421"	"LIN28B"	"5976"	"UPF1"
"389421"	"LIN28B"	"51335"	"NGRN"
"389421"	"LIN28B"	"1736"	"DKC1"
"389421"	"LIN28B"	"84311"	"MRPL45"
"389421"	"LIN28B"	"27067"	"STAU2"
"389421"	"LIN28B"	"55226"	"NAT10"
"55226"	"NAT10"	"389421"	"LIN28B"
"389421"	"LIN28B"	"51663"	"ZFR"
"389421"	"LIN28B"	"132430"	"PABPC4L"
"389421"	"LIN28B"	"10969"	"EBNA1BP2"
"389421"	"LIN28B"	"6731"	"SRP72"
"6731"	"SRP72"	"389421"	"LIN28B"
"389421"	"LIN28B"	"55661"	"DDX27"
"389421"	"LIN28B"	"221785"	"ZNF498"
"389421"	"LIN28B"	"494115"	"RBMXL1"
"389421"	"LIN28B"	"10514"	"MYBBP1A"
"10514"	"MYBBP1A"	"389421"	"LIN28B"
"389421"	"LIN28B"	"26995"	"TRUB2"
"389421"	"LIN28B"	"84319"	"C3orf26"
"389421"	"LIN28B"	"64983"	"MRPL32"
"389421"	"LIN28B"	"65095"	"KRI1"
"389421"	"LIN28B"	"7468"	"WHSC1"
"389421"	"LIN28B"	"56829"	"ZC3HAV1"
"56829"	"ZC3HAV1"	"389421"	"LIN28B"
"389421"	"LIN28B"	"23367"	"LARP1"
"389421"	"LIN28B"	"55132"	"LARP1B"
"389421"	"LIN28B"	"79670"	"ZCCHC6"
"389421"	"LIN28B"	"23608"	"MKRN1"
"389421"	"LIN28B"	"170506"	"DHX36"
"389421"	"LIN28B"	"90957"	"DHX57"
"389421"	"LIN28B"	"51081"	"MRPS7"
"389421"	"LIN28B"	"9790"	"BMS1"
"389421"	"LIN28B"	"51001"	"MTERFD1"
"389421"	"LIN28B"	"6209"	"RPS15"
"389421"	"LIN28B"	"9877"	"ZC3H11A"
"389421"	"LIN28B"	"79080"	"CCDC86"
"389421"	"LIN28B"	"84273"	"C4orf14"
"389421"	"LIN28B"	"60488"	"MRPS35"
"389421"	"LIN28B"	"131405"	"TRIM71"
"389421"	"LIN28B"	"161424"	"C14orf21"
"389421"	"LIN28B"	"79050"	"NOC4L"
"389421"	"LIN28B"	"55299"	"BRIX1"
"389421"	"LIN28B"	"8886"	"DDX18"
"389421"	"LIN28B"	"10523"	"CHERP"
"389421"	"LIN28B"	"4343"	"MOV10"
"389421"	"LIN28B"	"1662"	"DDX10"
"389421"	"LIN28B"	"57461"	"ISY1"
"389421"	"LIN28B"	"9841"	"ZBTB24"
"389421"	"LIN28B"	"23350"	"U2SURP"
"389421"	"LIN28B"	"29889"	"GNL2"
"389421"	"LIN28B"	"23378"	"RRP8"
"23378"	"RRP8"	"389421"	"LIN28B"
"389421"	"LIN28B"	"10573"	"MRPL28"
"389421"	"LIN28B"	"56949"	"XAB2"
"389421"	"LIN28B"	"2733"	"GLE1"
"389421"	"LIN28B"	"56257"	"MEPCE"
"389421"	"LIN28B"	"55839"	"CENPN"
"389421"	"LIN28B"	"51808"	"PHAX"
"389421"	"LIN28B"	"6193"	"RPS5"
"389421"	"LIN28B"	"84248"	"FYTTD1"
"389421"	"LIN28B"	"27107"	"ZBTB11"
"389421"	"LIN28B"	"6203"	"RPS9"
"6203"	"RPS9"	"389421"	"LIN28B"
"389421"	"LIN28B"	"63977"	"PRDM15"
"389421"	"LIN28B"	"51650"	"MRPS33"
"389421"	"LIN28B"	"5813"	"PURA"
"389421"	"LIN28B"	"58506"	"SCAF1"
"389421"	"LIN28B"	"51263"	"MRPL30"
"389421"	"LIN28B"	"6940"	"ZNF354A"
"389421"	"LIN28B"	"57696"	"DDX55"
"389421"	"LIN28B"	"51362"	"CDC40"
"389421"	"LIN28B"	"23598"	"PATZ1"
"389421"	"LIN28B"	"115416"	"C7orf30"
"389421"	"LIN28B"	"135295"	"SRSF12"
"389421"	"LIN28B"	"115509"	"ZNF689"
"115509"	"ZNF689"	"389421"	"LIN28B"
"389421"	"LIN28B"	"100131017"	"ZNF316"
"389421"	"LIN28B"	"78988"	"MRP63"
"64130"	"LIN7B"	"8777"	"MPDZ"
"64130"	"LIN7B"	"10207"	"INADL"
"64130"	"LIN7B"	"56655"	"POLE4"
"64130"	"LIN7B"	"143098"	"MPP7"
"64130"	"LIN7B"	"1739"	"DLG1"
"64130"	"LIN7B"	"51678"	"MPP6"
"64130"	"LIN7B"	"8573"	"CASK"
"64130"	"LIN7B"	"320"	"APBA1"
"64130"	"LIN7B"	"26084"	"ARHGEF26"
"64130"	"LIN7B"	"221749"	"C6orf145"
"64130"	"LIN7B"	"123811"	"FOPNL"
"64130"	"LIN7B"	"55083"	"KIF26B"
"81532"	"MOB2"	"11329"	"STK38"
"11329"	"STK38"	"81532"	"MOB2"
"51335"	"NGRN"	"6129"	"RPL7"
"6129"	"RPL7"	"51335"	"NGRN"
"51335"	"NGRN"	"3192"	"HNRNPU"
"3192"	"HNRNPU"	"51335"	"NGRN"
"51335"	"NGRN"	"54971"	"BANP"
"51335"	"NGRN"	"4904"	"YBX1"
"4904"	"YBX1"	"51335"	"NGRN"
"51335"	"NGRN"	"63875"	"MRPL17"
"11164"	"NUDT5"	"2317"	"FLNB"
"11164"	"NUDT5"	"2316"	"FLNA"
"11164"	"NUDT5"	"2318"	"FLNC"
"11164"	"NUDT5"	"359845"	"FAM101B"
"151742"	"PPM1L"	"126668"	"TDRD10"
"151742"	"PPM1L"	"3704"	"ITPA"
"51029"	"PPPDE1"	"88455"	"ANKRD13A"
"51029"	"PPPDE1"	"657"	"BMPR1A"
"25837"	"RAB26"	"1122"	"CHML"
"25837"	"RAB26"	"1121"	"CHM"
"25837"	"RAB26"	"375743"	"PTAR1"
"25837"	"RAB26"	"5876"	"RABGGTB"
"25837"	"RAB26"	"5875"	"RABGGTA"
"25837"	"RAB26"	"79133"	"C20orf7"
"25837"	"RAB26"	"5833"	"PCYT2"
"83452"	"RAB33B"	"1121"	"CHM"
"83452"	"RAB33B"	"8208"	"CHAF1B"
"83452"	"RAB33B"	"9140"	"ATG12"
"83452"	"RAB33B"	"55054"	"ATG16L1"
"55054"	"ATG16L1"	"83452"	"RAB33B"
"83452"	"RAB33B"	"29924"	"EPN1"
"83452"	"RAB33B"	"55325"	"UFSP2"
"83452"	"RAB33B"	"9474"	"ATG5"
"83452"	"RAB33B"	"126074"	"C19orf39"
"339122"	"RAB43"	"7109"	"TRAPPC10"
"339122"	"RAB43"	"1122"	"CHML"
"339122"	"RAB43"	"1121"	"CHM"
"339122"	"RAB43"	"55262"	"C7orf43"
"339122"	"RAB43"	"54497"	"HEATR5B"
"339122"	"RAB43"	"10567"	"RABAC1"
"339122"	"RAB43"	"83696"	"TRAPPC9"
"339122"	"RAB43"	"58485"	"TRAPPC1"
"339122"	"RAB43"	"10111"	"RAD50"
"339122"	"RAB43"	"4361"	"MRE11A"
"339122"	"RAB43"	"2664"	"GDI1"
"339122"	"RAB43"	"2665"	"GDI2"
"339122"	"RAB43"	"27095"	"TRAPPC3"
"339122"	"RAB43"	"51112"	"TTC15"
"339122"	"RAB43"	"126003"	"TRAPPC5"
"339122"	"RAB43"	"22878"	"TRAPPC8"
"339122"	"RAB43"	"5875"	"RABGGTA"
"339122"	"RAB43"	"51693"	"TRAPPC2L"
"339122"	"RAB43"	"4683"	"NBN"
"339122"	"RAB43"	"6399"	"TRAPPC2"
"339122"	"RAB43"	"51399"	"TRAPPC4"
"339122"	"RAB43"	"115704"	"EVI5L"
"339122"	"RAB43"	"60684"	"C4orf41"
"339122"	"RAB43"	"83452"	"RAB33B"
"339122"	"RAB43"	"123720"	"WHAMM"
"339122"	"RAB43"	"1407"	"CRY1"
"339122"	"RAB43"	"23274"	"CLEC16A"
"339122"	"RAB43"	"80006"	"C5orf44"
"5888"	"RAD51"	"3312"	"HSPA8"
"5888"	"RAD51"	"23077"	"MYCBP2"
"5898"	"RALA"	"88455"	"ANKRD13A"
"5898"	"RALA"	"338692"	"ANKRD13D"
"338879"	"RNASE10"	"55621"	"TRMT1"
"60673"	"C12orf44"	"9706"	"ULK2"
"60673"	"C12orf44"	"8408"	"ULK1"
"60673"	"C12orf44"	"9821"	"RB1CC1"
"60673"	"C12orf44"	"9776"	"ATG13"
"60673"	"C12orf44"	"54875"	"CNTLN"
"60673"	"C12orf44"	"131578"	"LRRC15"
"60673"	"C12orf44"	"3281"	"HSBP1"
"60673"	"C12orf44"	"284273"	"ZADH2"
"220441"	"RNF152"	"55071"	"C9orf40"
"254272"	"TBC1D28"	"338599"	"DUPD1"
"254272"	"TBC1D28"	"30820"	"KCNIP1"
"254272"	"TBC1D28"	"828"	"CAPS"
"340543"	"TCEAL5"	"7874"	"USP7"
"340543"	"TCEAL5"	"85012"	"TCEAL3"
"340543"	"TCEAL5"	"285237"	"C3orf38"
"340543"	"TCEAL5"	"57563"	"KLHL8"
"150921"	"TCF23"	"6925"	"TCF4"
"150921"	"TCF23"	"6929"	"TCF3"
"150921"	"TCF23"	"6938"	"TCF12"
"150921"	"TCF23"	"1470"	"CST2"
"150921"	"TCF23"	"1472"	"CST4"
"343521"	"TCTEX1D4"	"7216"	"TRO"
"343521"	"TCTEX1D4"	"55112"	"WDR60"
"343521"	"TCTEX1D4"	"255758"	"TCTEX1D2"
"343521"	"TCTEX1D4"	"89891"	"WDR34"
"343521"	"TCTEX1D4"	"51104"	"FAM108B1"
"343521"	"TCTEX1D4"	"9847"	"KIAA0528"
"391712"	"TRIM61"	"254778"	"C8orf46"
"55352"	"C17orf79"	"84129"	"ACAD11"
"55352"	"C17orf79"	"10419"	"PRMT5"
"55352"	"C17orf79"	"58525"	"WIZ"
"55352"	"C17orf79"	"79813"	"EHMT1"
"55352"	"C17orf79"	"10919"	"EHMT2"
"55352"	"C17orf79"	"11101"	"ATE1"
"55352"	"C17orf79"	"83732"	"RIOK1"
"55352"	"C17orf79"	"79084"	"WDR77"
"55352"	"C17orf79"	"3187"	"HNRNPH1"
"55352"	"C17orf79"	"114294"	"LACTB"
"114294"	"LACTB"	"55352"	"C17orf79"
"55352"	"C17orf79"	"54930"	"HAUS4"
"55352"	"C17orf79"	"1207"	"CLNS1A"
"55352"	"C17orf79"	"54039"	"PCBP3"
"147685"	"C19orf18"	"80762"	"NDFIP1"
"147685"	"C19orf18"	"10228"	"STX6"
"147685"	"C19orf18"	"51293"	"CD320"
"147685"	"C19orf18"	"657"	"BMPR1A"
"147685"	"C19orf18"	"2263"	"FGFR2"
"147685"	"C19orf18"	"8677"	"STX10"
"147685"	"C19orf18"	"4238"	"MFAP3"
"128497"	"C20orf165"	"6878"	"TAF6"
"128497"	"C20orf165"	"6875"	"TAF4B"
"128497"	"C20orf165"	"6874"	"TAF4"
"128497"	"C20orf165"	"6884"	"TAF13"
"128497"	"C20orf165"	"6872"	"TAF1"
"128497"	"C20orf165"	"129685"	"TAF8"
"128497"	"C20orf165"	"83860"	"TAF3"
"128497"	"C20orf165"	"51616"	"TAF9B"
"128497"	"C20orf165"	"6880"	"TAF9"
"128497"	"C20orf165"	"6881"	"TAF10"
"128497"	"C20orf165"	"6873"	"TAF2"
"128497"	"C20orf165"	"6883"	"TAF12"
"128497"	"C20orf165"	"6882"	"TAF11"
"128497"	"C20orf165"	"6879"	"TAF7"
"128497"	"C20orf165"	"6877"	"TAF5"
"128497"	"C20orf165"	"6908"	"TBP"
"29798"	"C2orf27A"	"5970"	"RELA"
"29798"	"C2orf27A"	"51029"	"PPPDE1"
"29798"	"C2orf27A"	"4794"	"NFKBIE"
"55071"	"C9orf40"	"2720"	"GLB1"
"55071"	"C9orf40"	"164832"	"LONRF2"
"55071"	"C9orf40"	"5351"	"PLOD1"
"5351"	"PLOD1"	"55071"	"C9orf40"
"55071"	"C9orf40"	"3840"	"KPNA4"
"55071"	"C9orf40"	"54749"	"EPDR1"
"55071"	"C9orf40"	"5476"	"CTSA"
"55071"	"C9orf40"	"55352"	"C17orf79"
"828"	"CAPS"	"10382"	"TUBB4"
"10382"	"TUBB4"	"828"	"CAPS"
"828"	"CAPS"	"203068"	"TUBB"
"828"	"CAPS"	"10383"	"TUBB2C"
"10383"	"TUBB2C"	"828"	"CAPS"
"828"	"CAPS"	"10381"	"TUBB3"
"828"	"CAPS"	"7280"	"TUBB2A"
"828"	"CAPS"	"347688"	"TUBB8"
"828"	"CAPS"	"84617"	"TUBB6"
"828"	"CAPS"	"81027"	"TUBB1"
"828"	"CAPS"	"79861"	"TUBAL3"
"828"	"CAPS"	"7277"	"TUBA4A"
"828"	"CAPS"	"7846"	"TUBA1A"
"828"	"CAPS"	"84790"	"TUBA1C"
"828"	"CAPS"	"9787"	"DLGAP5"
"828"	"CAPS"	"51101"	"FAM164A"
"940"	"CD28"	"7531"	"YWHAE"
"940"	"CD28"	"7534"	"YWHAZ"
"940"	"CD28"	"201931"	"TMEM192"
"940"	"CD28"	"84898"	"PLXDC2"
"940"	"CD28"	"3956"	"LGALS1"
"940"	"CD28"	"1948"	"EFNB2"
"940"	"CD28"	"3040"	"HBA2"
"53344"	"CHIC1"	"10963"	"STIP1"
"53344"	"CHIC1"	"7398"	"USP1"
"53344"	"CHIC1"	"168374"	"ZNF92"
"53344"	"CHIC1"	"1762"	"DMWD"
"53344"	"CHIC1"	"11128"	"POLR3A"
"53344"	"CHIC1"	"26128"	"KIAA1279"
"53344"	"CHIC1"	"8725"	"C19orf2"
"53344"	"CHIC1"	"10190"	"TXNDC9"
"53344"	"CHIC1"	"56987"	"BBX"
"53344"	"CHIC1"	"9778"	"KIAA0232"
"53344"	"CHIC1"	"26747"	"NUFIP1"
"53344"	"CHIC1"	"254394"	"MCM9"
"10961"	"ERP29"	"51071"	"DERA"
"51071"	"DERA"	"10961"	"ERP29"
"10961"	"ERP29"	"79411"	"GLB1L"
"10961"	"ERP29"	"411"	"ARSB"
"10961"	"ERP29"	"126133"	"ALDH16A1"
"2109"	"ETFB"	"11215"	"AKAP11"
"2109"	"ETFB"	"347688"	"TUBB8"
"347688"	"TUBB8"	"2109"	"ETFB"
"2109"	"ETFB"	"5575"	"PRKAR1B"
"2109"	"ETFB"	"64395"	"GMCL1"
"2109"	"ETFB"	"57082"	"CASC5"
"2109"	"ETFB"	"79980"	"DSN1"
"2109"	"ETFB"	"23007"	"PLCH1"
"144717"	"FAM109A"	"4952"	"OCRL"
"4952"	"OCRL"	"144717"	"FAM109A"
"144717"	"FAM109A"	"3633"	"INPP5B"
"144717"	"FAM109A"	"64170"	"CARD9"
"144717"	"FAM109A"	"6687"	"SPG7"
"2662"	"GDF10"	"23077"	"MYCBP2"
"2662"	"GDF10"	"4038"	"LRP4"
"2662"	"GDF10"	"22847"	"ZNF507"
"79774"	"GRTP1"	"7314"	"UBB"
"79774"	"GRTP1"	"55793"	"FAM63A"
"145258"	"GSC"	"285148"	"IAH1"
"145258"	"GSC"	"11072"	"DUSP14"
"145258"	"GSC"	"131578"	"LRRC15"
"145258"	"GSC"	"147409"	"DSG4"
"653689"	"GSTT2B"	"54908"	"CCDC99"
"653689"	"GSTT2B"	"51068"	"NMD3"
"653689"	"GSTT2B"	"64170"	"CARD9"
"653689"	"GSTT2B"	"22933"	"SIRT2"
"341567"	"H1FNT"	"51574"	"LARP7"
"341567"	"H1FNT"	"51121"	"RPL26L1"
"341567"	"H1FNT"	"8531"	"CSDA"
"341567"	"H1FNT"	"4904"	"YBX1"
"341567"	"H1FNT"	"51087"	"YBX2"
"341567"	"H1FNT"	"55131"	"RBM28"
"341567"	"H1FNT"	"23451"	"SF3B1"
"341567"	"H1FNT"	"6204"	"RPS10"
"341567"	"H1FNT"	"64965"	"MRPS9"
"341567"	"H1FNT"	"117246"	"FTSJ3"
"341567"	"H1FNT"	"6187"	"RPS2"
"341567"	"H1FNT"	"64949"	"MRPS26"
"341567"	"H1FNT"	"6188"	"RPS3"
"341567"	"H1FNT"	"10992"	"SF3B2"
"341567"	"H1FNT"	"9188"	"DDX21"
"341567"	"H1FNT"	"9790"	"BMS1"
"341567"	"H1FNT"	"23223"	"RRP12"
"341567"	"H1FNT"	"57693"	"ZNF317"
"341567"	"H1FNT"	"7738"	"ZNF184"
"341567"	"H1FNT"	"643836"	"ZFP62"
"341567"	"H1FNT"	"708"	"C1QBP"
"341567"	"H1FNT"	"84450"	"ZNF512"
"341567"	"H1FNT"	"55037"	"PTCD3"
"341567"	"H1FNT"	"84311"	"MRPL45"
"341567"	"H1FNT"	"55226"	"NAT10"
"341567"	"H1FNT"	"3006"	"HIST1H1C"
"341567"	"H1FNT"	"84240"	"ZCCHC9"
"341567"	"H1FNT"	"221785"	"ZNF498"
"341567"	"H1FNT"	"55147"	"RBM23"
"341567"	"H1FNT"	"50809"	"HP1BP3"
"341567"	"H1FNT"	"57109"	"REXO4"
"341567"	"H1FNT"	"64794"	"DDX31"
"341567"	"H1FNT"	"23107"	"MRPS27"
"341567"	"H1FNT"	"65005"	"MRPL9"
"341567"	"H1FNT"	"51491"	"NOP16"
"341567"	"H1FNT"	"3017"	"HIST1H2BD"
"341567"	"H1FNT"	"8348"	"HIST1H2BO"
"341567"	"H1FNT"	"1662"	"DDX10"
"341567"	"H1FNT"	"84319"	"C3orf26"
"341567"	"H1FNT"	"9904"	"RBM19"
"341567"	"H1FNT"	"6189"	"RPS3A"
"341567"	"H1FNT"	"28973"	"MRPS18B"
"341567"	"H1FNT"	"64983"	"MRPL32"
"341567"	"H1FNT"	"84687"	"PPP1R9B"
"341567"	"H1FNT"	"63893"	"UBE2O"
"341567"	"H1FNT"	"6193"	"RPS5"
"341567"	"H1FNT"	"65003"	"MRPL11"
"341567"	"H1FNT"	"65095"	"KRI1"
"341567"	"H1FNT"	"64434"	"NOM1"
"341567"	"H1FNT"	"25983"	"NGDN"
"341567"	"H1FNT"	"85437"	"ZCRB1"
"341567"	"H1FNT"	"8602"	"NOP14"
"341567"	"H1FNT"	"56829"	"ZC3HAV1"
"341567"	"H1FNT"	"8969"	"HIST1H2AG"
"341567"	"H1FNT"	"317772"	"HIST2H2AB"
"341567"	"H1FNT"	"64976"	"MRPL40"
"341567"	"H1FNT"	"11222"	"MRPL3"
"341567"	"H1FNT"	"55173"	"MRPS10"
"341567"	"H1FNT"	"54881"	"TEX10"
"341567"	"H1FNT"	"7818"	"DAP3"
"341567"	"H1FNT"	"65008"	"MRPL1"
"341567"	"H1FNT"	"54148"	"MRPL39"
"341567"	"H1FNT"	"90957"	"DHX57"
"341567"	"H1FNT"	"23367"	"LARP1"
"341567"	"H1FNT"	"55132"	"LARP1B"
"341567"	"H1FNT"	"10667"	"FARS2"
"341567"	"H1FNT"	"79954"	"NOL10"
"341567"	"H1FNT"	"3930"	"LBR"
